counts	gene
5870	146.113	ENSMUSG00000027086.16
5871	2290.001	ENSMUSG00000027087.11
5872	438.077	ENSMUSG00000027088.10
5873	2159.241	ENSMUSG00000027091.14
5874	994	ENSMUSG00000027099.9
5875	160	ENSMUSG00000027102.4
5876	1162.976	ENSMUSG00000027104.18
5877	6.096	ENSMUSG00000027107.3
5878	1129	ENSMUSG00000027108.15
5879	2792.001	ENSMUSG00000027109.16
5880	1887.006	ENSMUSG00000027111.16
5881	108.155	ENSMUSG00000027115.14
5882	0	ENSMUSG00000027120.6
5883	471.001	ENSMUSG00000027122.15
5884	399.99	ENSMUSG00000027130.15
5885	905	ENSMUSG00000027131.3
5886	796.871	ENSMUSG00000027132.3
5887	520.063	ENSMUSG00000027133.3
5888	232	ENSMUSG00000027134.4
5889	0	ENSMUSG00000027157.10
5890	287.001	ENSMUSG00000027160.16
5891	1623.026	ENSMUSG00000027162.7
5892	650	ENSMUSG00000027163.13
5893	412	ENSMUSG00000027164.8
5894	226	ENSMUSG00000027165.16
5895	195	ENSMUSG00000027166.14
5896	203.083	ENSMUSG00000027167.11
5897	4.087	ENSMUSG00000027168.21
5898	2768.501	ENSMUSG00000027170.12
5899	203	ENSMUSG00000027171.10
5900	245	ENSMUSG00000027173.7
5901	68.341	ENSMUSG00000027175.10
5902	565.02	ENSMUSG00000027176.8
5903	1388.927	ENSMUSG00000027177.14
5904	1068	ENSMUSG00000027180.12
5905	6421.999	ENSMUSG00000027184.14
5906	367	ENSMUSG00000027185.15
5907	32	ENSMUSG00000027186.14
5908	2503	ENSMUSG00000027187.10
5909	296	ENSMUSG00000027188.8
5910	1640.502	ENSMUSG00000027189.16
5911	2657.77	ENSMUSG00000027193.12
5912	561	ENSMUSG00000027194.16
5913	1783	ENSMUSG00000027195.10
5914	2698.001	ENSMUSG00000027198.16
5915	15210	ENSMUSG00000027199.14
5916	1222.773	ENSMUSG00000027200.17
5917	398.999	ENSMUSG00000027201.16
5918	10	ENSMUSG00000027202.12
5919	796	ENSMUSG00000027203.15
5920	307	ENSMUSG00000027204.13
5921	2367	ENSMUSG00000027206.13
5922	693	ENSMUSG00000027207.15
5923	2	ENSMUSG00000027208.14
5924	0	ENSMUSG00000027209.17
5925	497.999	ENSMUSG00000027210.20
5926	6024.999	ENSMUSG00000027215.13
5927	203.011	ENSMUSG00000027217.13
5928	103.916	ENSMUSG00000027219.13
5929	497	ENSMUSG00000027220.2
5930	53.271	ENSMUSG00000027221.5
5931	449	ENSMUSG00000027222.14
5932	87	ENSMUSG00000027223.15
5933	10	ENSMUSG00000027224.14
5934	13	ENSMUSG00000027225.7
5935	1376	ENSMUSG00000027227.7
5936	9	ENSMUSG00000027229.5
5937	1940	ENSMUSG00000027230.9
5938	184	ENSMUSG00000027233.4
5939	410.865	ENSMUSG00000027236.8
5940	22	ENSMUSG00000027238.17
5941	652	ENSMUSG00000027239.14
5942	111	ENSMUSG00000027242.14
5943	174.161	ENSMUSG00000027243.8
5944	1390	ENSMUSG00000027244.14
5945	844.715	ENSMUSG00000027245.11
5946	42	ENSMUSG00000027246.12
5947	2926.801	ENSMUSG00000027247.16
5948	29318	ENSMUSG00000027248.13
5949	1566	ENSMUSG00000027249.15
5950	168	ENSMUSG00000027253.15
5951	24	ENSMUSG00000027254.13
5952	1735.055	ENSMUSG00000027255.14
5953	449	ENSMUSG00000027257.13
5954	173	ENSMUSG00000027259.15
5955	7	ENSMUSG00000027261.2
5956	349.164	ENSMUSG00000027263.12
5957	0	ENSMUSG00000027270.14
5958	473	ENSMUSG00000027272.5
5959	0	ENSMUSG00000027273.13
5960	361.105	ENSMUSG00000027274.16
5961	137	ENSMUSG00000027276.7
5962	170	ENSMUSG00000027281.16
5963	1784.354	ENSMUSG00000027282.17
5964	249	ENSMUSG00000027284.16
5965	522.184	ENSMUSG00000027285.13
5966	542.999	ENSMUSG00000027286.16
5967	1601.188	ENSMUSG00000027287.14
5968	1694.999	ENSMUSG00000027288.16
5969	758.001	ENSMUSG00000027291.15
5970	1455	ENSMUSG00000027293.13
5971	120	ENSMUSG00000027296.7
5972	22	ENSMUSG00000027297.14
5973	536.999	ENSMUSG00000027298.17
5974	276	ENSMUSG00000027300.10
5975	1	ENSMUSG00000027301.7
5976	2803.35	ENSMUSG00000027303.18
5977	1534.898	ENSMUSG00000027304.9
5978	322.999	ENSMUSG00000027305.9
5979	339	ENSMUSG00000027306.15
5980	1066.242	ENSMUSG00000027309.18
5981	662.003	ENSMUSG00000027312.14
5982	33	ENSMUSG00000027313.3
5983	106	ENSMUSG00000027314.6
5984	1504	ENSMUSG00000027315.13
5985	18	ENSMUSG00000027316.15
5986	81	ENSMUSG00000027317.8
5987	59.999	ENSMUSG00000027318.17
5988	30.596	ENSMUSG00000027322.11
5989	406.999	ENSMUSG00000027323.10
5990	62	ENSMUSG00000027324.1
5991	106.173	ENSMUSG00000027326.13
5992	385	ENSMUSG00000027327.16
5993	22	ENSMUSG00000027329.9
5994	445	ENSMUSG00000027330.16
5995	305	ENSMUSG00000027331.15
5996	645.058	ENSMUSG00000027332.11
5997	723.999	ENSMUSG00000027333.18
5998	5	ENSMUSG00000027335.9
5999	26	ENSMUSG00000027338.16
6000	84.879	ENSMUSG00000027339.15
6001	913	ENSMUSG00000027340.15
6002	605.427	ENSMUSG00000027341.10
6003	1914.208	ENSMUSG00000027342.14
6004	1	ENSMUSG00000027344.14
6005	1516	ENSMUSG00000027346.15
6006	163	ENSMUSG00000027347.18
6007	435	ENSMUSG00000027349.5
6008	3	ENSMUSG00000027350.8
6009	246	ENSMUSG00000027351.14
6010	126.765	ENSMUSG00000027353.14
6011	0	ENSMUSG00000027355.15
6012	66.207	ENSMUSG00000027356.8
6013	899.001	ENSMUSG00000027357.16
6014	161	ENSMUSG00000027358.6
6015	661	ENSMUSG00000027359.16
6016	73	ENSMUSG00000027360.5
6017	516	ENSMUSG00000027361.15
6018	1217	ENSMUSG00000027363.15
6019	19.659	ENSMUSG00000027364.14
6020	1113.999	ENSMUSG00000027365.14
6021	757.89	ENSMUSG00000027366.12
6022	1771.029	ENSMUSG00000027367.16
6023	299	ENSMUSG00000027368.6
6024	149	ENSMUSG00000027371.10
6025	520.826	ENSMUSG00000027374.12
6026	152	ENSMUSG00000027375.14
6027	57	ENSMUSG00000027376.15
6028	365	ENSMUSG00000027377.2
6029	95	ENSMUSG00000027378.16
6030	251	ENSMUSG00000027379.13
6031	3	ENSMUSG00000027380.10
6032	91.033	ENSMUSG00000027381.16
6033	151	ENSMUSG00000027384.6
6034	5000	ENSMUSG00000027386.9
6035	52	ENSMUSG00000027387.11
6036	290	ENSMUSG00000027394.13
6037	247.419	ENSMUSG00000027395.15
6038	1821.001	ENSMUSG00000027397.14
6039	25	ENSMUSG00000027398.13
6040	131	ENSMUSG00000027399.1
6041	0	ENSMUSG00000027400.11
6042	1	ENSMUSG00000027401.9
6043	7	ENSMUSG00000027403.12
6044	2328	ENSMUSG00000027404.15
6045	839.492	ENSMUSG00000027405.16
6046	1889	ENSMUSG00000027406.12
6047	688	ENSMUSG00000027408.7
6048	0	ENSMUSG00000027409.5
6049	677	ENSMUSG00000027411.17
6050	435	ENSMUSG00000027412.12
6051	0	ENSMUSG00000027416.2
6052	1.029	ENSMUSG00000027419.9
6053	47	ENSMUSG00000027420.13
6054	7040.001	ENSMUSG00000027422.15
6055	3905.071	ENSMUSG00000027423.15
6056	217.001	ENSMUSG00000027424.11
6057	962.001	ENSMUSG00000027425.18
6058	368.768	ENSMUSG00000027427.13
6059	613	ENSMUSG00000027428.9
6060	1564.205	ENSMUSG00000027429.16
6061	153	ENSMUSG00000027430.12
6062	0	ENSMUSG00000027431.5
6063	1612.001	ENSMUSG00000027433.5
6064	1	ENSMUSG00000027434.11
6065	351.525	ENSMUSG00000027435.8
6066	21	ENSMUSG00000027438.14
6067	783	ENSMUSG00000027439.9
6068	0	ENSMUSG00000027442.10
6069	0	ENSMUSG00000027443.10
6070	1	ENSMUSG00000027444.2
6071	0	ENSMUSG00000027445.3
6072	0	ENSMUSG00000027446.2
6073	7688	ENSMUSG00000027447.6
6074	965.001	ENSMUSG00000027452.11
6075	117	ENSMUSG00000027454.10
6076	1592	ENSMUSG00000027455.16
6077	106	ENSMUSG00000027456.8
6078	5	ENSMUSG00000027457.15
6079	160	ENSMUSG00000027459.16
6080	421	ENSMUSG00000027460.7
6081	628.999	ENSMUSG00000027463.14
6082	1972.001	ENSMUSG00000027465.13
6083	753.999	ENSMUSG00000027466.15
6084	14	ENSMUSG00000027468.2
6085	507	ENSMUSG00000027469.16
6086	0	ENSMUSG00000027470.9
6087	819.001	ENSMUSG00000027472.14
6088	27	ENSMUSG00000027474.13
6089	549	ENSMUSG00000027475.9
6090	186.737	ENSMUSG00000027478.15
6091	3633.847	ENSMUSG00000027479.14
6092	0	ENSMUSG00000027480.12
6093	0	ENSMUSG00000027481.2
6094	0	ENSMUSG00000027482.12
6095	0	ENSMUSG00000027483.7
6096	0	ENSMUSG00000027484.2
6097	3	ENSMUSG00000027485.15
6098	279	ENSMUSG00000027487.11
6099	318	ENSMUSG00000027488.12
6100	4	ENSMUSG00000027489.15
6101	194.463	ENSMUSG00000027490.17
6102	1651	ENSMUSG00000027495.4
6103	422	ENSMUSG00000027496.15
6104	603	ENSMUSG00000027498.14
6105	49	ENSMUSG00000027499.12
6106	27.314	ENSMUSG00000027500.10
6107	2241	ENSMUSG00000027502.11
6108	0	ENSMUSG00000027505.2
6109	2029	ENSMUSG00000027506.15
6110	312.523	ENSMUSG00000027508.15
6111	1088.442	ENSMUSG00000027509.11
6112	727	ENSMUSG00000027510.17
6113	47	ENSMUSG00000027513.11
6114	70.999	ENSMUSG00000027514.14
6115	0	ENSMUSG00000027517.13
6116	0	ENSMUSG00000027518.3
6117	1526	ENSMUSG00000027519.10
6118	306	ENSMUSG00000027520.15
6119	613.987	ENSMUSG00000027522.15
6120	19848.781	ENSMUSG00000027523.20
6121	18	ENSMUSG00000027524.9
6122	12	ENSMUSG00000027525.18
6123	0	ENSMUSG00000027528.12
6124	1	ENSMUSG00000027530.15
6125	748.999	ENSMUSG00000027531.16
6126	3964.95	ENSMUSG00000027533.10
6127	152	ENSMUSG00000027534.16
6128	360	ENSMUSG00000027536.6
6129	710	ENSMUSG00000027540.13
6130	49	ENSMUSG00000027544.16
6131	1867	ENSMUSG00000027546.15
6132	163	ENSMUSG00000027547.17
6133	295	ENSMUSG00000027550.14
6134	1027	ENSMUSG00000027551.15
6135	192	ENSMUSG00000027552.14
6136	89	ENSMUSG00000027555.8
6137	1	ENSMUSG00000027556.15
6138	7	ENSMUSG00000027559.5
6139	27.48	ENSMUSG00000027560.4
6140	33873	ENSMUSG00000027562.12
6141	0	ENSMUSG00000027564.4
6142	3192.154	ENSMUSG00000027566.15
6143	3	ENSMUSG00000027568.9
6144	325.999	ENSMUSG00000027569.15
6145	1200	ENSMUSG00000027570.15
6146	719	ENSMUSG00000027573.11
6147	69	ENSMUSG00000027574.15
6148	1460.999	ENSMUSG00000027575.19
6149	195	ENSMUSG00000027577.14
6150	130	ENSMUSG00000027579.6
6151	355.999	ENSMUSG00000027580.17
6152	0	ENSMUSG00000027581.12
6153	347.661	ENSMUSG00000027582.16
6154	103	ENSMUSG00000027583.13
6155	1	ENSMUSG00000027584.17
6156	447.999	ENSMUSG00000027589.14
6157	2882	ENSMUSG00000027593.15
6158	0	ENSMUSG00000027596.10
6159	402.074	ENSMUSG00000027597.15
6160	988.376	ENSMUSG00000027598.16
6161	1080	ENSMUSG00000027599.9
6162	843	ENSMUSG00000027601.13
6163	1313.999	ENSMUSG00000027602.9
6164	6	ENSMUSG00000027603.15
6165	479	ENSMUSG00000027605.18
6166	1	ENSMUSG00000027606.12
6167	771.999	ENSMUSG00000027610.17
6168	5345	ENSMUSG00000027611.12
6169	5	ENSMUSG00000027612.7
6170	1710.347	ENSMUSG00000027613.15
6171	275.572	ENSMUSG00000027615.14
6172	590.914	ENSMUSG00000027618.17
6173	4261.001	ENSMUSG00000027620.16
6174	1327.999	ENSMUSG00000027624.20
6175	705	ENSMUSG00000027628.10
6176	562.891	ENSMUSG00000027630.13
6177	347.28	ENSMUSG00000027634.14
6178	153.72	ENSMUSG00000027635.15
6179	25.003	ENSMUSG00000027636.11
6180	2114.998	ENSMUSG00000027637.3
6181	1588.735	ENSMUSG00000027639.16
6182	417	ENSMUSG00000027641.13
6183	12459.005	ENSMUSG00000027642.15
6184	3382	ENSMUSG00000027643.9
6185	2465.999	ENSMUSG00000027646.15
6186	835	ENSMUSG00000027649.15
6187	391	ENSMUSG00000027650.12
6188	867	ENSMUSG00000027651.16
6189	776	ENSMUSG00000027652.15
6190	754	ENSMUSG00000027654.2
6191	224	ENSMUSG00000027655.14
6192	14	ENSMUSG00000027656.7
6193	554	ENSMUSG00000027660.16
6194	117	ENSMUSG00000027661.4
6195	353.198	ENSMUSG00000027663.12
6196	923.23	ENSMUSG00000027665.13
6197	607	ENSMUSG00000027667.13
6198	1643.269	ENSMUSG00000027668.13
6199	4285.005	ENSMUSG00000027669.14
6200	12.76	ENSMUSG00000027670.4
6201	1022	ENSMUSG00000027671.14
6202	1377	ENSMUSG00000027673.12
6203	86	ENSMUSG00000027674.16
6204	15	ENSMUSG00000027676.11
6205	552.001	ENSMUSG00000027677.17
6206	695.997	ENSMUSG00000027678.17
6207	484.613	ENSMUSG00000027679.13
6208	2545	ENSMUSG00000027680.15
6209	24.001	ENSMUSG00000027684.16
6210	158	ENSMUSG00000027690.13
6211	118	ENSMUSG00000027692.16
6212	441.061	ENSMUSG00000027695.16
6213	836	ENSMUSG00000027698.14
6214	410.999	ENSMUSG00000027699.19
6215	18	ENSMUSG00000027702.7
6216	2	ENSMUSG00000027703.16
6217	5413	ENSMUSG00000027706.8
6218	704.507	ENSMUSG00000027708.14
6219	266.997	ENSMUSG00000027709.9
6220	437.487	ENSMUSG00000027710.14
6221	8788	ENSMUSG00000027712.13
6222	35	ENSMUSG00000027713.6
6223	531	ENSMUSG00000027714.11
6224	806	ENSMUSG00000027715.9
6225	56.001	ENSMUSG00000027716.13
6226	0	ENSMUSG00000027718.8
6227	2	ENSMUSG00000027719.15
6228	0	ENSMUSG00000027720.7
6229	398	ENSMUSG00000027722.14
6230	25.166	ENSMUSG00000027737.10
6231	595.14	ENSMUSG00000027739.9
6232	830.829	ENSMUSG00000027742.13
6233	21.042	ENSMUSG00000027744.4
6234	1602.658	ENSMUSG00000027746.13
6235	9	ENSMUSG00000027748.11
6236	1546	ENSMUSG00000027750.16
6237	1754.001	ENSMUSG00000027751.13
6238	530	ENSMUSG00000027752.15
6239	131	ENSMUSG00000027761.4
6240	0	ENSMUSG00000027762.6
6241	716	ENSMUSG00000027763.13
6242	172.931	ENSMUSG00000027765.6
6243	863	ENSMUSG00000027770.5
6244	594.999	ENSMUSG00000027774.16
6245	2052	ENSMUSG00000027775.9
6246	3	ENSMUSG00000027776.12
6247	469.001	ENSMUSG00000027777.15
6248	134.095	ENSMUSG00000027778.15
6249	2594	ENSMUSG00000027782.10
6250	110	ENSMUSG00000027784.10
6251	1071.519	ENSMUSG00000027787.14
6252	2	ENSMUSG00000027788.6
6253	0	ENSMUSG00000027790.14
6254	2	ENSMUSG00000027792.11
6255	0	ENSMUSG00000027793.6
6256	21	ENSMUSG00000027794.4
6257	120.082	ENSMUSG00000027796.2
6258	21	ENSMUSG00000027797.15
6259	64.022	ENSMUSG00000027799.12
6260	265	ENSMUSG00000027800.14
6261	13	ENSMUSG00000027801.7
6262	2304	ENSMUSG00000027803.14
6263	777.741	ENSMUSG00000027804.13
6264	541	ENSMUSG00000027805.16
6265	753	ENSMUSG00000027806.9
6266	6284.112	ENSMUSG00000027808.8
6267	1318.262	ENSMUSG00000027809.14
6268	1360.82	ENSMUSG00000027810.14
6269	111.97	ENSMUSG00000027811.9
6270	1228.066	ENSMUSG00000027820.12
6271	682	ENSMUSG00000027822.16
6272	1180.275	ENSMUSG00000027823.9
6273	17.526	ENSMUSG00000027824.5
6274	8	ENSMUSG00000027827.17
6275	8803.001	ENSMUSG00000027828.12
6276	621	ENSMUSG00000027829.15
6277	56.075	ENSMUSG00000027831.9
6278	3	ENSMUSG00000027832.5
6279	12	ENSMUSG00000027833.16
6280	89.729	ENSMUSG00000027834.15
6281	1305.611	ENSMUSG00000027835.11
6282	30	ENSMUSG00000027840.5
6283	67	ENSMUSG00000027843.13
6284	207	ENSMUSG00000027845.15
6285	190.001	ENSMUSG00000027848.12
6286	2	ENSMUSG00000027849.19
6287	2479.082	ENSMUSG00000027852.14
6288	1017.514	ENSMUSG00000027854.12
6289	18.617	ENSMUSG00000027855.13
6290	1	ENSMUSG00000027857.10
6291	439	ENSMUSG00000027858.13
6292	7	ENSMUSG00000027859.10
6293	354.287	ENSMUSG00000027860.15
6294	9	ENSMUSG00000027861.13
6295	4	ENSMUSG00000027863.8
6296	652	ENSMUSG00000027864.9
6297	750	ENSMUSG00000027865.10
6298	3	ENSMUSG00000027867.10
6299	14.052	ENSMUSG00000027868.11
6300	895.635	ENSMUSG00000027869.14
6301	31	ENSMUSG00000027870.8
6302	178.047	ENSMUSG00000027871.16
6303	812	ENSMUSG00000027875.12
6304	0	ENSMUSG00000027876.4
6305	607.923	ENSMUSG00000027878.11
6306	3165.429	ENSMUSG00000027879.9
6307	0	ENSMUSG00000027880.6
6308	995.001	ENSMUSG00000027881.14
6309	900	ENSMUSG00000027882.18
6310	400	ENSMUSG00000027883.15
6311	475.034	ENSMUSG00000027884.16
6312	1	ENSMUSG00000027886.7
6313	9	ENSMUSG00000027887.11
6314	695.999	ENSMUSG00000027889.17
6315	581.99	ENSMUSG00000027890.17
6316	1689.001	ENSMUSG00000027893.14
6317	5.011	ENSMUSG00000027894.14
6318	171	ENSMUSG00000027895.10
6319	206	ENSMUSG00000027896.15
6320	1011.926	ENSMUSG00000027900.15
6321	29	ENSMUSG00000027901.12
6322	0	ENSMUSG00000027902.8
6323	357	ENSMUSG00000027905.15
6324	6401.122	ENSMUSG00000027907.4
6325	136	ENSMUSG00000027908.2
6326	0	ENSMUSG00000027912.8
6327	103	ENSMUSG00000027913.5
6328	2	ENSMUSG00000027919.5
6329	0	ENSMUSG00000027923.3
6330	0	ENSMUSG00000027925.2
6331	0	ENSMUSG00000027927.5
6332	416.833	ENSMUSG00000027931.12
6333	650	ENSMUSG00000027932.14
6334	2021.999	ENSMUSG00000027933.11
6335	261	ENSMUSG00000027935.14
6336	686.999	ENSMUSG00000027936.18
6337	736	ENSMUSG00000027937.15
6338	24	ENSMUSG00000027938.11
6339	7	ENSMUSG00000027939.11
6340	3991.578	ENSMUSG00000027940.18
6341	1588.212	ENSMUSG00000027942.17
6342	1289	ENSMUSG00000027944.13
6343	1057	ENSMUSG00000027947.11
6344	7	ENSMUSG00000027950.7
6345	705	ENSMUSG00000027951.16
6346	246.001	ENSMUSG00000027952.16
6347	315	ENSMUSG00000027953.13
6348	2130	ENSMUSG00000027954.9
6349	122.582	ENSMUSG00000027955.16
6350	602	ENSMUSG00000027956.11
6351	987.977	ENSMUSG00000027957.13
6352	155.298	ENSMUSG00000027959.14
6353	68.623	ENSMUSG00000027961.7
6354	128.033	ENSMUSG00000027962.14
6355	324	ENSMUSG00000027963.14
6356	1	ENSMUSG00000027965.15
6357	970.001	ENSMUSG00000027966.20
6358	158	ENSMUSG00000027967.8
6359	621.941	ENSMUSG00000027968.11
6360	0	ENSMUSG00000027971.16
6361	0	ENSMUSG00000027973.11
6362	0	ENSMUSG00000027977.15
6363	180	ENSMUSG00000027978.9
6364	304.92	ENSMUSG00000027981.14
6365	23.099	ENSMUSG00000027983.13
6366	3962.21	ENSMUSG00000027984.8
6367	8.075	ENSMUSG00000027985.14
6368	158.764	ENSMUSG00000027993.16
6369	135	ENSMUSG00000027994.14
6370	71	ENSMUSG00000027995.10
6371	6	ENSMUSG00000027996.13
6372	589	ENSMUSG00000027997.9
6373	966	ENSMUSG00000027998.11
6374	871.999	ENSMUSG00000027999.15
6375	4681	ENSMUSG00000028001.16
6376	47	ENSMUSG00000028003.6
6377	0	ENSMUSG00000028004.12
6378	206	ENSMUSG00000028005.13
6379	1099.023	ENSMUSG00000028007.13
6380	0	ENSMUSG00000028008.10
6381	217	ENSMUSG00000028010.16
6382	741.999	ENSMUSG00000028011.16
6383	0	ENSMUSG00000028012.15
6384	756.001	ENSMUSG00000028013.16
6385	579	ENSMUSG00000028015.3
6386	432	ENSMUSG00000028016.9
6387	6	ENSMUSG00000028017.7
6388	253	ENSMUSG00000028018.15
6389	91	ENSMUSG00000028019.9
6390	10	ENSMUSG00000028020.16
6391	229	ENSMUSG00000028023.16
6392	311	ENSMUSG00000028024.14
6393	47	ENSMUSG00000028028.11
6394	1006	ENSMUSG00000028029.11
6395	367.806	ENSMUSG00000028030.12
6396	85.005	ENSMUSG00000028031.6
6397	1293.382	ENSMUSG00000028032.13
6398	30	ENSMUSG00000028033.16
6399	1437.335	ENSMUSG00000028034.15
6400	831.001	ENSMUSG00000028035.13
6401	146.086	ENSMUSG00000028036.6
6402	112	ENSMUSG00000028037.13
6403	21.454	ENSMUSG00000028039.11
6404	77	ENSMUSG00000028040.7
6405	1407.013	ENSMUSG00000028041.17
6406	966.992	ENSMUSG00000028042.15
6407	770.001	ENSMUSG00000028044.6
6408	63.999	ENSMUSG00000028047.11
6409	1837	ENSMUSG00000028048.11
6410	979	ENSMUSG00000028049.15
6411	19.03	ENSMUSG00000028051.10
6412	527.858	ENSMUSG00000028053.13
6413	954	ENSMUSG00000028057.14
6414	1290.303	ENSMUSG00000028059.16
6415	771.492	ENSMUSG00000028060.14
6416	1078	ENSMUSG00000028062.15
6417	2125.001	ENSMUSG00000028063.15
6418	510.013	ENSMUSG00000028064.17
6419	358.289	ENSMUSG00000028066.15
6420	165	ENSMUSG00000028068.14
6421	159	ENSMUSG00000028069.16
6422	987	ENSMUSG00000028070.7
6423	73.491	ENSMUSG00000028071.12
6424	6	ENSMUSG00000028072.6
6425	212	ENSMUSG00000028073.15
6426	83.444	ENSMUSG00000028076.12
6427	124.999	ENSMUSG00000028078.14
6428	379	ENSMUSG00000028080.16
6429	15433.712	ENSMUSG00000028081.6
6430	807.802	ENSMUSG00000028082.14
6431	231	ENSMUSG00000028085.12
6432	517	ENSMUSG00000028086.15
6433	173.839	ENSMUSG00000028088.14
6434	243	ENSMUSG00000028089.5
6435	236.469	ENSMUSG00000028093.15
6436	571	ENSMUSG00000028096.13
6437	1035	ENSMUSG00000028098.13
6438	875.997	ENSMUSG00000028099.8
6439	27	ENSMUSG00000028100.11
6440	580	ENSMUSG00000028101.18
6441	433	ENSMUSG00000028102.15
6442	199.714	ENSMUSG00000028104.14
6443	595.999	ENSMUSG00000028106.13
6444	416.015	ENSMUSG00000028107.14
6445	641	ENSMUSG00000028108.15
6446	4	ENSMUSG00000028109.14
6447	8256	ENSMUSG00000028111.4
6448	253.031	ENSMUSG00000028114.16
6449	3	ENSMUSG00000028115.16
6450	41	ENSMUSG00000028116.13
6451	2321.878	ENSMUSG00000028121.8
6452	1432.285	ENSMUSG00000028124.15
6453	62	ENSMUSG00000028125.14
6454	2143.001	ENSMUSG00000028126.16
6455	1431.002	ENSMUSG00000028127.10
6456	2011	ENSMUSG00000028128.13
6457	63	ENSMUSG00000028132.15
6458	57.001	ENSMUSG00000028133.17
6459	160	ENSMUSG00000028134.11
6460	1411.999	ENSMUSG00000028136.15
6461	0	ENSMUSG00000028137.9
6462	2007.375	ENSMUSG00000028138.8
6463	3	ENSMUSG00000028139.5
6464	985.171	ENSMUSG00000028140.13
6465	2.053	ENSMUSG00000028141.11
6466	199	ENSMUSG00000028145.9
6467	1	ENSMUSG00000028148.11
6468	755	ENSMUSG00000028149.12
6469	51.999	ENSMUSG00000028150.14
6470	424	ENSMUSG00000028152.10
6471	2084.96	ENSMUSG00000028156.12
6472	909	ENSMUSG00000028158.14
6473	226	ENSMUSG00000028159.14
6474	1083	ENSMUSG00000028161.17
6475	454.82	ENSMUSG00000028163.17
6476	946	ENSMUSG00000028164.15
6477	817	ENSMUSG00000028165.9
6478	77	ENSMUSG00000028167.15
6479	7	ENSMUSG00000028172.5
6480	721	ENSMUSG00000028173.10
6481	0	ENSMUSG00000028174.12
6482	98	ENSMUSG00000028175.15
6483	0	ENSMUSG00000028176.13
6484	82	ENSMUSG00000028179.12
6485	1174.001	ENSMUSG00000028180.18
6486	33.999	ENSMUSG00000028182.14
6487	864	ENSMUSG00000028184.12
6488	0	ENSMUSG00000028185.12
6489	7	ENSMUSG00000028186.14
6490	608	ENSMUSG00000028187.10
6491	42.05	ENSMUSG00000028188.13
6492	301	ENSMUSG00000028189.12
6493	823.001	ENSMUSG00000028191.11
6494	344	ENSMUSG00000028194.15
6495	3230	ENSMUSG00000028195.4
6496	5	ENSMUSG00000028197.4
6497	727	ENSMUSG00000028199.18
6498	1128.001	ENSMUSG00000028207.18
6499	831	ENSMUSG00000028211.11
6500	530	ENSMUSG00000028212.16
6501	91	ENSMUSG00000028214.13
6502	33	ENSMUSG00000028217.11
6503	463.014	ENSMUSG00000028218.19
6504	617	ENSMUSG00000028221.3
6505	0	ENSMUSG00000028222.2
6506	1550	ENSMUSG00000028223.8
6507	301	ENSMUSG00000028224.14
6508	9.012	ENSMUSG00000028226.15
6509	559.141	ENSMUSG00000028228.5
6510	246.763	ENSMUSG00000028229.11
6511	497.536	ENSMUSG00000028232.13
6512	580	ENSMUSG00000028233.6
6513	4068.155	ENSMUSG00000028234.6
6514	0	ENSMUSG00000028236.3
6515	607	ENSMUSG00000028238.6
6516	0	ENSMUSG00000028240.2
6517	170.05	ENSMUSG00000028243.5
6518	666.867	ENSMUSG00000028245.15
6519	137	ENSMUSG00000028246.13
6520	728	ENSMUSG00000028247.2
6521	756	ENSMUSG00000028248.15
6522	5447.97	ENSMUSG00000028249.15
6523	192.99	ENSMUSG00000028251.5
6524	524	ENSMUSG00000028252.20
6525	193	ENSMUSG00000028255.6
6526	227.999	ENSMUSG00000028256.16
6527	0	ENSMUSG00000028259.13
6528	207	ENSMUSG00000028261.13
6529	4.74	ENSMUSG00000028262.13
6530	8	ENSMUSG00000028264.16
6531	380	ENSMUSG00000028266.17
6532	261.693	ENSMUSG00000028268.14
6533	157	ENSMUSG00000028270.12
6534	2027.507	ENSMUSG00000028271.9
6535	2004	ENSMUSG00000028273.15
6536	376.328	ENSMUSG00000028274.17
6537	1476	ENSMUSG00000028277.13
6538	365.252	ENSMUSG00000028278.14
6539	7	ENSMUSG00000028280.9
6540	432.001	ENSMUSG00000028282.12
6541	1158.346	ENSMUSG00000028284.13
6542	2	ENSMUSG00000028287.4
6543	23.036	ENSMUSG00000028289.12
6544	1294	ENSMUSG00000028291.7
6545	543	ENSMUSG00000028292.14
6546	922	ENSMUSG00000028293.14
6547	2	ENSMUSG00000028294.15
6548	189	ENSMUSG00000028295.14
6549	0	ENSMUSG00000028298.10
6550	350	ENSMUSG00000028300.14
6551	2001	ENSMUSG00000028307.9
6552	869.001	ENSMUSG00000028309.14
6553	0	ENSMUSG00000028310.2
6554	520	ENSMUSG00000028312.19
6555	0	ENSMUSG00000028314.6
6556	175	ENSMUSG00000028318.14
6557	593.001	ENSMUSG00000028322.11
6558	60	ENSMUSG00000028327.14
6559	370.464	ENSMUSG00000028328.13
6560	101.999	ENSMUSG00000028329.13
6561	1229	ENSMUSG00000028330.8
6562	140.481	ENSMUSG00000028331.12
6563	27	ENSMUSG00000028332.13
6564	4459.157	ENSMUSG00000028333.10
6565	1322	ENSMUSG00000028334.10
6566	1225.159	ENSMUSG00000028337.14
6567	338.999	ENSMUSG00000028339.17
6568	97.491	ENSMUSG00000028341.9
