counts	gene
11894	29	ENSMUSG00000040721.9
11895	388.001	ENSMUSG00000040722.7
11896	489.947	ENSMUSG00000040723.14
11897	1.008	ENSMUSG00000040724.5
11898	2498.812	ENSMUSG00000040725.13
11899	4	ENSMUSG00000040726.10
11900	615	ENSMUSG00000040728.15
11901	37	ENSMUSG00000040729.8
11902	4417	ENSMUSG00000040731.13
11903	110	ENSMUSG00000040732.20
11904	799	ENSMUSG00000040734.14
11905	847.016	ENSMUSG00000040738.10
11906	55	ENSMUSG00000040740.7
11907	1670	ENSMUSG00000040746.15
11908	111	ENSMUSG00000040747.9
11909	69.656	ENSMUSG00000040749.11
11910	53	ENSMUSG00000040751.12
11911	4.898	ENSMUSG00000040752.16
11912	6	ENSMUSG00000040759.9
11913	998	ENSMUSG00000040760.11
11914	305.999	ENSMUSG00000040761.16
11915	311	ENSMUSG00000040767.10
11916	1	ENSMUSG00000040770.5
11917	335	ENSMUSG00000040771.14
11918	473	ENSMUSG00000040774.15
11919	685.2	ENSMUSG00000040782.12
11920	586.573	ENSMUSG00000040785.19
11921	23	ENSMUSG00000040794.5
11922	111.258	ENSMUSG00000040795.12
11923	1.002	ENSMUSG00000040797.16
11924	3514	ENSMUSG00000040808.4
11925	87.999	ENSMUSG00000040809.10
11926	1633	ENSMUSG00000040811.15
11927	2.116	ENSMUSG00000040812.14
11928	1927.001	ENSMUSG00000040813.16
11929	501.392	ENSMUSG00000040818.10
11930	250.096	ENSMUSG00000040820.16
11931	880.001	ENSMUSG00000040822.7
11932	744.937	ENSMUSG00000040824.3
11933	40	ENSMUSG00000040828.10
11934	4	ENSMUSG00000040829.14
11935	26	ENSMUSG00000040836.15
11936	0	ENSMUSG00000040838.10
11937	170	ENSMUSG00000040841.5
11938	1550.999	ENSMUSG00000040842.17
11939	881.999	ENSMUSG00000040843.10
11940	354	ENSMUSG00000040848.11
11941	1114	ENSMUSG00000040850.17
11942	124.018	ENSMUSG00000040852.6
11943	201.549	ENSMUSG00000040855.15
11944	2757.001	ENSMUSG00000040856.17
11945	320	ENSMUSG00000040857.15
11946	1156	ENSMUSG00000040859.14
11947	73	ENSMUSG00000040860.16
11948	139.997	ENSMUSG00000040865.15
11949	0	ENSMUSG00000040866.13
11950	5	ENSMUSG00000040867.13
11951	115	ENSMUSG00000040875.12
11952	85	ENSMUSG00000040877.16
11953	378.999	ENSMUSG00000040883.18
11954	417	ENSMUSG00000040888.10
11955	107	ENSMUSG00000040891.6
11956	8	ENSMUSG00000040896.16
11957	0	ENSMUSG00000040899.14
11958	2	ENSMUSG00000040901.8
11959	25.346	ENSMUSG00000040904.10
11960	49	ENSMUSG00000040907.15
11961	238	ENSMUSG00000040913.11
11962	474	ENSMUSG00000040918.12
11963	3	ENSMUSG00000040919.13
11964	830.327	ENSMUSG00000040928.15
11965	87.795	ENSMUSG00000040929.17
11966	0	ENSMUSG00000040935.12
11967	30.008	ENSMUSG00000040936.15
11968	21	ENSMUSG00000040938.16
11969	3741.999	ENSMUSG00000040940.18
11970	96.684	ENSMUSG00000040943.12
11971	942.482	ENSMUSG00000040945.13
11972	0	ENSMUSG00000040950.13
11973	10940.647	ENSMUSG00000040952.16
11974	270	ENSMUSG00000040957.15
11975	20	ENSMUSG00000040963.15
11976	321	ENSMUSG00000040964.16
11977	47	ENSMUSG00000040966.10
11978	3	ENSMUSG00000040969.14
11979	0	ENSMUSG00000040972.8
11980	147	ENSMUSG00000040978.4
11981	6	ENSMUSG00000040985.13
11982	218.229	ENSMUSG00000040987.15
11983	1601.793	ENSMUSG00000040990.17
11984	753	ENSMUSG00000040997.13
11985	198	ENSMUSG00000040998.18
11986	227	ENSMUSG00000041000.8
11987	3	ENSMUSG00000041009.8
11988	317.014	ENSMUSG00000041012.4
11989	1	ENSMUSG00000041014.17
11990	178	ENSMUSG00000041020.14
11991	209	ENSMUSG00000041025.15
11992	4850	ENSMUSG00000041028.16
11993	249	ENSMUSG00000041035.9
11994	369.979	ENSMUSG00000041037.8
11995	354	ENSMUSG00000041040.12
11996	0	ENSMUSG00000041044.9
11997	142	ENSMUSG00000041046.7
11998	0	ENSMUSG00000041052.8
11999	864	ENSMUSG00000041057.10
12000	1143.686	ENSMUSG00000041058.15
12001	0	ENSMUSG00000041062.7
12002	24	ENSMUSG00000041064.13
12003	0	ENSMUSG00000041068.6
12004	301	ENSMUSG00000041073.10
12005	257	ENSMUSG00000041075.8
12006	13.166	ENSMUSG00000041078.7
12007	116	ENSMUSG00000041079.12
12008	4206.001	ENSMUSG00000041084.8
12009	129	ENSMUSG00000041096.13
12010	464.509	ENSMUSG00000041112.17
12011	83	ENSMUSG00000041115.16
12012	105.656	ENSMUSG00000041117.8
12013	352.999	ENSMUSG00000041119.12
12014	1892	ENSMUSG00000041120.6
12015	839.004	ENSMUSG00000041124.11
12016	687	ENSMUSG00000041126.16
12017	811	ENSMUSG00000041130.10
12018	62	ENSMUSG00000041132.11
12019	768	ENSMUSG00000041133.11
12020	73.083	ENSMUSG00000041134.15
12021	150	ENSMUSG00000041135.15
12022	1	ENSMUSG00000041138.16
12023	0	ENSMUSG00000041141.7
12024	218.001	ENSMUSG00000041143.16
12025	107.022	ENSMUSG00000041144.11
12026	57.904	ENSMUSG00000041147.10
12027	246	ENSMUSG00000041153.9
12028	100	ENSMUSG00000041161.8
12029	548	ENSMUSG00000041164.15
12030	1	ENSMUSG00000041165.6
12031	1655	ENSMUSG00000041168.10
12032	19	ENSMUSG00000041180.13
12033	354.839	ENSMUSG00000041187.16
12034	145	ENSMUSG00000041189.9
12035	21	ENSMUSG00000041193.15
12036	161	ENSMUSG00000041199.3
12037	0	ENSMUSG00000041202.12
12038	1818	ENSMUSG00000041203.9
12039	0	ENSMUSG00000041205.8
12040	334.208	ENSMUSG00000041215.16
12041	3.014	ENSMUSG00000041216.15
12042	152	ENSMUSG00000041219.14
12043	301.222	ENSMUSG00000041220.10
12044	444	ENSMUSG00000041225.16
12045	1234.999	ENSMUSG00000041229.15
12046	962.517	ENSMUSG00000041231.15
12047	624	ENSMUSG00000041235.12
12048	1421	ENSMUSG00000041236.8
12049	408	ENSMUSG00000041237.12
12050	485.226	ENSMUSG00000041238.16
12051	542	ENSMUSG00000041241.12
12052	133	ENSMUSG00000041245.13
12053	2.062	ENSMUSG00000041247.8
12054	0	ENSMUSG00000041248.9
12055	1	ENSMUSG00000041255.2
12056	305	ENSMUSG00000041258.18
12057	26	ENSMUSG00000041261.9
12058	464	ENSMUSG00000041263.14
12059	622.999	ENSMUSG00000041264.16
12060	446.061	ENSMUSG00000041268.17
12061	2	ENSMUSG00000041272.11
12062	696	ENSMUSG00000041278.10
12063	276	ENSMUSG00000041287.5
12064	5	ENSMUSG00000041293.5
12065	994	ENSMUSG00000041297.8
12066	180.498	ENSMUSG00000041298.15
12067	9	ENSMUSG00000041301.15
12068	401	ENSMUSG00000041303.7
12069	121.584	ENSMUSG00000041308.6
12070	8	ENSMUSG00000041309.17
12071	788	ENSMUSG00000041313.14
12072	265.001	ENSMUSG00000041319.14
12073	113.074	ENSMUSG00000041323.6
12074	1210.088	ENSMUSG00000041324.14
12075	500.001	ENSMUSG00000041328.16
12076	15	ENSMUSG00000041329.13
12077	0	ENSMUSG00000041333.6
12078	716.683	ENSMUSG00000041341.10
12079	94.001	ENSMUSG00000041343.19
12080	154	ENSMUSG00000041346.11
12081	4	ENSMUSG00000041347.5
12082	2132.999	ENSMUSG00000041351.16
12083	125	ENSMUSG00000041353.12
12084	702.001	ENSMUSG00000041354.16
12085	9114	ENSMUSG00000041355.13
12086	0	ENSMUSG00000041358.1
12087	0	ENSMUSG00000041359.14
12088	1077.26	ENSMUSG00000041360.8
12089	194	ENSMUSG00000041361.13
12090	484	ENSMUSG00000041362.17
12091	12	ENSMUSG00000041372.10
12092	585	ENSMUSG00000041375.18
12093	10	ENSMUSG00000041377.12
12094	245	ENSMUSG00000041378.2
12095	0	ENSMUSG00000041380.13
12096	441	ENSMUSG00000041390.18
12097	100	ENSMUSG00000041396.13
12098	1	ENSMUSG00000041399.3
12099	128	ENSMUSG00000041406.14
12100	2025.47	ENSMUSG00000041408.18
12101	723.972	ENSMUSG00000041415.10
12102	814.874	ENSMUSG00000041417.15
12103	97	ENSMUSG00000041420.18
12104	20	ENSMUSG00000041423.16
12105	404.06	ENSMUSG00000041426.12
12106	136	ENSMUSG00000041429.3
12107	429.796	ENSMUSG00000041431.16
12108	598	ENSMUSG00000041438.8
12109	110	ENSMUSG00000041439.15
12110	193.948	ENSMUSG00000041440.18
12111	147	ENSMUSG00000041444.14
12112	50	ENSMUSG00000041445.9
12113	3955.679	ENSMUSG00000041453.12
12114	3207	ENSMUSG00000041459.15
12115	1	ENSMUSG00000041460.15
12116	1	ENSMUSG00000041468.7
12117	216.027	ENSMUSG00000041471.9
12118	39	ENSMUSG00000041476.12
12119	47	ENSMUSG00000041477.14
12120	6.527	ENSMUSG00000041479.14
12121	17	ENSMUSG00000041481.17
12122	81.001	ENSMUSG00000041482.17
12123	266	ENSMUSG00000041483.14
12124	1341	ENSMUSG00000041488.16
12125	159.148	ENSMUSG00000041491.8
12126	38	ENSMUSG00000041498.13
12127	0	ENSMUSG00000041505.15
12128	372	ENSMUSG00000041506.15
12129	926	ENSMUSG00000041515.10
12130	16	ENSMUSG00000041523.3
12131	308.026	ENSMUSG00000041528.15
12132	141.738	ENSMUSG00000041530.16
12133	0	ENSMUSG00000041534.9
12134	2	ENSMUSG00000041536.13
12135	13	ENSMUSG00000041538.16
12136	68	ENSMUSG00000041540.16
12137	0	ENSMUSG00000041544.11
12138	2025	ENSMUSG00000041548.4
12139	36	ENSMUSG00000041550.4
12140	0	ENSMUSG00000041552.7
12141	30	ENSMUSG00000041556.8
12142	120	ENSMUSG00000041559.7
12143	1987.002	ENSMUSG00000041560.12
12144	1	ENSMUSG00000041565.17
12145	0	ENSMUSG00000041566.3
12146	3	ENSMUSG00000041567.3
12147	475	ENSMUSG00000041570.14
12148	2287	ENSMUSG00000041571.9
12149	187	ENSMUSG00000041577.5
12150	2	ENSMUSG00000041578.15
12151	1	ENSMUSG00000041583.8
12152	263.404	ENSMUSG00000041592.16
12153	91.999	ENSMUSG00000041594.18
12154	1739	ENSMUSG00000041598.7
12155	190	ENSMUSG00000041605.16
12156	311.36	ENSMUSG00000041607.17
12157	21	ENSMUSG00000041608.8
12158	697	ENSMUSG00000041609.16
12159	2	ENSMUSG00000041616.9
12160	2	ENSMUSG00000041617.10
12161	19.078	ENSMUSG00000041620.8
12162	291	ENSMUSG00000041623.17
12163	2	ENSMUSG00000041624.10
12164	124	ENSMUSG00000041625.15
12165	1142.329	ENSMUSG00000041629.7
12166	518	ENSMUSG00000041632.7
12167	201.229	ENSMUSG00000041633.14
12168	609.652	ENSMUSG00000041638.18
12169	111.999	ENSMUSG00000041642.18
12170	1	ENSMUSG00000041644.14
12171	1624	ENSMUSG00000041645.14
12172	410	ENSMUSG00000041649.13
12173	280	ENSMUSG00000041650.15
12174	42.217	ENSMUSG00000041653.5
12175	319	ENSMUSG00000041654.15
12176	5	ENSMUSG00000041658.12
12177	46	ENSMUSG00000041660.8
12178	1	ENSMUSG00000041669.15
12179	0	ENSMUSG00000041670.16
12180	261	ENSMUSG00000041671.13
12181	26	ENSMUSG00000041673.12
12182	33	ENSMUSG00000041679.9
12183	0	ENSMUSG00000041681.2
12184	421	ENSMUSG00000041684.11
12185	914.019	ENSMUSG00000041685.16
12186	1881	ENSMUSG00000041688.16
12187	12.007	ENSMUSG00000041695.2
12188	97.032	ENSMUSG00000041696.14
12189	4384.543	ENSMUSG00000041697.8
12190	1	ENSMUSG00000041698.11
12191	0	ENSMUSG00000041700.9
12192	359.024	ENSMUSG00000041702.7
12193	23	ENSMUSG00000041703.7
12194	23	ENSMUSG00000041707.8
12195	0	ENSMUSG00000041708.12
12196	2.038	ENSMUSG00000041710.4
12197	781	ENSMUSG00000041712.7
12198	258.09	ENSMUSG00000041716.7
12199	126.999	ENSMUSG00000041718.16
12200	739.013	ENSMUSG00000041720.14
12201	13.209	ENSMUSG00000041722.7
12202	70	ENSMUSG00000041729.15
12203	1.001	ENSMUSG00000041730.14
12204	5	ENSMUSG00000041731.13
12205	690	ENSMUSG00000041733.10
12206	278	ENSMUSG00000041734.15
12207	0	ENSMUSG00000041735.8
12208	917	ENSMUSG00000041736.7
12209	31.207	ENSMUSG00000041737.8
12210	4188.001	ENSMUSG00000041740.16
12211	131.18	ENSMUSG00000041741.10
12212	431	ENSMUSG00000041747.3
12213	2	ENSMUSG00000041754.5
12214	1294.999	ENSMUSG00000041757.17
12215	40	ENSMUSG00000041762.16
12216	1777.076	ENSMUSG00000041763.14
12217	886	ENSMUSG00000041765.6
12218	1027.993	ENSMUSG00000041769.13
12219	4	ENSMUSG00000041771.14
12220	466	ENSMUSG00000041773.8
12221	150.001	ENSMUSG00000041774.16
12222	87	ENSMUSG00000041775.7
12223	441.08	ENSMUSG00000041777.12
12224	846	ENSMUSG00000041779.5
12225	586	ENSMUSG00000041781.9
12226	1903	ENSMUSG00000041782.14
12227	0	ENSMUSG00000041791.6
12228	93	ENSMUSG00000041794.13
12229	30	ENSMUSG00000041797.7
12230	22	ENSMUSG00000041798.15
12231	388	ENSMUSG00000041801.5
12232	17	ENSMUSG00000041805.3
12233	111	ENSMUSG00000041809.5
12234	3045.008	ENSMUSG00000041815.14
12235	135	ENSMUSG00000041817.14
12236	42.999	ENSMUSG00000041827.15
12237	2	ENSMUSG00000041828.15
12238	25	ENSMUSG00000041831.16
12239	252.339	ENSMUSG00000041836.10
12240	437	ENSMUSG00000041837.4
12241	298.336	ENSMUSG00000041840.8
12242	2978.663	ENSMUSG00000041841.8
12243	991	ENSMUSG00000041842.15
12244	263.001	ENSMUSG00000041845.11
12245	893	ENSMUSG00000041846.15
12246	65.096	ENSMUSG00000041849.7
12247	1181.908	ENSMUSG00000041852.15
12248	5	ENSMUSG00000041857.10
12249	480	ENSMUSG00000041859.10
12250	3666	ENSMUSG00000041870.16
12251	1.48	ENSMUSG00000041872.9
12252	865	ENSMUSG00000041879.13
12253	1564.999	ENSMUSG00000041881.13
12254	0	ENSMUSG00000041885.5
12255	16.005	ENSMUSG00000041886.7
12256	54	ENSMUSG00000041889.7
12257	3332.859	ENSMUSG00000041890.17
12258	2333	ENSMUSG00000041891.16
12259	453	ENSMUSG00000041895.15
12260	0	ENSMUSG00000041907.9
12261	1	ENSMUSG00000041911.3
12262	112.431	ENSMUSG00000041912.12
12263	403	ENSMUSG00000041915.9
12264	471	ENSMUSG00000041920.14
12265	125.738	ENSMUSG00000041921.16
12266	23	ENSMUSG00000041923.15
12267	928.632	ENSMUSG00000041926.15
12268	10	ENSMUSG00000041930.7
12269	732.081	ENSMUSG00000041935.10
12270	401	ENSMUSG00000041936.18
12271	360	ENSMUSG00000041939.14
12272	90.993	ENSMUSG00000041945.12
12273	69	ENSMUSG00000041949.6
12274	43	ENSMUSG00000041954.18
12275	3639.001	ENSMUSG00000041957.15
12276	1044	ENSMUSG00000041958.10
12277	3176	ENSMUSG00000041959.14
12278	37.021	ENSMUSG00000041961.14
12279	381.416	ENSMUSG00000041966.18
12280	181	ENSMUSG00000041974.10
12281	128.367	ENSMUSG00000041975.17
12282	1437.999	ENSMUSG00000041977.18
12283	0	ENSMUSG00000041984.2
12284	11	ENSMUSG00000041986.16
12285	0	ENSMUSG00000041991.18
12286	240.512	ENSMUSG00000041992.9
12287	165	ENSMUSG00000041995.8
12288	689	ENSMUSG00000041997.16
12289	0	ENSMUSG00000042002.11
12290	165	ENSMUSG00000042010.16
12291	314	ENSMUSG00000042015.17
12292	116.158	ENSMUSG00000042029.7
12293	0	ENSMUSG00000042031.4
12294	1306	ENSMUSG00000042032.13
12295	223	ENSMUSG00000042035.11
12296	194	ENSMUSG00000042041.7
12297	277	ENSMUSG00000042042.14
12298	1973.004	ENSMUSG00000042043.6
12299	0	ENSMUSG00000042045.6
12300	316	ENSMUSG00000042046.15
12301	282	ENSMUSG00000042050.8
12302	819	ENSMUSG00000042055.13
12303	284	ENSMUSG00000042063.11
12304	7	ENSMUSG00000042064.13
12305	446	ENSMUSG00000042066.16
12306	303	ENSMUSG00000042073.15
12307	3	ENSMUSG00000042078.14
12308	7838.691	ENSMUSG00000042079.13
12309	446.905	ENSMUSG00000042082.7
12310	0	ENSMUSG00000042092.5
12311	77.063	ENSMUSG00000042096.15
12312	84	ENSMUSG00000042097.17
12313	1492.001	ENSMUSG00000042099.16
12314	34	ENSMUSG00000042102.7
12315	45.357	ENSMUSG00000042104.18
12316	330	ENSMUSG00000042105.18
12317	459	ENSMUSG00000042106.5
12318	24.135	ENSMUSG00000042109.8
12319	845	ENSMUSG00000042111.9
12320	6	ENSMUSG00000042115.4
12321	11.024	ENSMUSG00000042116.3
12322	60.011	ENSMUSG00000042118.7
12323	326.001	ENSMUSG00000042121.16
12324	0	ENSMUSG00000042124.5
12325	488.001	ENSMUSG00000042129.8
12326	2029.947	ENSMUSG00000042133.16
12327	317.999	ENSMUSG00000042138.8
12328	239	ENSMUSG00000042148.8
12329	34	ENSMUSG00000042155.3
12330	45.999	ENSMUSG00000042156.16
12331	0	ENSMUSG00000042157.2
12332	181.77	ENSMUSG00000042165.8
12333	1199.865	ENSMUSG00000042167.6
12334	258	ENSMUSG00000042178.6
12335	1	ENSMUSG00000042179.6
12336	241.384	ENSMUSG00000042182.16
12337	4	ENSMUSG00000042184.11
12338	169.841	ENSMUSG00000042185.14
12339	0	ENSMUSG00000042189.5
12340	623.279	ENSMUSG00000042190.12
12341	280	ENSMUSG00000042195.9
12342	472.459	ENSMUSG00000042197.13
12343	234	ENSMUSG00000042198.12
12344	1	ENSMUSG00000042200.3
12345	172.411	ENSMUSG00000042202.15
12346	487	ENSMUSG00000042203.8
12347	1335	ENSMUSG00000042207.17
12348	481	ENSMUSG00000042208.15
12349	86	ENSMUSG00000042210.17
12350	1077	ENSMUSG00000042211.7
12351	5	ENSMUSG00000042212.3
12352	79	ENSMUSG00000042213.17
12353	973	ENSMUSG00000042215.8
12354	105.001	ENSMUSG00000042216.13
12355	0	ENSMUSG00000042219.6
12356	413	ENSMUSG00000042225.3
12357	568	ENSMUSG00000042228.14
12358	655	ENSMUSG00000042229.9
12359	7	ENSMUSG00000042240.14
12360	1	ENSMUSG00000042243.10
12361	0	ENSMUSG00000042244.4
12362	21	ENSMUSG00000042246.5
12363	0	ENSMUSG00000042248.4
12364	25	ENSMUSG00000042249.11
12365	1	ENSMUSG00000042250.13
12366	7.897	ENSMUSG00000042251.12
12367	3	ENSMUSG00000042254.14
12368	2	ENSMUSG00000042256.5
12369	3	ENSMUSG00000042258.13
12370	0	ENSMUSG00000042262.5
12371	14	ENSMUSG00000042265.13
12372	4	ENSMUSG00000042268.10
12373	1	ENSMUSG00000042269.15
12374	61	ENSMUSG00000042271.13
12375	500	ENSMUSG00000042272.17
12376	723.635	ENSMUSG00000042275.9
12377	0	ENSMUSG00000042279.13
12378	0	ENSMUSG00000042282.4
12379	505.51	ENSMUSG00000042284.10
12380	153.871	ENSMUSG00000042286.13
12381	603.118	ENSMUSG00000042289.11
12382	546	ENSMUSG00000042292.17
12383	183	ENSMUSG00000042293.8
12384	318.601	ENSMUSG00000042298.18
12385	619	ENSMUSG00000042302.14
12386	325	ENSMUSG00000042303.19
12387	1143	ENSMUSG00000042305.12
12388	36	ENSMUSG00000042306.11
12389	454.151	ENSMUSG00000042308.14
12390	778	ENSMUSG00000042312.9
12391	36	ENSMUSG00000042320.17
12392	1159.005	ENSMUSG00000042323.17
12393	273	ENSMUSG00000042328.13
12394	1208.999	ENSMUSG00000042331.13
12395	8.26	ENSMUSG00000042333.16
12396	86	ENSMUSG00000042340.6
12397	5.146	ENSMUSG00000042345.15
12398	321	ENSMUSG00000042348.10
12399	61	ENSMUSG00000042349.13
12400	281	ENSMUSG00000042350.13
12401	69	ENSMUSG00000042351.9
12402	0	ENSMUSG00000042353.9
12403	1265.329	ENSMUSG00000042354.7
12404	2617	ENSMUSG00000042357.2
12405	283	ENSMUSG00000042359.18
12406	1017	ENSMUSG00000042363.14
12407	853	ENSMUSG00000042364.11
12408	1626	ENSMUSG00000042367.12
12409	534	ENSMUSG00000042369.8
12410	4	ENSMUSG00000042371.12
12411	18	ENSMUSG00000042372.5
12412	1082	ENSMUSG00000042377.8
12413	13	ENSMUSG00000042379.8
12414	855	ENSMUSG00000042380.8
12415	0	ENSMUSG00000042385.14
12416	45.429	ENSMUSG00000042386.7
12417	16	ENSMUSG00000042388.14
12418	209	ENSMUSG00000042389.13
12419	710	ENSMUSG00000042390.9
12420	1361.985	ENSMUSG00000042396.10
12421	28	ENSMUSG00000042401.8
12422	68	ENSMUSG00000042404.16
12423	2609	ENSMUSG00000042406.8
12424	237.122	ENSMUSG00000042408.13
12425	1568.001	ENSMUSG00000042410.16
12426	15	ENSMUSG00000042414.7
12427	3	ENSMUSG00000042417.5
12428	281	ENSMUSG00000042419.8
12429	788.102	ENSMUSG00000042423.9
12430	1	ENSMUSG00000042425.18
12431	470	ENSMUSG00000042426.6
12432	166	ENSMUSG00000042428.6
12433	48	ENSMUSG00000042429.8
12434	8	ENSMUSG00000042433.2
12435	13	ENSMUSG00000042436.12
12436	251.999	ENSMUSG00000042439.13
12437	185	ENSMUSG00000042444.10
12438	561	ENSMUSG00000042446.16
12439	425	ENSMUSG00000042447.13
12440	0	ENSMUSG00000042448.5
12441	4	ENSMUSG00000042451.12
12442	18	ENSMUSG00000042453.14
12443	1	ENSMUSG00000042459.8
12444	761	ENSMUSG00000042460.5
12445	296	ENSMUSG00000042462.4
12446	543.265	ENSMUSG00000042472.11
12447	158	ENSMUSG00000042473.8
12448	13	ENSMUSG00000042474.6
12449	11.268	ENSMUSG00000042476.12
12450	0	ENSMUSG00000042477.7
12451	689	ENSMUSG00000042485.7
12452	1002	ENSMUSG00000042487.6
12453	65	ENSMUSG00000042489.15
12454	2601.001	ENSMUSG00000042492.12
12455	209	ENSMUSG00000042496.18
12456	10	ENSMUSG00000042498.16
12457	12.235	ENSMUSG00000042499.13
12458	33	ENSMUSG00000042500.11
12459	9.587	ENSMUSG00000042501.12
12460	1232.76	ENSMUSG00000042502.10
12461	98	ENSMUSG00000042505.6
12462	1745	ENSMUSG00000042506.15
12463	535.999	ENSMUSG00000042507.15
12464	665	ENSMUSG00000042508.16
12465	175	ENSMUSG00000042510.7
12466	0	ENSMUSG00000042514.11
12467	899	ENSMUSG00000042515.13
12468	2624.121	ENSMUSG00000042520.16
12469	143.044	ENSMUSG00000042523.12
12470	245	ENSMUSG00000042524.14
12471	0	ENSMUSG00000042525.5
12472	64	ENSMUSG00000042529.14
12473	109	ENSMUSG00000042532.14
12474	329.999	ENSMUSG00000042535.9
12475	0	ENSMUSG00000042540.12
12476	1677	ENSMUSG00000042541.10
12477	373	ENSMUSG00000042548.14
12478	0	ENSMUSG00000042554.10
12479	812	ENSMUSG00000042557.14
12480	701	ENSMUSG00000042558.16
12481	13.167	ENSMUSG00000042564.13
12482	1	ENSMUSG00000042567.20
12483	553.298	ENSMUSG00000042569.13
12484	378	ENSMUSG00000042570.14
12485	1512	ENSMUSG00000042572.12
12486	7.099	ENSMUSG00000042581.14
12487	9	ENSMUSG00000042589.18
12488	452.849	ENSMUSG00000042590.17
12489	194	ENSMUSG00000042594.16
12490	54	ENSMUSG00000042595.7
12491	0	ENSMUSG00000042596.7
12492	124.006	ENSMUSG00000042599.8
12493	0	ENSMUSG00000042604.5
12494	704.188	ENSMUSG00000042605.16
12495	123	ENSMUSG00000042606.9
12496	124	ENSMUSG00000042607.15
12497	650	ENSMUSG00000042608.15
12498	515	ENSMUSG00000042613.9
12499	29.002	ENSMUSG00000042616.8
12500	1921	ENSMUSG00000042622.14
12501	686.416	ENSMUSG00000042625.16
12502	1499	ENSMUSG00000042626.13
12503	1022.358	ENSMUSG00000042628.8
12504	0	ENSMUSG00000042631.7
12505	899	ENSMUSG00000042632.17
12506	45	ENSMUSG00000042638.14
12507	1	ENSMUSG00000042641.19
12508	448	ENSMUSG00000042642.13
12509	221	ENSMUSG00000042644.9
12510	113.855	ENSMUSG00000042647.13
12511	1413.721	ENSMUSG00000042650.3
12512	1	ENSMUSG00000042655.5
12513	1618	ENSMUSG00000042659.15
12514	284.001	ENSMUSG00000042660.8
12515	0	ENSMUSG00000042662.16
12516	413.533	ENSMUSG00000042670.5
12517	6	ENSMUSG00000042671.12
12518	3.26	ENSMUSG00000042672.15
12519	1051.001	ENSMUSG00000042675.15
12520	29	ENSMUSG00000042677.7
12521	1	ENSMUSG00000042678.17
12522	68	ENSMUSG00000042680.8
12523	2865.443	ENSMUSG00000042682.9
12524	1890	ENSMUSG00000042684.8
12525	4	ENSMUSG00000042686.5
12526	1295.547	ENSMUSG00000042688.16
12527	404.14	ENSMUSG00000042694.17
12528	1606.007	ENSMUSG00000042699.11
12529	1050	ENSMUSG00000042700.16
12530	723	ENSMUSG00000042705.9
12531	1	ENSMUSG00000042707.6
12532	3	ENSMUSG00000042708.12
12533	436.561	ENSMUSG00000042709.15
12534	7272	ENSMUSG00000042712.10
12535	0	ENSMUSG00000042717.5
12536	457.001	ENSMUSG00000042719.17
12537	69	ENSMUSG00000042724.8
12538	596	ENSMUSG00000042726.14
12539	474.001	ENSMUSG00000042729.11
12540	20	ENSMUSG00000042734.6
12541	371	ENSMUSG00000042737.9
12542	543.985	ENSMUSG00000042742.7
12543	38	ENSMUSG00000042743.13
12544	273	ENSMUSG00000042744.16
12545	251	ENSMUSG00000042745.9
12546	1751	ENSMUSG00000042747.12
12547	1328.805	ENSMUSG00000042750.7
12548	226	ENSMUSG00000042751.14
12549	1284.999	ENSMUSG00000042757.16
12550	1597	ENSMUSG00000042759.12
12551	0	ENSMUSG00000042761.14
12552	0	ENSMUSG00000042763.9
12553	36	ENSMUSG00000042766.17
12554	1375	ENSMUSG00000042770.8
12555	618	ENSMUSG00000042772.15
12556	0	ENSMUSG00000042774.8
12557	827	ENSMUSG00000042784.9
12558	165	ENSMUSG00000042787.15
12559	0	ENSMUSG00000042788.12
12560	457.26	ENSMUSG00000042790.16
12561	43	ENSMUSG00000042793.13
12562	0	ENSMUSG00000042796.2
12563	82.695	ENSMUSG00000042797.9
12564	0	ENSMUSG00000042800.5
12565	0	ENSMUSG00000042801.5
12566	31	ENSMUSG00000042804.13
12567	53	ENSMUSG00000042807.15
12568	20	ENSMUSG00000042808.8
12569	211	ENSMUSG00000042810.14
12570	110	ENSMUSG00000042812.5
12571	107	ENSMUSG00000042814.8
12572	0	ENSMUSG00000042816.4
12573	256	ENSMUSG00000042817.15
12574	1344	ENSMUSG00000042821.7
12575	17	ENSMUSG00000042826.13
