counts	gene
724	4165	ENSMUSG00000004591.16
725	42.168	ENSMUSG00000004609.11
726	3861	ENSMUSG00000004610.4
727	10	ENSMUSG00000004612.9
728	3297.703	ENSMUSG00000004626.14
729	0	ENSMUSG00000004630.18
730	3079.001	ENSMUSG00000004631.15
731	183.001	ENSMUSG00000004633.17
732	104.446	ENSMUSG00000004637.15
733	1541.77	ENSMUSG00000004642.13
734	0	ENSMUSG00000004651.6
735	2	ENSMUSG00000004654.6
736	8328	ENSMUSG00000004655.5
737	774.999	ENSMUSG00000004661.15
738	6090	ENSMUSG00000004665.10
739	2180.999	ENSMUSG00000004667.18
740	33	ENSMUSG00000004668.14
741	1666	ENSMUSG00000004677.17
742	99	ENSMUSG00000004698.10
743	8	ENSMUSG00000004707.14
744	333	ENSMUSG00000004709.14
745	66	ENSMUSG00000004730.15
746	159	ENSMUSG00000004748.5
747	341	ENSMUSG00000004768.14
748	4854.489	ENSMUSG00000004771.12
749	750.999	ENSMUSG00000004788.11
750	3893.463	ENSMUSG00000004789.10
751	722	ENSMUSG00000004791.7
752	1710.999	ENSMUSG00000004798.14
753	7	ENSMUSG00000004814.10
754	464	ENSMUSG00000004815.12
755	0	ENSMUSG00000004821.1
756	385	ENSMUSG00000004837.2
757	0	ENSMUSG00000004842.18
758	4016	ENSMUSG00000004843.7
759	4870.59	ENSMUSG00000004846.10
760	2986	ENSMUSG00000004849.14
761	921.999	ENSMUSG00000004864.13
762	1424.862	ENSMUSG00000004865.16
763	7.167	ENSMUSG00000004872.15
764	1005	ENSMUSG00000004880.11
765	1582	ENSMUSG00000004885.5
766	117	ENSMUSG00000004891.16
767	1	ENSMUSG00000004892.13
768	4	ENSMUSG00000004894.10
769	1629	ENSMUSG00000004895.9
770	197.406	ENSMUSG00000004896.16
771	4148.001	ENSMUSG00000004897.16
772	7	ENSMUSG00000004902.7
773	526	ENSMUSG00000004929.12
774	1528.001	ENSMUSG00000004931.11
775	37.001	ENSMUSG00000004933.17
776	1125.999	ENSMUSG00000004934.14
777	4757.502	ENSMUSG00000004936.8
778	2533.999	ENSMUSG00000004937.6
779	1.069	ENSMUSG00000004939.7
780	1413	ENSMUSG00000004945.15
781	606	ENSMUSG00000004947.15
782	0	ENSMUSG00000004948.12
783	11783.491	ENSMUSG00000004951.10
784	67.999	ENSMUSG00000004952.13
785	6	ENSMUSG00000004961.7
786	14600.724	ENSMUSG00000004980.16
787	13	ENSMUSG00000004988.9
788	310	ENSMUSG00000004994.12
789	363.428	ENSMUSG00000004996.9
790	1364	ENSMUSG00000005034.15
791	545	ENSMUSG00000005043.13
792	0	ENSMUSG00000005045.16
793	7158	ENSMUSG00000005054.7
794	419	ENSMUSG00000005057.13
795	4598	ENSMUSG00000005069.12
796	1475.045	ENSMUSG00000005078.16
797	289	ENSMUSG00000005087.17
798	19.506	ENSMUSG00000005089.15
799	628	ENSMUSG00000005102.13
800	8581.999	ENSMUSG00000005103.12
801	20	ENSMUSG00000005107.13
802	401	ENSMUSG00000005124.10
803	16104.994	ENSMUSG00000005125.13
804	12	ENSMUSG00000005131.4
805	2830.03	ENSMUSG00000005142.10
806	1037	ENSMUSG00000005148.8
807	271.001	ENSMUSG00000005150.16
808	6151.961	ENSMUSG00000005161.15
809	2796	ENSMUSG00000005198.15
810	11	ENSMUSG00000005202.2
811	2642.049	ENSMUSG00000005204.12
812	855	ENSMUSG00000005220.10
813	698.705	ENSMUSG00000005225.15
814	0	ENSMUSG00000005232.11
815	388.999	ENSMUSG00000005233.16
816	117.999	ENSMUSG00000005237.14
817	1077	ENSMUSG00000005251.15
818	1469.421	ENSMUSG00000005262.13
819	54.495	ENSMUSG00000005267.13
820	803.841	ENSMUSG00000005268.20
821	1375.242	ENSMUSG00000005299.6
822	5600.999	ENSMUSG00000005312.15
823	380	ENSMUSG00000005320.9
824	2	ENSMUSG00000005338.13
825	0	ENSMUSG00000005339.10
826	1755.766	ENSMUSG00000005354.16
827	19	ENSMUSG00000005355.9
828	7	ENSMUSG00000005357.9
829	77	ENSMUSG00000005360.14
830	765.014	ENSMUSG00000005362.14
831	47.958	ENSMUSG00000005364.11
832	774	ENSMUSG00000005370.4
833	1771	ENSMUSG00000005371.15
834	84.001	ENSMUSG00000005373.13
835	1453.417	ENSMUSG00000005374.13
836	789	ENSMUSG00000005378.17
837	18864.919	ENSMUSG00000005397.8
838	663.026	ENSMUSG00000005410.6
839	5480	ENSMUSG00000005413.8
840	7382.804	ENSMUSG00000005417.17
841	1296.999	ENSMUSG00000005442.13
842	859	ENSMUSG00000005447.12
843	12	ENSMUSG00000005465.9
844	1281	ENSMUSG00000005469.10
845	179	ENSMUSG00000005470.8
846	16	ENSMUSG00000005474.9
847	1067.198	ENSMUSG00000005481.18
848	3310.354	ENSMUSG00000005483.10
849	33.044	ENSMUSG00000005493.15
850	954.674	ENSMUSG00000005501.14
851	1	ENSMUSG00000005503.8
852	436	ENSMUSG00000005505.12
853	3253	ENSMUSG00000005506.16
854	1571.001	ENSMUSG00000005510.9
855	4689	ENSMUSG00000005514.14
856	828	ENSMUSG00000005533.10
857	1625.729	ENSMUSG00000005534.10
858	4.019	ENSMUSG00000005540.10
859	8	ENSMUSG00000005547.14
860	1	ENSMUSG00000005553.14
861	4132	ENSMUSG00000005566.14
862	1928	ENSMUSG00000005575.16
863	211	ENSMUSG00000005580.11
864	61	ENSMUSG00000005583.16
865	3574.3	ENSMUSG00000005609.16
866	26476.994	ENSMUSG00000005610.17
867	80	ENSMUSG00000005611.15
868	3108	ENSMUSG00000005615.15
869	1351	ENSMUSG00000005621.11
870	4108	ENSMUSG00000005625.15
871	8	ENSMUSG00000005628.12
872	0	ENSMUSG00000005640.11
873	0	ENSMUSG00000005649.17
874	4135.021	ENSMUSG00000005656.9
875	344.999	ENSMUSG00000005667.8
876	2767.001	ENSMUSG00000005672.12
877	413.999	ENSMUSG00000005674.9
878	3	ENSMUSG00000005677.14
879	12849	ENSMUSG00000005681.12
880	959.555	ENSMUSG00000005682.9
881	4575.895	ENSMUSG00000005683.8
882	2829.064	ENSMUSG00000005686.17
883	1759.7	ENSMUSG00000005687.14
884	1.092	ENSMUSG00000005696.11
885	1450.999	ENSMUSG00000005698.15
886	103	ENSMUSG00000005699.16
887	38	ENSMUSG00000005705.10
888	0	ENSMUSG00000005716.16
889	92.927	ENSMUSG00000005718.8
890	1713	ENSMUSG00000005732.14
891	13	ENSMUSG00000005763.15
892	218	ENSMUSG00000005774.12
893	4776	ENSMUSG00000005779.12
894	11	ENSMUSG00000005800.3
895	3325	ENSMUSG00000005802.12
896	481.012	ENSMUSG00000005803.14
897	786.578	ENSMUSG00000005804.14
898	2292	ENSMUSG00000005813.12
899	1332	ENSMUSG00000005823.9
900	5	ENSMUSG00000005824.7
901	513	ENSMUSG00000005836.10
902	2005.999	ENSMUSG00000005846.12
903	2	ENSMUSG00000005864.7
904	1317.897	ENSMUSG00000005871.15
905	3974	ENSMUSG00000005873.6
906	4623.001	ENSMUSG00000005881.13
907	1047.066	ENSMUSG00000005882.18
908	1	ENSMUSG00000005883.15
909	1999.002	ENSMUSG00000005886.14
910	1695	ENSMUSG00000005891.7
911	0	ENSMUSG00000005892.4
912	812.84	ENSMUSG00000005893.14
913	280	ENSMUSG00000005897.14
914	526.129	ENSMUSG00000005899.14
915	862.953	ENSMUSG00000005907.14
916	4.121	ENSMUSG00000005917.15
917	3843	ENSMUSG00000005936.19
918	2	ENSMUSG00000005947.11
919	1436	ENSMUSG00000005949.9
920	80	ENSMUSG00000005950.14
921	225	ENSMUSG00000005951.13
922	1	ENSMUSG00000005952.15
923	197.359	ENSMUSG00000005958.15
924	1380.525	ENSMUSG00000005968.14
925	2252	ENSMUSG00000005973.6
926	8	ENSMUSG00000005980.15
927	1927	ENSMUSG00000005981.11
928	948	ENSMUSG00000005982.14
929	83.914	ENSMUSG00000005983.15
930	83	ENSMUSG00000005986.16
931	0	ENSMUSG00000005994.14
932	3316.001	ENSMUSG00000006005.18
933	0	ENSMUSG00000006007.14
934	1416.999	ENSMUSG00000006010.14
935	21	ENSMUSG00000006014.16
936	390	ENSMUSG00000006019.15
937	216	ENSMUSG00000006021.5
938	4876.999	ENSMUSG00000006024.13
939	1861	ENSMUSG00000006050.12
940	14	ENSMUSG00000006056.13
941	1398.618	ENSMUSG00000006057.15
942	1610.862	ENSMUSG00000006058.10
943	1631	ENSMUSG00000006095.12
944	791.001	ENSMUSG00000006127.9
945	1571	ENSMUSG00000006134.4
946	46	ENSMUSG00000006143.12
947	119	ENSMUSG00000006154.13
948	5387	ENSMUSG00000006169.20
949	179	ENSMUSG00000006179.9
950	257.005	ENSMUSG00000006191.17
951	9566.347	ENSMUSG00000006200.3
952	0	ENSMUSG00000006204.7
953	8526.999	ENSMUSG00000006205.13
954	386	ENSMUSG00000006215.12
955	0	ENSMUSG00000006216.10
956	3	ENSMUSG00000006218.4
957	3239.074	ENSMUSG00000006219.12
958	1512.786	ENSMUSG00000006221.7
959	285	ENSMUSG00000006235.6
960	7	ENSMUSG00000006241.16
961	1177.301	ENSMUSG00000006262.15
962	0	ENSMUSG00000006269.7
963	0	ENSMUSG00000006270.7
964	7306.543	ENSMUSG00000006273.14
965	1262.001	ENSMUSG00000006276.10
966	571	ENSMUSG00000006281.8
967	848.097	ENSMUSG00000006288.8
968	639.092	ENSMUSG00000006289.14
969	7774	ENSMUSG00000006299.13
970	4063.005	ENSMUSG00000006301.17
971	12330.999	ENSMUSG00000006304.14
972	1261.002	ENSMUSG00000006307.16
973	20	ENSMUSG00000006310.10
974	1	ENSMUSG00000006311.8
975	25	ENSMUSG00000006313.5
976	1400	ENSMUSG00000006315.9
977	8676.25	ENSMUSG00000006333.14
978	341.001	ENSMUSG00000006335.16
979	3348	ENSMUSG00000006342.15
980	130	ENSMUSG00000006344.17
981	1911	ENSMUSG00000006345.10
982	4962	ENSMUSG00000006356.10
983	2388.001	ENSMUSG00000006360.11
984	138	ENSMUSG00000006362.16
985	8290	ENSMUSG00000006369.14
986	7859	ENSMUSG00000006373.10
987	1398	ENSMUSG00000006378.15
988	332.999	ENSMUSG00000006386.15
989	20	ENSMUSG00000006389.13
990	3267	ENSMUSG00000006390.15
991	1275.999	ENSMUSG00000006392.16
992	601	ENSMUSG00000006398.15
993	564.14	ENSMUSG00000006403.13
994	32.093	ENSMUSG00000006411.12
995	769	ENSMUSG00000006412.10
996	1692	ENSMUSG00000006418.17
997	981.246	ENSMUSG00000006423.15
998	63.082	ENSMUSG00000006435.16
999	893	ENSMUSG00000006442.10
1000	266.009	ENSMUSG00000006445.3
1001	903.599	ENSMUSG00000006456.10
1002	12	ENSMUSG00000006457.4
1003	432.001	ENSMUSG00000006463.13
1004	75.408	ENSMUSG00000006464.9
1005	312.999	ENSMUSG00000006469.13
1006	484.011	ENSMUSG00000006471.18
1007	292	ENSMUSG00000006476.19
1008	10573.999	ENSMUSG00000006488.17
1009	135980	ENSMUSG00000006490.3
1010	1796	ENSMUSG00000006494.11
1011	5160.916	ENSMUSG00000006498.16
1012	517	ENSMUSG00000006517.5
1013	3075.626	ENSMUSG00000006519.11
1014	1248	ENSMUSG00000006522.17
1015	962	ENSMUSG00000006526.13
1016	1222	ENSMUSG00000006527.16
1017	459	ENSMUSG00000006529.16
1018	442	ENSMUSG00000006538.12
1019	3.002	ENSMUSG00000006542.13
1020	0	ENSMUSG00000006546.3
1021	1456	ENSMUSG00000006567.11
1022	0	ENSMUSG00000006570.3
1023	1220	ENSMUSG00000006574.15
1024	19	ENSMUSG00000006575.14
1025	147	ENSMUSG00000006576.16
1026	675	ENSMUSG00000006585.3
1027	57	ENSMUSG00000006586.15
1028	28	ENSMUSG00000006587.6
1029	9851	ENSMUSG00000006589.8
1030	3493	ENSMUSG00000006599.13
1031	128.102	ENSMUSG00000006611.15
1032	1349	ENSMUSG00000006641.12
1033	23	ENSMUSG00000006642.3
1034	57.553	ENSMUSG00000006649.17
1035	715	ENSMUSG00000006651.8
1036	2345.004	ENSMUSG00000006673.14
1037	46	ENSMUSG00000006675.10
1038	2930	ENSMUSG00000006676.16
1039	169.848	ENSMUSG00000006678.6
1040	13646.199	ENSMUSG00000006699.17
1041	711.999	ENSMUSG00000006705.13
1042	22.085	ENSMUSG00000006711.15
1043	670.001	ENSMUSG00000006715.11
1044	540	ENSMUSG00000006717.7
1045	41	ENSMUSG00000006720.16
1046	1	ENSMUSG00000006724.12
1047	4519.678	ENSMUSG00000006728.12
1048	1298.999	ENSMUSG00000006731.10
1049	638.638	ENSMUSG00000006732.14
1050	3172.111	ENSMUSG00000006736.9
1051	4717.512	ENSMUSG00000006740.14
1052	378.043	ENSMUSG00000006763.14
1053	1	ENSMUSG00000006764.8
1054	254	ENSMUSG00000006777.7
1055	125	ENSMUSG00000006782.16
1056	16.026	ENSMUSG00000006784.14
1057	3442.001	ENSMUSG00000006800.14
1058	1475.243	ENSMUSG00000006818.5
1059	396	ENSMUSG00000006850.8
1060	840.028	ENSMUSG00000006906.10
1061	1303.011	ENSMUSG00000006920.14
1062	52	ENSMUSG00000006930.15
1063	987	ENSMUSG00000006931.15
1064	21163.979	ENSMUSG00000006932.17
1065	1427	ENSMUSG00000006941.5
1066	86	ENSMUSG00000006948.7
1067	259	ENSMUSG00000006958.14
1068	8006.464	ENSMUSG00000006998.16
1069	12	ENSMUSG00000007021.5
1070	1414	ENSMUSG00000007029.16
1071	25.715	ENSMUSG00000007030.8
1072	9.756	ENSMUSG00000007033.4
1073	1308	ENSMUSG00000007034.15
1074	65.001	ENSMUSG00000007035.15
1075	2859	ENSMUSG00000007036.15
1076	2880	ENSMUSG00000007038.5
1077	1003	ENSMUSG00000007039.12
1078	4916.88	ENSMUSG00000007041.9
1079	476.128	ENSMUSG00000007050.17
1080	121.02	ENSMUSG00000007080.14
1081	66.289	ENSMUSG00000007097.14
1082	10.277	ENSMUSG00000007107.6
1083	20	ENSMUSG00000007122.11
1084	73	ENSMUSG00000007207.10
1085	615	ENSMUSG00000007209.4
1086	270	ENSMUSG00000007216.6
1087	112	ENSMUSG00000007279.14
1088	1023.158	ENSMUSG00000007338.10
1089	117.011	ENSMUSG00000007379.15
1090	3359.044	ENSMUSG00000007411.16
1091	2228	ENSMUSG00000007415.15
1092	0	ENSMUSG00000007440.10
1093	4	ENSMUSG00000007457.3
1094	5603.52	ENSMUSG00000007458.14
1095	1472.994	ENSMUSG00000007476.18
1096	0	ENSMUSG00000007480.4
1097	5045	ENSMUSG00000007564.15
1098	429.439	ENSMUSG00000007570.16
1099	565.104	ENSMUSG00000007589.9
1100	6	ENSMUSG00000007591.15
1101	81	ENSMUSG00000007594.10
1102	487.001	ENSMUSG00000007603.9
1103	326.828	ENSMUSG00000007610.15
1104	3196	ENSMUSG00000007613.15
1105	410	ENSMUSG00000007617.18
1106	131.102	ENSMUSG00000007646.13
1107	0	ENSMUSG00000007653.12
1108	794	ENSMUSG00000007655.16
1109	2388.999	ENSMUSG00000007656.13
1110	3668	ENSMUSG00000007659.18
1111	2227	ENSMUSG00000007670.10
1112	83	ENSMUSG00000007682.6
1113	1037	ENSMUSG00000007721.6
1114	6371.997	ENSMUSG00000007739.10
1115	520.47	ENSMUSG00000007777.9
1116	151.766	ENSMUSG00000007783.10
1117	41	ENSMUSG00000007805.4
1118	4863	ENSMUSG00000007812.16
1119	12534.019	ENSMUSG00000007815.13
1120	3442.921	ENSMUSG00000007817.15
1121	159	ENSMUSG00000007827.10
1122	851.073	ENSMUSG00000007833.15
1123	4629	ENSMUSG00000007836.6
1124	752	ENSMUSG00000007837.11
1125	5558.882	ENSMUSG00000007850.16
1126	880	ENSMUSG00000007867.9
1127	264	ENSMUSG00000007872.3
1128	0	ENSMUSG00000007877.2
1129	2027.972	ENSMUSG00000007880.16
1130	191.001	ENSMUSG00000007888.15
1131	22458.992	ENSMUSG00000007891.16
1132	12614.865	ENSMUSG00000007892.8
1133	4	ENSMUSG00000007907.4
1134	14	ENSMUSG00000007908.14
1135	1	ENSMUSG00000007944.8
1136	0	ENSMUSG00000007946.11
1137	360.034	ENSMUSG00000007950.9
1138	294.001	ENSMUSG00000007987.12
1139	88.01	ENSMUSG00000007989.7
1140	0	ENSMUSG00000008028.15
1141	490	ENSMUSG00000008035.12
1142	2975	ENSMUSG00000008036.11
1143	665	ENSMUSG00000008090.14
1144	36	ENSMUSG00000008129.14
1145	1342	ENSMUSG00000008136.14
1146	2959.001	ENSMUSG00000008140.18
1147	151	ENSMUSG00000008153.12
1148	644.001	ENSMUSG00000008167.14
1149	8	ENSMUSG00000008193.13
1150	708	ENSMUSG00000008200.15
1151	159.056	ENSMUSG00000008206.16
1152	584.001	ENSMUSG00000008226.14
1153	1131	ENSMUSG00000008301.11
1154	468.556	ENSMUSG00000008305.18
1155	3.197	ENSMUSG00000008307.11
1156	248	ENSMUSG00000008318.10
1157	1053	ENSMUSG00000008333.12
1158	28926.336	ENSMUSG00000008348.9
1159	917	ENSMUSG00000008373.16
1160	486	ENSMUSG00000008384.8
1161	2842.986	ENSMUSG00000008393.9
1162	801.994	ENSMUSG00000008398.15
1163	1759	ENSMUSG00000008429.8
1164	638.047	ENSMUSG00000008435.15
1165	1	ENSMUSG00000008438.3
1166	30.332	ENSMUSG00000008450.8
1167	13	ENSMUSG00000008461.6
1168	7691	ENSMUSG00000008475.13
1169	2	ENSMUSG00000008482.9
1170	1	ENSMUSG00000008489.18
1171	30.569	ENSMUSG00000008496.19
1172	2663	ENSMUSG00000008540.11
1173	460	ENSMUSG00000008575.17
1174	0	ENSMUSG00000008590.4
1175	43	ENSMUSG00000008601.12
1176	1476	ENSMUSG00000008604.11
1177	2	ENSMUSG00000008658.16
1178	9959.447	ENSMUSG00000008668.15
1179	1568.479	ENSMUSG00000008682.13
1180	3291.196	ENSMUSG00000008683.16
1181	3153.556	ENSMUSG00000008690.15
1182	1567	ENSMUSG00000008730.17
1183	211	ENSMUSG00000008734.9
1184	2782.999	ENSMUSG00000008763.16
1185	64865.989	ENSMUSG00000008789.10
1186	0	ENSMUSG00000008813.13
1187	262.001	ENSMUSG00000008822.15
1188	28	ENSMUSG00000008843.4
1189	3.898	ENSMUSG00000008845.9
1190	1575	ENSMUSG00000008855.17
1191	2011	ENSMUSG00000008859.8
1192	0	ENSMUSG00000008874.3
1193	3110	ENSMUSG00000008892.12
1194	0	ENSMUSG00000008932.10
1195	1189.401	ENSMUSG00000008958.14
1196	1210.001	ENSMUSG00000008976.16
1197	159.006	ENSMUSG00000008999.7
1198	4492.126	ENSMUSG00000009013.5
1199	1176.001	ENSMUSG00000009030.14
1200	1757	ENSMUSG00000009035.15
1201	0	ENSMUSG00000009047.4
1202	0	ENSMUSG00000009070.14
1203	1344	ENSMUSG00000009073.16
1204	365	ENSMUSG00000009075.2
1205	301	ENSMUSG00000009076.10
1206	3505.411	ENSMUSG00000009079.16
1207	3566	ENSMUSG00000009090.17
1208	666	ENSMUSG00000009092.5
1209	0	ENSMUSG00000009093.7
1210	11	ENSMUSG00000009097.10
1211	61.999	ENSMUSG00000009108.15
1212	1635.215	ENSMUSG00000009112.4
1213	1	ENSMUSG00000009114.17
1214	1	ENSMUSG00000009115.5
1215	429.056	ENSMUSG00000009145.6
1216	10	ENSMUSG00000009185.2
1217	486.001	ENSMUSG00000009207.15
1218	0	ENSMUSG00000009210.10
1219	0	ENSMUSG00000009214.9
1220	0	ENSMUSG00000009216.7
1221	37	ENSMUSG00000009246.14
1222	666	ENSMUSG00000009248.6
1223	24001.995	ENSMUSG00000009281.6
1224	11380	ENSMUSG00000009291.13
1225	39.449	ENSMUSG00000009292.18
1226	2446.784	ENSMUSG00000009293.17
1227	22.733	ENSMUSG00000009350.13
1228	0	ENSMUSG00000009356.12
1229	875	ENSMUSG00000009376.15
1230	745	ENSMUSG00000009378.4
1231	20	ENSMUSG00000009394.13
1232	257.593	ENSMUSG00000009406.13
1233	1269.423	ENSMUSG00000009418.16
1234	4186.952	ENSMUSG00000009470.17
1235	0	ENSMUSG00000009471.4
1236	0	ENSMUSG00000009487.10
1237	975	ENSMUSG00000009535.13
1238	46	ENSMUSG00000009545.14
1239	2127	ENSMUSG00000009549.14
1240	0	ENSMUSG00000009551.2
1241	1767.392	ENSMUSG00000009555.16
1242	2536	ENSMUSG00000009563.16
1243	542.999	ENSMUSG00000009566.12
1244	1502.349	ENSMUSG00000009569.14
1245	1894	ENSMUSG00000009575.14
1246	0	ENSMUSG00000009580.15
1247	106.133	ENSMUSG00000009585.18
1248	0	ENSMUSG00000009588.9
1249	6905	ENSMUSG00000009596.9
1250	529.446	ENSMUSG00000009614.16
1251	1330.001	ENSMUSG00000009621.18
1252	37	ENSMUSG00000009628.14
1253	1776	ENSMUSG00000009630.10
1254	230	ENSMUSG00000009633.3
1255	521	ENSMUSG00000009640.11
1256	1471	ENSMUSG00000009646.13
1257	1118.949	ENSMUSG00000009647.13
1258	222	ENSMUSG00000009654.4
1259	80	ENSMUSG00000009670.11
1260	2156	ENSMUSG00000009681.10
1261	1796.999	ENSMUSG00000009687.14
1262	36	ENSMUSG00000009731.4
1263	366.995	ENSMUSG00000009733.9
1264	20	ENSMUSG00000009734.18
1265	82.049	ENSMUSG00000009739.17
1266	1755.999	ENSMUSG00000009741.15
1267	356	ENSMUSG00000009772.15
1268	488	ENSMUSG00000009828.15
1269	2100	ENSMUSG00000009863.14
1270	41	ENSMUSG00000009876.13
1271	1105	ENSMUSG00000009894.15
1272	1	ENSMUSG00000009900.7
1273	2343.724	ENSMUSG00000009905.5
1274	3251.59	ENSMUSG00000009907.17
1275	9128.502	ENSMUSG00000009927.9
1276	4	ENSMUSG00000009941.10
1277	999	ENSMUSG00000009995.17
1278	6	ENSMUSG00000010021.13
1279	3586	ENSMUSG00000010025.19
1280	92	ENSMUSG00000010044.12
1281	1306	ENSMUSG00000010045.2
1282	1193	ENSMUSG00000010047.12
1283	493.999	ENSMUSG00000010048.10
1284	218.796	ENSMUSG00000010051.15
1285	1244	ENSMUSG00000010054.4
1286	424.001	ENSMUSG00000010057.8
1287	240	ENSMUSG00000010064.15
1288	59	ENSMUSG00000010066.15
1289	1110.115	ENSMUSG00000010067.13
1290	1882	ENSMUSG00000010080.15
1291	5	ENSMUSG00000010086.17
1292	8925.985	ENSMUSG00000010095.13
1293	1667.001	ENSMUSG00000010097.15
1294	2449.849	ENSMUSG00000010110.17
1295	432	ENSMUSG00000010122.14
1296	0	ENSMUSG00000010136.14
1297	13	ENSMUSG00000010142.12
1298	25	ENSMUSG00000010154.7
1299	54	ENSMUSG00000010175.13
1300	1477.774	ENSMUSG00000010205.11
1301	3905.001	ENSMUSG00000010277.7
1302	621	ENSMUSG00000010290.7
1303	723	ENSMUSG00000010307.7
1304	12	ENSMUSG00000010311.15
1305	61.001	ENSMUSG00000010342.16
1306	836.001	ENSMUSG00000010358.13
1307	945	ENSMUSG00000010362.9
1308	2215.001	ENSMUSG00000010376.15
1309	1377	ENSMUSG00000010392.8
1310	647	ENSMUSG00000010406.12
1311	3	ENSMUSG00000010435.7
1312	1532	ENSMUSG00000010453.12
1313	9	ENSMUSG00000010461.15
1314	43.011	ENSMUSG00000010476.14
1315	0	ENSMUSG00000010505.16
1316	2017	ENSMUSG00000010517.7
1317	13	ENSMUSG00000010529.6
1318	18.853	ENSMUSG00000010538.14
1319	851.906	ENSMUSG00000010554.14
1320	10	ENSMUSG00000010592.9
1321	383.245	ENSMUSG00000010601.14
1322	368	ENSMUSG00000010607.8
1323	3166.086	ENSMUSG00000010608.15
1324	683	ENSMUSG00000010609.15
1325	234.987	ENSMUSG00000010651.4
1326	850	ENSMUSG00000010660.3
1327	1809	ENSMUSG00000010663.5
1328	577.999	ENSMUSG00000010721.15
1329	154.117	ENSMUSG00000010751.15
1330	1217	ENSMUSG00000010755.17
1331	1855	ENSMUSG00000010760.5
1332	2	ENSMUSG00000010796.11
1333	44	ENSMUSG00000010797.6
1334	14	ENSMUSG00000010803.13
1335	1	ENSMUSG00000010825.17
1336	1243	ENSMUSG00000010830.8
1337	0	ENSMUSG00000010841.13
1338	365.001	ENSMUSG00000010911.12
1339	661.241	ENSMUSG00000010914.10
1340	882	ENSMUSG00000010936.11
1341	942	ENSMUSG00000011008.13
1342	640	ENSMUSG00000011034.6
1343	2633.148	ENSMUSG00000011096.17
1344	12739	ENSMUSG00000011114.18
1345	5	ENSMUSG00000011118.4
1346	724	ENSMUSG00000011148.14
1347	0	ENSMUSG00000011154.17
1348	674	ENSMUSG00000011158.8
1349	6.004	ENSMUSG00000011171.11
1350	10098.976	ENSMUSG00000011179.8
1351	398.999	ENSMUSG00000011254.16
1352	5983.122	ENSMUSG00000011256.16
1353	3109.125	ENSMUSG00000011257.19
1354	78	ENSMUSG00000011263.16
1355	12	ENSMUSG00000011267.8
1356	10	ENSMUSG00000011305.11
1357	871.897	ENSMUSG00000011306.7
1358	0	ENSMUSG00000011349.5
1359	94.109	ENSMUSG00000011382.8
1360	238	ENSMUSG00000011427.16
1361	0	ENSMUSG00000011463.5
1362	0	ENSMUSG00000011486.14
1363	5	ENSMUSG00000011589.9
1364	56	ENSMUSG00000011632.7
1365	291.123	ENSMUSG00000011658.16
1366	27.633	ENSMUSG00000011751.16
1367	9521	ENSMUSG00000011752.7
1368	2321.526	ENSMUSG00000011831.16
1369	496	ENSMUSG00000011832.15
1370	523	ENSMUSG00000011837.4
1371	2380	ENSMUSG00000011877.13
1372	1533.999	ENSMUSG00000011884.13
1373	2154.984	ENSMUSG00000011958.17
1374	1176.749	ENSMUSG00000011960.12
1375	467	ENSMUSG00000012017.4
1376	3	ENSMUSG00000012042.9
1377	795.115	ENSMUSG00000012076.8
1378	1438	ENSMUSG00000012114.17
1379	1626	ENSMUSG00000012117.13
1380	416.412	ENSMUSG00000012123.17
1381	26	ENSMUSG00000012126.16
1382	96	ENSMUSG00000012187.13
1383	0	ENSMUSG00000012211.13
1384	16	ENSMUSG00000012282.2
1385	980.001	ENSMUSG00000012296.16
1386	38.989	ENSMUSG00000012350.15
1387	7.073	ENSMUSG00000012396.12
1388	11193.302	ENSMUSG00000012405.16
1389	2764.648	ENSMUSG00000012422.14
1390	2517	ENSMUSG00000012428.9
1391	481.658	ENSMUSG00000012429.9
1392	523.933	ENSMUSG00000012443.4
1393	693	ENSMUSG00000012483.4
1394	66	ENSMUSG00000012519.14
1395	0	ENSMUSG00000012520.10
1396	2507.069	ENSMUSG00000012535.14
1397	794.999	ENSMUSG00000012609.19
1398	439	ENSMUSG00000012640.16
1399	9	ENSMUSG00000012705.16
1400	0	ENSMUSG00000012777.14
1401	252.999	ENSMUSG00000012819.15
1402	11060	ENSMUSG00000012848.15
1403	0	ENSMUSG00000012889.8
1404	365	ENSMUSG00000013033.16
1405	2193.369	ENSMUSG00000013076.17
1406	0	ENSMUSG00000013083.8
1407	610	ENSMUSG00000013089.15
1408	0	ENSMUSG00000013091.5
1409	127.702	ENSMUSG00000013150.15
1410	56	ENSMUSG00000013155.10
1411	0	ENSMUSG00000013158.6
1412	5042	ENSMUSG00000013160.7
1413	353	ENSMUSG00000013236.17
1414	408	ENSMUSG00000013275.9
1415	3	ENSMUSG00000013338.16
1416	2.06	ENSMUSG00000013353.10
1417	2	ENSMUSG00000013367.5
1418	2392.32	ENSMUSG00000013415.9
1419	97	ENSMUSG00000013418.8
1420	1127	ENSMUSG00000013419.7
1421	2623	ENSMUSG00000013465.19
1422	261	ENSMUSG00000013483.14
1423	777.999	ENSMUSG00000013495.15
