abundance	gene
ENSMUSG00000025245.14	11.264772	ENSMUSG00000025245.14
ENSMUSG00000025246.13	8.341915	ENSMUSG00000025246.13
ENSMUSG00000025255.18	0.005577	ENSMUSG00000025255.18
ENSMUSG00000025257.5	2.59531	ENSMUSG00000025257.5
ENSMUSG00000025260.10	17.309013	ENSMUSG00000025260.10
ENSMUSG00000025261.17	9.10316	ENSMUSG00000025261.17
ENSMUSG00000025262.8	0.141734	ENSMUSG00000025262.8
ENSMUSG00000025264.12	8.095211	ENSMUSG00000025264.12
ENSMUSG00000025265.14	4.041043	ENSMUSG00000025265.14
ENSMUSG00000025266.11	3.632962	ENSMUSG00000025266.11
ENSMUSG00000025268.15	85.231289	ENSMUSG00000025268.15
ENSMUSG00000025269.16	3.775652	ENSMUSG00000025269.16
ENSMUSG00000025270.13	149.065368	ENSMUSG00000025270.13
ENSMUSG00000025271.13	3.270492	ENSMUSG00000025271.13
ENSMUSG00000025272.16	2.252469	ENSMUSG00000025272.16
ENSMUSG00000025277.14	26.487458	ENSMUSG00000025277.14
ENSMUSG00000025278.9	20.462183	ENSMUSG00000025278.9
ENSMUSG00000025279.7	9.506039	ENSMUSG00000025279.7
ENSMUSG00000025280.8	2.263618	ENSMUSG00000025280.8
ENSMUSG00000025283.15	142.56358	ENSMUSG00000025283.15
ENSMUSG00000025287.15	19.277984	ENSMUSG00000025287.15
ENSMUSG00000025288.1	0	ENSMUSG00000025288.1
ENSMUSG00000025289.15	154.889449	ENSMUSG00000025289.15
ENSMUSG00000025290.17	1017.653474	ENSMUSG00000025290.17
ENSMUSG00000025314.16	2.043685	ENSMUSG00000025314.16
ENSMUSG00000025316.16	11.322787	ENSMUSG00000025316.16
ENSMUSG00000025317.7	1.538634	ENSMUSG00000025317.7
ENSMUSG00000025318.13	0.016359	ENSMUSG00000025318.13
ENSMUSG00000025321.14	0.86001	ENSMUSG00000025321.14
ENSMUSG00000025323.10	0.656452	ENSMUSG00000025323.10
ENSMUSG00000025324.8	2.051194	ENSMUSG00000025324.8
ENSMUSG00000025326.12	17.063252	ENSMUSG00000025326.12
ENSMUSG00000025328.9	0.032722	ENSMUSG00000025328.9
ENSMUSG00000025329.3	0.316263	ENSMUSG00000025329.3
ENSMUSG00000025330.6	0.143009	ENSMUSG00000025330.6
ENSMUSG00000025332.14	26.11601	ENSMUSG00000025332.14
ENSMUSG00000025333.10	0.096728	ENSMUSG00000025333.10
ENSMUSG00000025337.10	53.199707	ENSMUSG00000025337.10
ENSMUSG00000025340.14	10.564708	ENSMUSG00000025340.14
ENSMUSG00000025347.4	3.013258	ENSMUSG00000025347.4
ENSMUSG00000025348.9	1.159368	ENSMUSG00000025348.9
ENSMUSG00000025350.15	2.603051	ENSMUSG00000025350.15
ENSMUSG00000025351.14	715.931463	ENSMUSG00000025351.14
ENSMUSG00000025352.6	0.208347	ENSMUSG00000025352.6
ENSMUSG00000025353.5	25.53627	ENSMUSG00000025353.5
ENSMUSG00000025354.5	16.439247	ENSMUSG00000025354.5
ENSMUSG00000025355.7	0.24024	ENSMUSG00000025355.7
ENSMUSG00000025357.8	4.485016	ENSMUSG00000025357.8
ENSMUSG00000025358.16	9.138848	ENSMUSG00000025358.16
ENSMUSG00000025359.10	0.800185	ENSMUSG00000025359.10
ENSMUSG00000025362.6	293.872955	ENSMUSG00000025362.6
ENSMUSG00000025364.13	17.428448	ENSMUSG00000025364.13
ENSMUSG00000025366.8	9.533177	ENSMUSG00000025366.8
ENSMUSG00000025369.15	8.62812	ENSMUSG00000025369.15
ENSMUSG00000025370.7	0	ENSMUSG00000025370.7
ENSMUSG00000025371.12	32.36144	ENSMUSG00000025371.12
ENSMUSG00000025372.16	44.20899	ENSMUSG00000025372.16
ENSMUSG00000025373.14	10.333121	ENSMUSG00000025373.14
ENSMUSG00000025374.13	19.184685	ENSMUSG00000025374.13
ENSMUSG00000025375.15	0.120524	ENSMUSG00000025375.15
ENSMUSG00000025377.14	2.867033	ENSMUSG00000025377.14
ENSMUSG00000025380.2	0.974357	ENSMUSG00000025380.2
ENSMUSG00000025381.3	80.10519	ENSMUSG00000025381.3
ENSMUSG00000025383.2	0.565393	ENSMUSG00000025383.2
ENSMUSG00000025384.15	1.590178	ENSMUSG00000025384.15
ENSMUSG00000025386.2	0.180308	ENSMUSG00000025386.2
ENSMUSG00000025389.7	0.038997	ENSMUSG00000025389.7
ENSMUSG00000025393.12	791.95256	ENSMUSG00000025393.12
ENSMUSG00000025395.14	2.511242	ENSMUSG00000025395.14
ENSMUSG00000025396.7	0	ENSMUSG00000025396.7
ENSMUSG00000025400.11	1.162765	ENSMUSG00000025400.11
ENSMUSG00000025401.9	0.022725	ENSMUSG00000025401.9
ENSMUSG00000025402.12	7.723444	ENSMUSG00000025402.12
ENSMUSG00000025403.5	26.544242	ENSMUSG00000025403.5
ENSMUSG00000025404.15	21.359517	ENSMUSG00000025404.15
ENSMUSG00000025405.9	0.02295	ENSMUSG00000025405.9
ENSMUSG00000025407.7	0.077626	ENSMUSG00000025407.7
ENSMUSG00000025408.15	39.403138	ENSMUSG00000025408.15
ENSMUSG00000025409.14	13.50173	ENSMUSG00000025409.14
ENSMUSG00000025410.10	58.880637	ENSMUSG00000025410.10
ENSMUSG00000025413.13	12.880104	ENSMUSG00000025413.13
ENSMUSG00000025417.8	26.234742	ENSMUSG00000025417.8
ENSMUSG00000025418.7	0.044216	ENSMUSG00000025418.7
ENSMUSG00000025420.13	0.37669	ENSMUSG00000025420.13
ENSMUSG00000025421.15	12.509397	ENSMUSG00000025421.15
ENSMUSG00000025422.10	0.024138	ENSMUSG00000025422.10
ENSMUSG00000025423.16	10.025591	ENSMUSG00000025423.16
ENSMUSG00000025425.18	5.024943	ENSMUSG00000025425.18
ENSMUSG00000025427.15	0.289797	ENSMUSG00000025427.15
ENSMUSG00000025428.15	225.542681	ENSMUSG00000025428.15
ENSMUSG00000025429.9	0.924667	ENSMUSG00000025429.9
ENSMUSG00000025431.4	0	ENSMUSG00000025431.4
ENSMUSG00000025432.11	0.889244	ENSMUSG00000025432.11
ENSMUSG00000025433.7	0	ENSMUSG00000025433.7
ENSMUSG00000025436.12	1.249437	ENSMUSG00000025436.12
ENSMUSG00000025437.15	13.35599	ENSMUSG00000025437.15
ENSMUSG00000025439.5	21.614008	ENSMUSG00000025439.5
ENSMUSG00000025451.15	39.749729	ENSMUSG00000025451.15
ENSMUSG00000025453.18	0.574751	ENSMUSG00000025453.18
ENSMUSG00000025461.11	0.006444	ENSMUSG00000025461.11
ENSMUSG00000025464.15	3.174088	ENSMUSG00000025464.15
ENSMUSG00000025465.13	21.252351	ENSMUSG00000025465.13
ENSMUSG00000025466.19	6.505552	ENSMUSG00000025466.19
ENSMUSG00000025467.8	78.232578	ENSMUSG00000025467.8
ENSMUSG00000025468.15	0	ENSMUSG00000025468.15
ENSMUSG00000025469.10	0	ENSMUSG00000025469.10
ENSMUSG00000025470.11	7.446852	ENSMUSG00000025470.11
ENSMUSG00000025473.16	16.82295	ENSMUSG00000025473.16
ENSMUSG00000025474.9	5.154947	ENSMUSG00000025474.9
ENSMUSG00000025475.17	0	ENSMUSG00000025475.17
ENSMUSG00000025477.14	4.0506	ENSMUSG00000025477.14
ENSMUSG00000025478.15	0.059645	ENSMUSG00000025478.15
ENSMUSG00000025479.9	0.014474	ENSMUSG00000025479.9
ENSMUSG00000025480.5	0.457681	ENSMUSG00000025480.5
ENSMUSG00000025481.12	4.668984	ENSMUSG00000025481.12
ENSMUSG00000025482.11	0	ENSMUSG00000025482.11
ENSMUSG00000025484.9	65.295501	ENSMUSG00000025484.9
ENSMUSG00000025485.13	22.031694	ENSMUSG00000025485.13
ENSMUSG00000025486.17	5.386889	ENSMUSG00000025486.17
ENSMUSG00000025487.15	138.322041	ENSMUSG00000025487.15
ENSMUSG00000025488.9	0	ENSMUSG00000025488.9
ENSMUSG00000025489.5	0.035804	ENSMUSG00000025489.5
ENSMUSG00000025491.14	10.361856	ENSMUSG00000025491.14
ENSMUSG00000025492.6	46.811495	ENSMUSG00000025492.6
ENSMUSG00000025494.8	7.156207	ENSMUSG00000025494.8
ENSMUSG00000025495.15	31.376765	ENSMUSG00000025495.15
ENSMUSG00000025496.5	3.122057	ENSMUSG00000025496.5
ENSMUSG00000025497.15	6.64553	ENSMUSG00000025497.15
ENSMUSG00000025498.15	42.817016	ENSMUSG00000025498.15
ENSMUSG00000025499.18	40.248565	ENSMUSG00000025499.18
ENSMUSG00000025500.12	0.511963	ENSMUSG00000025500.12
ENSMUSG00000025503.5	112.737792	ENSMUSG00000025503.5
ENSMUSG00000025504.14	63.638758	ENSMUSG00000025504.14
ENSMUSG00000025505.16	4.350925	ENSMUSG00000025505.16
ENSMUSG00000025507.13	0.327056	ENSMUSG00000025507.13
ENSMUSG00000025508.13	772.6091	ENSMUSG00000025508.13
ENSMUSG00000025509.15	6.579931	ENSMUSG00000025509.15
ENSMUSG00000025510.14	145.721147	ENSMUSG00000025510.14
ENSMUSG00000025511.14	15.101225	ENSMUSG00000025511.14
ENSMUSG00000025512.15	51.712023	ENSMUSG00000025512.15
ENSMUSG00000025515.15	0.020704	ENSMUSG00000025515.15
ENSMUSG00000025519.5	0.003528	ENSMUSG00000025519.5
ENSMUSG00000025521.15	15.572218	ENSMUSG00000025521.15
ENSMUSG00000025525.12	16.45968	ENSMUSG00000025525.12
ENSMUSG00000025527.9	0	ENSMUSG00000025527.9
ENSMUSG00000025528.10	0	ENSMUSG00000025528.10
ENSMUSG00000025529.14	0.300323	ENSMUSG00000025529.14
ENSMUSG00000025531.14	3.1056	ENSMUSG00000025531.14
ENSMUSG00000025532.13	18.322239	ENSMUSG00000025532.13
ENSMUSG00000025533.15	39.694824	ENSMUSG00000025533.15
ENSMUSG00000025534.17	6.943323	ENSMUSG00000025534.17
ENSMUSG00000025537.12	1.730221	ENSMUSG00000025537.12
ENSMUSG00000025538.15	16.829419	ENSMUSG00000025538.15
ENSMUSG00000025544.13	41.782733	ENSMUSG00000025544.13
ENSMUSG00000025545.10	11.23177	ENSMUSG00000025545.10
ENSMUSG00000025551.13	0	ENSMUSG00000025551.13
ENSMUSG00000025555.14	2.765677	ENSMUSG00000025555.14
ENSMUSG00000025557.10	0.051958	ENSMUSG00000025557.10
ENSMUSG00000025558.19	7.054	ENSMUSG00000025558.19
ENSMUSG00000025571.13	1.008356	ENSMUSG00000025571.13
ENSMUSG00000025572.17	9.869613	ENSMUSG00000025572.17
ENSMUSG00000025573.4	0.112379	ENSMUSG00000025573.4
ENSMUSG00000025574.13	9.152596	ENSMUSG00000025574.13
ENSMUSG00000025575.14	13.218491	ENSMUSG00000025575.14
ENSMUSG00000025576.17	0.072168	ENSMUSG00000025576.17
ENSMUSG00000025577.7	7.713443	ENSMUSG00000025577.7
ENSMUSG00000025578.9	17.396201	ENSMUSG00000025578.9
ENSMUSG00000025579.14	104.45441	ENSMUSG00000025579.14
ENSMUSG00000025580.15	108.503905	ENSMUSG00000025580.15
ENSMUSG00000025582.4	0.074376	ENSMUSG00000025582.4
ENSMUSG00000025583.15	2.813473	ENSMUSG00000025583.15
ENSMUSG00000025584.17	6.161813	ENSMUSG00000025584.17
ENSMUSG00000025586.17	2.65841	ENSMUSG00000025586.17
ENSMUSG00000025588.4	0.059243	ENSMUSG00000025588.4
ENSMUSG00000025591.6	1.476059	ENSMUSG00000025591.6
ENSMUSG00000025592.17	0.016328	ENSMUSG00000025592.17
ENSMUSG00000025597.13	0.016709	ENSMUSG00000025597.13
ENSMUSG00000025602.13	0.534579	ENSMUSG00000025602.13
ENSMUSG00000025607.15	5.852759	ENSMUSG00000025607.15
ENSMUSG00000025608.9	18.685208	ENSMUSG00000025608.9
ENSMUSG00000025609.15	60.412567	ENSMUSG00000025609.15
ENSMUSG00000025610.7	0.026336	ENSMUSG00000025610.7
ENSMUSG00000025612.5	4.321147	ENSMUSG00000025612.5
ENSMUSG00000025613.13	156.368053	ENSMUSG00000025613.13
ENSMUSG00000025616.14	42.985548	ENSMUSG00000025616.14
ENSMUSG00000025626.16	0.938106	ENSMUSG00000025626.16
ENSMUSG00000025630.8	59.510944	ENSMUSG00000025630.8
ENSMUSG00000025645.8	6.712935	ENSMUSG00000025645.8
ENSMUSG00000025646.9	3.174672	ENSMUSG00000025646.9
ENSMUSG00000025647.16	195.31815	ENSMUSG00000025647.16
ENSMUSG00000025648.18	2.219817	ENSMUSG00000025648.18
ENSMUSG00000025650.13	1.465869	ENSMUSG00000025650.13
ENSMUSG00000025651.14	108.115456	ENSMUSG00000025651.14
ENSMUSG00000025652.6	0.026545	ENSMUSG00000025652.6
ENSMUSG00000025656.17	0.25151	ENSMUSG00000025656.17
ENSMUSG00000025658.16	0.037024	ENSMUSG00000025658.16
ENSMUSG00000025665.16	17.130163	ENSMUSG00000025665.16
ENSMUSG00000025666.16	0.481787	ENSMUSG00000025666.16
ENSMUSG00000025701.12	2.490155	ENSMUSG00000025701.12
ENSMUSG00000025702.15	51.631303	ENSMUSG00000025702.15
ENSMUSG00000025716.14	0	ENSMUSG00000025716.14
ENSMUSG00000025722.16	6.505116	ENSMUSG00000025722.16
ENSMUSG00000025723.12	7.198589	ENSMUSG00000025723.12
ENSMUSG00000025724.12	168.471714	ENSMUSG00000025724.12
ENSMUSG00000025726.11	0.690057	ENSMUSG00000025726.11
ENSMUSG00000025727.8	0.588942	ENSMUSG00000025727.8
ENSMUSG00000025728.16	35.784167	ENSMUSG00000025728.16
ENSMUSG00000025730.14	13.671982	ENSMUSG00000025730.14
ENSMUSG00000025731.16	29.79791	ENSMUSG00000025731.16
ENSMUSG00000025732.6	14.381924	ENSMUSG00000025732.6
ENSMUSG00000025733.17	8.468137	ENSMUSG00000025733.17
ENSMUSG00000025735.13	0.102355	ENSMUSG00000025735.13
ENSMUSG00000025736.15	6.334363	ENSMUSG00000025736.15
ENSMUSG00000025737.5	3.184139	ENSMUSG00000025737.5
ENSMUSG00000025738.8	0.137791	ENSMUSG00000025738.8
ENSMUSG00000025739.13	1.885113	ENSMUSG00000025739.13
ENSMUSG00000025742.5	1.12501	ENSMUSG00000025742.5
ENSMUSG00000025743.14	2.957674	ENSMUSG00000025743.14
ENSMUSG00000025745.12	57.752171	ENSMUSG00000025745.12
ENSMUSG00000025746.11	0.248543	ENSMUSG00000025746.11
ENSMUSG00000025747.12	11.421265	ENSMUSG00000025747.12
ENSMUSG00000025754.11	0.011536	ENSMUSG00000025754.11
ENSMUSG00000025757.12	1.473007	ENSMUSG00000025757.12
ENSMUSG00000025758.10	5.910454	ENSMUSG00000025758.10
ENSMUSG00000025759.11	1.512615	ENSMUSG00000025759.11
ENSMUSG00000025762.15	3.884782	ENSMUSG00000025762.15
ENSMUSG00000025764.14	17.810756	ENSMUSG00000025764.14
ENSMUSG00000025766.14	1.399243	ENSMUSG00000025766.14
ENSMUSG00000025774.14	0	ENSMUSG00000025774.14
ENSMUSG00000025776.13	0.055166	ENSMUSG00000025776.13
ENSMUSG00000025777.8	0.02996	ENSMUSG00000025777.8
ENSMUSG00000025779.10	6.415614	ENSMUSG00000025779.10
ENSMUSG00000025780.7	1.849677	ENSMUSG00000025780.7
ENSMUSG00000025781.14	90.185126	ENSMUSG00000025781.14
ENSMUSG00000025782.12	4.027561	ENSMUSG00000025782.12
ENSMUSG00000025783.2	0.317944	ENSMUSG00000025783.2
ENSMUSG00000025784.5	0.223789	ENSMUSG00000025784.5
ENSMUSG00000025785.5	13.028325	ENSMUSG00000025785.5
ENSMUSG00000025786.17	10.716212	ENSMUSG00000025786.17
ENSMUSG00000025787.6	0.026318	ENSMUSG00000025787.6
ENSMUSG00000025789.9	0.267084	ENSMUSG00000025789.9
ENSMUSG00000025790.14	2.853837	ENSMUSG00000025790.14
ENSMUSG00000025791.18	17.264846	ENSMUSG00000025791.18
ENSMUSG00000025792.9	10.573168	ENSMUSG00000025792.9
ENSMUSG00000025793.17	10.827264	ENSMUSG00000025793.17
ENSMUSG00000025794.9	570.504746	ENSMUSG00000025794.9
ENSMUSG00000025795.8	12.203799	ENSMUSG00000025795.8
ENSMUSG00000025804.5	0.729278	ENSMUSG00000025804.5
ENSMUSG00000025808.17	0	ENSMUSG00000025808.17
ENSMUSG00000025809.15	129.903382	ENSMUSG00000025809.15
ENSMUSG00000025810.9	0.673146	ENSMUSG00000025810.9
ENSMUSG00000025812.18	21.189064	ENSMUSG00000025812.18
ENSMUSG00000025813.14	9.000793	ENSMUSG00000025813.14
ENSMUSG00000025815.13	2.555666	ENSMUSG00000025815.13
ENSMUSG00000025816.15	11.167045	ENSMUSG00000025816.15
ENSMUSG00000025817.12	11.30389	ENSMUSG00000025817.12
ENSMUSG00000025821.9	1.21244	ENSMUSG00000025821.9
ENSMUSG00000025823.9	103.093587	ENSMUSG00000025823.9
ENSMUSG00000025825.12	55.222126	ENSMUSG00000025825.12
ENSMUSG00000025838.12	0.014311	ENSMUSG00000025838.12
ENSMUSG00000025839.3	0	ENSMUSG00000025839.3
ENSMUSG00000025854.15	5.238113	ENSMUSG00000025854.15
ENSMUSG00000025855.13	1.89915	ENSMUSG00000025855.13
ENSMUSG00000025856.15	14.945722	ENSMUSG00000025856.15
ENSMUSG00000025857.10	4.528514	ENSMUSG00000025857.10
ENSMUSG00000025858.12	39.663822	ENSMUSG00000025858.12
ENSMUSG00000025860.15	8.718572	ENSMUSG00000025860.15
ENSMUSG00000025862.14	4.704194	ENSMUSG00000025862.14
ENSMUSG00000025867.8	0.210603	ENSMUSG00000025867.8
ENSMUSG00000025868.6	47.923974	ENSMUSG00000025868.6
ENSMUSG00000025869.11	16.439327	ENSMUSG00000025869.11
ENSMUSG00000025870.10	4.525503	ENSMUSG00000025870.10
ENSMUSG00000025871.18	13.155928	ENSMUSG00000025871.18
ENSMUSG00000025872.5	12.588441	ENSMUSG00000025872.5
ENSMUSG00000025873.16	25.897189	ENSMUSG00000025873.16
ENSMUSG00000025875.14	6.285933	ENSMUSG00000025875.14
ENSMUSG00000025876.15	4.139731	ENSMUSG00000025876.15
ENSMUSG00000025877.14	0.349491	ENSMUSG00000025877.14
ENSMUSG00000025878.16	10.377126	ENSMUSG00000025878.16
ENSMUSG00000025880.11	9.499889	ENSMUSG00000025880.11
ENSMUSG00000025885.18	4.204273	ENSMUSG00000025885.18
ENSMUSG00000025887.10	1.801599	ENSMUSG00000025887.10
ENSMUSG00000025888.6	1.789937	ENSMUSG00000025888.6
ENSMUSG00000025889.13	41.262398	ENSMUSG00000025889.13
ENSMUSG00000025892.16	0.00746	ENSMUSG00000025892.16
ENSMUSG00000025893.8	0.572869	ENSMUSG00000025893.8
ENSMUSG00000025894.11	5.196244	ENSMUSG00000025894.11
ENSMUSG00000025898.6	1.842478	ENSMUSG00000025898.6
ENSMUSG00000025899.14	2.084308	ENSMUSG00000025899.14
ENSMUSG00000025900.12	0.060673	ENSMUSG00000025900.12
ENSMUSG00000025902.13	9.355928	ENSMUSG00000025902.13
ENSMUSG00000025903.14	17.137169	ENSMUSG00000025903.14
ENSMUSG00000025905.14	0	ENSMUSG00000025905.14
ENSMUSG00000025907.14	22.556613	ENSMUSG00000025907.14
ENSMUSG00000025909.16	0	ENSMUSG00000025909.16
ENSMUSG00000025911.14	4.983067	ENSMUSG00000025911.14
ENSMUSG00000025912.16	0.170386	ENSMUSG00000025912.16
ENSMUSG00000025915.14	7.606206	ENSMUSG00000025915.14
ENSMUSG00000025916.10	0.063271	ENSMUSG00000025916.10
ENSMUSG00000025917.9	54.170941	ENSMUSG00000025917.9
ENSMUSG00000025920.19	8.897555	ENSMUSG00000025920.19
ENSMUSG00000025921.7	4.970654	ENSMUSG00000025921.7
ENSMUSG00000025925.14	5.829977	ENSMUSG00000025925.14
ENSMUSG00000025927.13	0	ENSMUSG00000025927.13
ENSMUSG00000025929.4	0	ENSMUSG00000025929.4
ENSMUSG00000025930.6	0.398349	ENSMUSG00000025930.6
ENSMUSG00000025931.15	0.643558	ENSMUSG00000025931.15
ENSMUSG00000025932.14	0.869408	ENSMUSG00000025932.14
ENSMUSG00000025933.15	0.945372	ENSMUSG00000025933.15
ENSMUSG00000025934.15	2.379894	ENSMUSG00000025934.15
ENSMUSG00000025935.10	38.896562	ENSMUSG00000025935.10
ENSMUSG00000025937.6	22.135823	ENSMUSG00000025937.6
ENSMUSG00000025938.16	2.03947	ENSMUSG00000025938.16
ENSMUSG00000025939.18	8.542506	ENSMUSG00000025939.18
ENSMUSG00000025940.6	14.473878	ENSMUSG00000025940.6
ENSMUSG00000025945.11	0	ENSMUSG00000025945.11
ENSMUSG00000025946.13	0.008534	ENSMUSG00000025946.13
ENSMUSG00000025949.16	1.667377	ENSMUSG00000025949.16
ENSMUSG00000025950.16	16.59805	ENSMUSG00000025950.16
ENSMUSG00000025952.15	0	ENSMUSG00000025952.15
ENSMUSG00000025955.13	0.142705	ENSMUSG00000025955.13
ENSMUSG00000025956.10	7.552843	ENSMUSG00000025956.10
ENSMUSG00000025958.14	2.321808	ENSMUSG00000025958.14
ENSMUSG00000025959.13	1.981658	ENSMUSG00000025959.13
ENSMUSG00000025961.1	0	ENSMUSG00000025961.1
ENSMUSG00000025962.15	26.300627	ENSMUSG00000025962.15
ENSMUSG00000025963.5	0.012568	ENSMUSG00000025963.5
ENSMUSG00000025964.15	0.941086	ENSMUSG00000025964.15
ENSMUSG00000025967.16	606.379587	ENSMUSG00000025967.16
ENSMUSG00000025968.16	25.766159	ENSMUSG00000025968.16
ENSMUSG00000025969.15	0.488316	ENSMUSG00000025969.15
ENSMUSG00000025971.6	4.160883	ENSMUSG00000025971.6
ENSMUSG00000025977.15	0	ENSMUSG00000025977.15
ENSMUSG00000025978.14	0.215841	ENSMUSG00000025978.14
ENSMUSG00000025979.13	39.710811	ENSMUSG00000025979.13
ENSMUSG00000025980.14	55.320069	ENSMUSG00000025980.14
ENSMUSG00000025981.13	11.96332	ENSMUSG00000025981.13
ENSMUSG00000025982.13	19.590337	ENSMUSG00000025982.13
ENSMUSG00000025983.11	0.048238	ENSMUSG00000025983.11
ENSMUSG00000025986.6	3.716116	ENSMUSG00000025986.6
ENSMUSG00000025991.8	0.299445	ENSMUSG00000025991.8
ENSMUSG00000025993.10	60.49351	ENSMUSG00000025993.10
ENSMUSG00000025995.16	23.040893	ENSMUSG00000025995.16
ENSMUSG00000025997.13	0.077755	ENSMUSG00000025997.13
ENSMUSG00000026000.16	16.913204	ENSMUSG00000026000.16
ENSMUSG00000026003.5	21.017739	ENSMUSG00000026003.5
ENSMUSG00000026004.15	0.961299	ENSMUSG00000026004.15
ENSMUSG00000026005.15	9.108329	ENSMUSG00000026005.15
ENSMUSG00000026009.14	0.123496	ENSMUSG00000026009.14
ENSMUSG00000026011.13	0.780607	ENSMUSG00000026011.13
ENSMUSG00000026012.2	0.169126	ENSMUSG00000026012.2
ENSMUSG00000026014.15	4.815751	ENSMUSG00000026014.15
ENSMUSG00000026017.13	0.914747	ENSMUSG00000026017.13
ENSMUSG00000026018.12	0.694352	ENSMUSG00000026018.12
ENSMUSG00000026019.15	11.727235	ENSMUSG00000026019.15
ENSMUSG00000026020.9	81.608504	ENSMUSG00000026020.9
ENSMUSG00000026021.15	56.387491	ENSMUSG00000026021.15
ENSMUSG00000026023.16	0.760134	ENSMUSG00000026023.16
ENSMUSG00000026024.14	4.611065	ENSMUSG00000026024.14
ENSMUSG00000026027.13	12.274543	ENSMUSG00000026027.13
ENSMUSG00000026028.12	5.502078	ENSMUSG00000026028.12
ENSMUSG00000026029.14	3.241786	ENSMUSG00000026029.14
ENSMUSG00000026031.15	8.766441	ENSMUSG00000026031.15
ENSMUSG00000026032.8	25.740342	ENSMUSG00000026032.8
ENSMUSG00000026034.17	42.132208	ENSMUSG00000026034.17
ENSMUSG00000026035.15	33.879253	ENSMUSG00000026035.15
ENSMUSG00000026036.17	11.865561	ENSMUSG00000026036.17
ENSMUSG00000026037.14	4.767241	ENSMUSG00000026037.14
ENSMUSG00000026039.9	0.430912	ENSMUSG00000026039.9
ENSMUSG00000026042.16	5.266395	ENSMUSG00000026042.16
ENSMUSG00000026043.18	113.831704	ENSMUSG00000026043.18
ENSMUSG00000026047.13	12.812261	ENSMUSG00000026047.13
ENSMUSG00000026048.16	2.874204	ENSMUSG00000026048.16
ENSMUSG00000026049.11	35.274928	ENSMUSG00000026049.11
ENSMUSG00000026051.8	0.679021	ENSMUSG00000026051.8
ENSMUSG00000026058.11	0.06898	ENSMUSG00000026058.11
ENSMUSG00000026062.12	0.477847	ENSMUSG00000026062.12
ENSMUSG00000026063.4	0	ENSMUSG00000026063.4
ENSMUSG00000026064.16	0.39931	ENSMUSG00000026064.16
ENSMUSG00000026065.8	0	ENSMUSG00000026065.8
ENSMUSG00000026068.11	0.195194	ENSMUSG00000026068.11
ENSMUSG00000026069.15	0.030739	ENSMUSG00000026069.15
ENSMUSG00000026070.15	0.111917	ENSMUSG00000026070.15
ENSMUSG00000026072.12	7.60779	ENSMUSG00000026072.12
ENSMUSG00000026073.13	60.698204	ENSMUSG00000026073.13
ENSMUSG00000026074.15	124.600336	ENSMUSG00000026074.15
ENSMUSG00000026077.15	0.595063	ENSMUSG00000026077.15
ENSMUSG00000026078.10	61.06467	ENSMUSG00000026078.10
ENSMUSG00000026080.13	0.15204	ENSMUSG00000026080.13
ENSMUSG00000026082.11	3.254075	ENSMUSG00000026082.11
ENSMUSG00000026083.12	32.596704	ENSMUSG00000026083.12
ENSMUSG00000026085.11	0	ENSMUSG00000026085.11
ENSMUSG00000026087.11	58.900001	ENSMUSG00000026087.11
ENSMUSG00000026088.15	20.381804	ENSMUSG00000026088.15
ENSMUSG00000026090.16	0.536467	ENSMUSG00000026090.16
ENSMUSG00000026094.14	4.636968	ENSMUSG00000026094.14
ENSMUSG00000026095.15	12.692644	ENSMUSG00000026095.15
ENSMUSG00000026096.14	2.412783	ENSMUSG00000026096.14
ENSMUSG00000026097.9	7.596901	ENSMUSG00000026097.9
ENSMUSG00000026098.13	0.836482	ENSMUSG00000026098.13
ENSMUSG00000026100.6	0	ENSMUSG00000026100.6
ENSMUSG00000026102.9	0.583636	ENSMUSG00000026102.9
ENSMUSG00000026103.14	14.637961	ENSMUSG00000026103.14
ENSMUSG00000026104.14	13.901582	ENSMUSG00000026104.14
ENSMUSG00000026107.11	30.531808	ENSMUSG00000026107.11
ENSMUSG00000026109.14	0.017914	ENSMUSG00000026109.14
ENSMUSG00000026110.15	43.313956	ENSMUSG00000026110.15
ENSMUSG00000026111.15	81.149429	ENSMUSG00000026111.15
ENSMUSG00000026112.7	9.498235	ENSMUSG00000026112.7
ENSMUSG00000026113.17	1.600469	ENSMUSG00000026113.17
ENSMUSG00000026114.14	0.005664	ENSMUSG00000026114.14
ENSMUSG00000026116.11	4.053329	ENSMUSG00000026116.11
ENSMUSG00000026117.10	0.319748	ENSMUSG00000026117.10
ENSMUSG00000026121.13	26.231168	ENSMUSG00000026121.13
ENSMUSG00000026123.11	48.638544	ENSMUSG00000026123.11
ENSMUSG00000026124.4	0.046713	ENSMUSG00000026124.4
ENSMUSG00000026125.9	0	ENSMUSG00000026125.9
ENSMUSG00000026126.15	1.501191	ENSMUSG00000026126.15
ENSMUSG00000026127.13	22.206773	ENSMUSG00000026127.13
ENSMUSG00000026131.20	16.745817	ENSMUSG00000026131.20
ENSMUSG00000026134.11	5.095086	ENSMUSG00000026134.11
ENSMUSG00000026135.17	0.704865	ENSMUSG00000026135.17
ENSMUSG00000026141.13	0.010675	ENSMUSG00000026141.13
ENSMUSG00000026142.15	3.451164	ENSMUSG00000026142.15
ENSMUSG00000026147.16	0.028467	ENSMUSG00000026147.16
ENSMUSG00000026149.2	0.073372	ENSMUSG00000026149.2
