abundance	gene
ENSMUSG00000002409.18	6.230474	ENSMUSG00000002409.18
ENSMUSG00000002413.15	11.990395	ENSMUSG00000002413.15
ENSMUSG00000002416.13	66.104245	ENSMUSG00000002416.13
ENSMUSG00000002428.12	5.681919	ENSMUSG00000002428.12
ENSMUSG00000002455.14	19.18405	ENSMUSG00000002455.14
ENSMUSG00000002458.13	20.046993	ENSMUSG00000002458.13
ENSMUSG00000002459.17	0.015825	ENSMUSG00000002459.17
ENSMUSG00000002475.16	10.504031	ENSMUSG00000002475.16
ENSMUSG00000002477.5	78.379851	ENSMUSG00000002477.5
ENSMUSG00000002486.15	3.412452	ENSMUSG00000002486.15
ENSMUSG00000002489.16	12.368366	ENSMUSG00000002489.16
ENSMUSG00000002496.10	117.141065	ENSMUSG00000002496.10
ENSMUSG00000002500.15	1.300053	ENSMUSG00000002500.15
ENSMUSG00000002504.15	3.83788	ENSMUSG00000002504.15
ENSMUSG00000002524.17	51.372461	ENSMUSG00000002524.17
ENSMUSG00000002546.16	18.593192	ENSMUSG00000002546.16
ENSMUSG00000002550.16	19.227181	ENSMUSG00000002550.16
ENSMUSG00000002565.16	2.215901	ENSMUSG00000002565.16
ENSMUSG00000002578.18	0.157106	ENSMUSG00000002578.18
ENSMUSG00000002580.7	34.723779	ENSMUSG00000002580.7
ENSMUSG00000002588.13	0	ENSMUSG00000002588.13
ENSMUSG00000002602.16	19.72804	ENSMUSG00000002602.16
ENSMUSG00000002603.15	26.340107	ENSMUSG00000002603.15
ENSMUSG00000002608.8	9.784174	ENSMUSG00000002608.8
ENSMUSG00000002617.14	0.679355	ENSMUSG00000002617.14
ENSMUSG00000002625.10	18.827696	ENSMUSG00000002625.10
ENSMUSG00000002633.4	0.01747	ENSMUSG00000002633.4
ENSMUSG00000002635.11	20.942555	ENSMUSG00000002635.11
ENSMUSG00000002658.9	21.302203	ENSMUSG00000002658.9
ENSMUSG00000002660.8	24.579465	ENSMUSG00000002660.8
ENSMUSG00000002661.14	6.735451	ENSMUSG00000002661.14
ENSMUSG00000002664.2	0	ENSMUSG00000002664.2
ENSMUSG00000002668.8	0.509945	ENSMUSG00000002668.8
ENSMUSG00000002679.14	29.084363	ENSMUSG00000002679.14
ENSMUSG00000002688.8	0.360003	ENSMUSG00000002688.8
ENSMUSG00000002699.13	0.619517	ENSMUSG00000002699.13
ENSMUSG00000002718.14	45.87367	ENSMUSG00000002718.14
ENSMUSG00000002728.14	52.797726	ENSMUSG00000002728.14
ENSMUSG00000002731.6	4.168687	ENSMUSG00000002731.6
ENSMUSG00000002732.14	12.503134	ENSMUSG00000002732.14
ENSMUSG00000002733.8	11.686951	ENSMUSG00000002733.8
ENSMUSG00000002741.9	28.654513	ENSMUSG00000002741.9
ENSMUSG00000002748.7	10.067161	ENSMUSG00000002748.7
ENSMUSG00000002763.16	12.46877	ENSMUSG00000002763.16
ENSMUSG00000002767.13	460.550745	ENSMUSG00000002767.13
ENSMUSG00000002768.8	56.809054	ENSMUSG00000002768.8
ENSMUSG00000002769.9	0.14881	ENSMUSG00000002769.9
ENSMUSG00000002771.12	0.267137	ENSMUSG00000002771.12
ENSMUSG00000002778.14	136.682284	ENSMUSG00000002778.14
ENSMUSG00000002781.19	15.385184	ENSMUSG00000002781.19
ENSMUSG00000002797.9	1.406624	ENSMUSG00000002797.9
ENSMUSG00000002799.6	11.653404	ENSMUSG00000002799.6
ENSMUSG00000002803.14	1.910928	ENSMUSG00000002803.14
ENSMUSG00000002804.4	14.882544	ENSMUSG00000002804.4
ENSMUSG00000002808.7	6.977659	ENSMUSG00000002808.7
ENSMUSG00000002812.4	43.510837	ENSMUSG00000002812.4
ENSMUSG00000002814.15	2.427179	ENSMUSG00000002814.15
ENSMUSG00000002820.6	35.652206	ENSMUSG00000002820.6
ENSMUSG00000002825.8	23.018325	ENSMUSG00000002825.8
ENSMUSG00000002831.14	0.529033	ENSMUSG00000002831.14
ENSMUSG00000002833.11	70.355915	ENSMUSG00000002833.11
ENSMUSG00000002835.9	3.240726	ENSMUSG00000002835.9
ENSMUSG00000002844.9	46.490493	ENSMUSG00000002844.9
ENSMUSG00000002845.14	372.895475	ENSMUSG00000002845.14
ENSMUSG00000002846.9	11.762942	ENSMUSG00000002846.9
ENSMUSG00000002847.7	35.472812	ENSMUSG00000002847.7
ENSMUSG00000002870.8	27.823458	ENSMUSG00000002870.8
ENSMUSG00000002871.14	128.092861	ENSMUSG00000002871.14
ENSMUSG00000002881.14	12.598074	ENSMUSG00000002881.14
ENSMUSG00000002885.14	4.638618	ENSMUSG00000002885.14
ENSMUSG00000002897.5	2.89229	ENSMUSG00000002897.5
ENSMUSG00000002900.16	113.911304	ENSMUSG00000002900.16
ENSMUSG00000002908.17	0.091944	ENSMUSG00000002908.17
ENSMUSG00000002910.11	4.999934	ENSMUSG00000002910.11
ENSMUSG00000002930.6	0	ENSMUSG00000002930.6
ENSMUSG00000002944.15	6.620689	ENSMUSG00000002944.15
ENSMUSG00000002948.19	29.760556	ENSMUSG00000002948.19
ENSMUSG00000002949.15	23.567854	ENSMUSG00000002949.15
ENSMUSG00000002957.11	26.502912	ENSMUSG00000002957.11
ENSMUSG00000002963.17	29.741891	ENSMUSG00000002963.17
ENSMUSG00000002968.9	54.36023	ENSMUSG00000002968.9
ENSMUSG00000002980.14	13.842687	ENSMUSG00000002980.14
ENSMUSG00000002981.10	71.282773	ENSMUSG00000002981.10
ENSMUSG00000002983.17	3.761632	ENSMUSG00000002983.17
ENSMUSG00000002984.17	37.007049	ENSMUSG00000002984.17
ENSMUSG00000002985.16	54.84677	ENSMUSG00000002985.16
ENSMUSG00000002992.17	2.694852	ENSMUSG00000002992.17
ENSMUSG00000002996.17	41.379977	ENSMUSG00000002996.17
ENSMUSG00000002997.15	4.66272	ENSMUSG00000002997.15
ENSMUSG00000003031.14	18.460202	ENSMUSG00000003031.14
ENSMUSG00000003032.8	21.750461	ENSMUSG00000003032.8
ENSMUSG00000003033.15	17.994557	ENSMUSG00000003033.15
ENSMUSG00000003037.16	88.520701	ENSMUSG00000003037.16
ENSMUSG00000003038.15	122.832295	ENSMUSG00000003038.15
ENSMUSG00000003039.9	20.091541	ENSMUSG00000003039.9
ENSMUSG00000003051.13	19.186075	ENSMUSG00000003051.13
ENSMUSG00000003053.17	0	ENSMUSG00000003053.17
ENSMUSG00000003062.13	36.654526	ENSMUSG00000003062.13
ENSMUSG00000003068.16	48.112823	ENSMUSG00000003068.16
ENSMUSG00000003070.6	1.012887	ENSMUSG00000003070.6
ENSMUSG00000003072.15	135.354318	ENSMUSG00000003072.15
ENSMUSG00000003099.11	20.502877	ENSMUSG00000003099.11
ENSMUSG00000003119.14	6.476692	ENSMUSG00000003119.14
ENSMUSG00000003123.15	0.859601	ENSMUSG00000003123.15
ENSMUSG00000003131.7	36.401586	ENSMUSG00000003131.7
ENSMUSG00000003134.10	15.516703	ENSMUSG00000003134.10
ENSMUSG00000003135.15	15.690512	ENSMUSG00000003135.15
ENSMUSG00000003153.10	13.992997	ENSMUSG00000003153.10
ENSMUSG00000003154.15	4.350918	ENSMUSG00000003154.15
ENSMUSG00000003161.15	475.67822	ENSMUSG00000003161.15
ENSMUSG00000003166.20	14.171345	ENSMUSG00000003166.20
ENSMUSG00000003184.15	51.324856	ENSMUSG00000003184.15
ENSMUSG00000003190.12	5.452703	ENSMUSG00000003190.12
ENSMUSG00000003198.10	1.36853	ENSMUSG00000003198.10
ENSMUSG00000003199.16	22.033089	ENSMUSG00000003199.16
ENSMUSG00000003200.10	37.406233	ENSMUSG00000003200.10
ENSMUSG00000003206.7	0.225681	ENSMUSG00000003206.7
ENSMUSG00000003208.9	3.364178	ENSMUSG00000003208.9
ENSMUSG00000003226.7	9.366916	ENSMUSG00000003226.7
ENSMUSG00000003227.4	0.020095	ENSMUSG00000003227.4
ENSMUSG00000003228.9	0.991964	ENSMUSG00000003228.9
ENSMUSG00000003233.12	14.199328	ENSMUSG00000003233.12
ENSMUSG00000003234.16	157.483685	ENSMUSG00000003234.16
ENSMUSG00000003235.13	23.99247	ENSMUSG00000003235.13
ENSMUSG00000003269.17	102.033433	ENSMUSG00000003269.17
ENSMUSG00000003271.17	2.529976	ENSMUSG00000003271.17
ENSMUSG00000003273.14	3.807299	ENSMUSG00000003273.14
ENSMUSG00000003279.17	0.039175	ENSMUSG00000003279.17
ENSMUSG00000003282.9	0.095288	ENSMUSG00000003282.9
ENSMUSG00000003283.14	0.549171	ENSMUSG00000003283.14
ENSMUSG00000003299.10	95.469292	ENSMUSG00000003299.10
ENSMUSG00000003308.15	12.430279	ENSMUSG00000003308.15
ENSMUSG00000003309.14	19.07142	ENSMUSG00000003309.14
ENSMUSG00000003316.14	20.265099	ENSMUSG00000003316.14
ENSMUSG00000003341.9	0.136281	ENSMUSG00000003341.9
ENSMUSG00000003344.14	11.098884	ENSMUSG00000003344.14
ENSMUSG00000003345.16	262.730171	ENSMUSG00000003345.16
ENSMUSG00000003346.14	51.841408	ENSMUSG00000003346.14
ENSMUSG00000003348.10	27.553054	ENSMUSG00000003348.10
ENSMUSG00000003352.14	12.315496	ENSMUSG00000003352.14
ENSMUSG00000003354.6	0	ENSMUSG00000003354.6
ENSMUSG00000003355.7	40.587278	ENSMUSG00000003355.7
ENSMUSG00000003360.15	11.506133	ENSMUSG00000003360.15
ENSMUSG00000003363.15	83.409283	ENSMUSG00000003363.15
ENSMUSG00000003378.9	0.983916	ENSMUSG00000003378.9
ENSMUSG00000003379.7	0.434719	ENSMUSG00000003379.7
ENSMUSG00000003380.11	317.27972	ENSMUSG00000003380.11
ENSMUSG00000003382.18	4.1514	ENSMUSG00000003382.18
ENSMUSG00000003402.14	78.013399	ENSMUSG00000003402.14
ENSMUSG00000003410.8	0.568781	ENSMUSG00000003410.8
ENSMUSG00000003411.10	2.345871	ENSMUSG00000003411.10
ENSMUSG00000003418.11	0.22173	ENSMUSG00000003418.11
ENSMUSG00000003420.8	68.652422	ENSMUSG00000003420.8
ENSMUSG00000003421.13	34.320651	ENSMUSG00000003421.13
ENSMUSG00000003423.15	53.596699	ENSMUSG00000003423.15
ENSMUSG00000003429.11	762.93809	ENSMUSG00000003429.11
ENSMUSG00000003435.9	88.933348	ENSMUSG00000003435.9
ENSMUSG00000003436.11	0.109103	ENSMUSG00000003436.11
ENSMUSG00000003437.14	60.1969	ENSMUSG00000003437.14
ENSMUSG00000003438.17	34.933135	ENSMUSG00000003438.17
ENSMUSG00000003444.8	13.633688	ENSMUSG00000003444.8
ENSMUSG00000003452.15	0.175584	ENSMUSG00000003452.15
ENSMUSG00000003458.12	33.537578	ENSMUSG00000003458.12
ENSMUSG00000003464.13	44.205119	ENSMUSG00000003464.13
ENSMUSG00000003469.9	0.026296	ENSMUSG00000003469.9
ENSMUSG00000003476.16	0.02238	ENSMUSG00000003476.16
ENSMUSG00000003477.5	14.201189	ENSMUSG00000003477.5
ENSMUSG00000003484.4	14.83492	ENSMUSG00000003484.4
ENSMUSG00000003500.13	19.445737	ENSMUSG00000003500.13
ENSMUSG00000003505.15	930.611796	ENSMUSG00000003505.15
ENSMUSG00000003518.13	13.987396	ENSMUSG00000003518.13
ENSMUSG00000003526.12	3.182637	ENSMUSG00000003526.12
ENSMUSG00000003527.9	4.748005	ENSMUSG00000003527.9
ENSMUSG00000003528.15	29.560671	ENSMUSG00000003528.15
ENSMUSG00000003531.15	17.780644	ENSMUSG00000003531.15
ENSMUSG00000003534.17	39.884268	ENSMUSG00000003534.17
ENSMUSG00000003541.6	25.755314	ENSMUSG00000003541.6
ENSMUSG00000003545.3	2.81817	ENSMUSG00000003545.3
ENSMUSG00000003546.10	11.714463	ENSMUSG00000003546.10
ENSMUSG00000003549.9	121.885069	ENSMUSG00000003549.9
ENSMUSG00000003555.8	20.497612	ENSMUSG00000003555.8
ENSMUSG00000003559.8	25.589317	ENSMUSG00000003559.8
ENSMUSG00000003573.15	6.443841	ENSMUSG00000003573.15
ENSMUSG00000003575.13	1.250135	ENSMUSG00000003575.13
ENSMUSG00000003581.14	17.051829	ENSMUSG00000003581.14
ENSMUSG00000003585.13	1.62913	ENSMUSG00000003585.13
ENSMUSG00000003604.14	4.144268	ENSMUSG00000003604.14
ENSMUSG00000003617.16	1.701157	ENSMUSG00000003617.16
ENSMUSG00000003623.4	10.601988	ENSMUSG00000003623.4
ENSMUSG00000003644.17	33.607726	ENSMUSG00000003644.17
ENSMUSG00000003657.9	0	ENSMUSG00000003657.9
ENSMUSG00000003660.10	12.990613	ENSMUSG00000003660.10
ENSMUSG00000003662.10	61.026235	ENSMUSG00000003662.10
ENSMUSG00000003665.7	0.172107	ENSMUSG00000003665.7
ENSMUSG00000003680.16	17.414838	ENSMUSG00000003680.16
ENSMUSG00000003721.14	119.136527	ENSMUSG00000003721.14
ENSMUSG00000003731.13	15.428594	ENSMUSG00000003731.13
ENSMUSG00000003746.16	55.763051	ENSMUSG00000003746.16
ENSMUSG00000003752.9	2.91645	ENSMUSG00000003752.9
ENSMUSG00000003762.13	8.31483	ENSMUSG00000003762.13
ENSMUSG00000003778.14	11.38965	ENSMUSG00000003778.14
ENSMUSG00000003779.16	3.868669	ENSMUSG00000003779.16
ENSMUSG00000003808.18	40.565678	ENSMUSG00000003808.18
ENSMUSG00000003809.14	10.572856	ENSMUSG00000003809.14
ENSMUSG00000003810.12	18.815123	ENSMUSG00000003810.12
ENSMUSG00000003812.13	38.661942	ENSMUSG00000003812.13
ENSMUSG00000003813.15	42.71067	ENSMUSG00000003813.15
ENSMUSG00000003814.8	1483.833072	ENSMUSG00000003814.8
ENSMUSG00000003824.12	40.333727	ENSMUSG00000003824.12
ENSMUSG00000003847.16	6.099489	ENSMUSG00000003847.16
ENSMUSG00000003848.14	10.274494	ENSMUSG00000003848.14
ENSMUSG00000003849.8	1.444448	ENSMUSG00000003849.8
ENSMUSG00000003863.18	0.111928	ENSMUSG00000003863.18
ENSMUSG00000003865.16	26.638247	ENSMUSG00000003865.16
ENSMUSG00000003868.14	287.646454	ENSMUSG00000003868.14
ENSMUSG00000003872.9	0.65305	ENSMUSG00000003872.9
ENSMUSG00000003873.11	340.651662	ENSMUSG00000003873.11
ENSMUSG00000003882.5	0.167124	ENSMUSG00000003882.5
ENSMUSG00000003923.14	34.606176	ENSMUSG00000003923.14
ENSMUSG00000003929.11	0.989372	ENSMUSG00000003929.11
ENSMUSG00000003934.5	0.085081	ENSMUSG00000003934.5
ENSMUSG00000003948.17	8.766456	ENSMUSG00000003948.17
ENSMUSG00000003949.16	2.279385	ENSMUSG00000003949.16
ENSMUSG00000003955.8	120.931993	ENSMUSG00000003955.8
ENSMUSG00000003970.9	493.854533	ENSMUSG00000003970.9
ENSMUSG00000003974.6	0	ENSMUSG00000003974.6
ENSMUSG00000003992.15	3.286046	ENSMUSG00000003992.15
ENSMUSG00000004018.9	4.904385	ENSMUSG00000004018.9
ENSMUSG00000004031.13	0.017376	ENSMUSG00000004031.13
ENSMUSG00000004032.10	12.756921	ENSMUSG00000004032.10
ENSMUSG00000004035.12	0.396902	ENSMUSG00000004035.12
ENSMUSG00000004038.9	0.024205	ENSMUSG00000004038.9
ENSMUSG00000004040.16	48.349318	ENSMUSG00000004040.16
ENSMUSG00000004043.14	2.620468	ENSMUSG00000004043.14
ENSMUSG00000004044.9	17.142617	ENSMUSG00000004044.9
ENSMUSG00000004054.9	22.712799	ENSMUSG00000004054.9
ENSMUSG00000004056.15	27.309967	ENSMUSG00000004056.15
ENSMUSG00000004069.17	16.247444	ENSMUSG00000004069.17
ENSMUSG00000004070.15	99.981083	ENSMUSG00000004070.15
ENSMUSG00000004071.13	13.781385	ENSMUSG00000004071.13
ENSMUSG00000004085.14	0.979162	ENSMUSG00000004085.14
ENSMUSG00000004096.9	67.612037	ENSMUSG00000004096.9
ENSMUSG00000004098.7	1.154201	ENSMUSG00000004098.7
ENSMUSG00000004099.16	16.16851	ENSMUSG00000004099.16
ENSMUSG00000004100.12	12.963058	ENSMUSG00000004100.12
ENSMUSG00000004105.8	15.081884	ENSMUSG00000004105.8
ENSMUSG00000004110.17	0.047705	ENSMUSG00000004110.17
ENSMUSG00000004113.18	0.719611	ENSMUSG00000004113.18
ENSMUSG00000004127.12	3.131903	ENSMUSG00000004127.12
ENSMUSG00000004151.17	0.111669	ENSMUSG00000004151.17
ENSMUSG00000004187.11	0.823696	ENSMUSG00000004187.11
ENSMUSG00000004207.14	578.713257	ENSMUSG00000004207.14
ENSMUSG00000004221.16	14.841036	ENSMUSG00000004221.16
ENSMUSG00000004231.15	0.903026	ENSMUSG00000004231.15
ENSMUSG00000004233.14	2.587971	ENSMUSG00000004233.14
ENSMUSG00000004263.15	17.929567	ENSMUSG00000004263.15
ENSMUSG00000004264.17	254.62088	ENSMUSG00000004264.17
ENSMUSG00000004266.15	156.410722	ENSMUSG00000004266.15
ENSMUSG00000004267.16	0.927515	ENSMUSG00000004267.16
ENSMUSG00000004268.11	58.767535	ENSMUSG00000004268.11
ENSMUSG00000004270.13	62.660301	ENSMUSG00000004270.13
ENSMUSG00000004285.12	144.129373	ENSMUSG00000004285.12
ENSMUSG00000004296.14	0.056769	ENSMUSG00000004296.14
ENSMUSG00000004317.14	4.156493	ENSMUSG00000004317.14
ENSMUSG00000004319.15	5.64832	ENSMUSG00000004319.15
ENSMUSG00000004328.15	0.343003	ENSMUSG00000004328.15
ENSMUSG00000004341.8	0.083203	ENSMUSG00000004341.8
ENSMUSG00000004344.12	0.015925	ENSMUSG00000004344.12
ENSMUSG00000004347.17	0.466024	ENSMUSG00000004347.17
ENSMUSG00000004356.8	5.065568	ENSMUSG00000004356.8
ENSMUSG00000004359.16	0.103316	ENSMUSG00000004359.16
ENSMUSG00000004360.9	0.02484	ENSMUSG00000004360.9
ENSMUSG00000004364.14	76.735757	ENSMUSG00000004364.14
ENSMUSG00000004366.4	0	ENSMUSG00000004366.4
ENSMUSG00000004371.15	0.055936	ENSMUSG00000004371.15
ENSMUSG00000004383.18	5.342959	ENSMUSG00000004383.18
ENSMUSG00000004393.10	18.490035	ENSMUSG00000004393.10
ENSMUSG00000004394.12	31.651602	ENSMUSG00000004394.12
ENSMUSG00000004415.15	1.977778	ENSMUSG00000004415.15
ENSMUSG00000004446.12	4.071967	ENSMUSG00000004446.12
ENSMUSG00000004451.14	57.601394	ENSMUSG00000004451.14
ENSMUSG00000004455.16	111.296571	ENSMUSG00000004455.16
ENSMUSG00000004460.17	138.15029	ENSMUSG00000004460.17
ENSMUSG00000004462.7	60.52353	ENSMUSG00000004462.7
ENSMUSG00000004473.10	0.066525	ENSMUSG00000004473.10
ENSMUSG00000004500.9	2.135286	ENSMUSG00000004500.9
ENSMUSG00000004508.6	9.069854	ENSMUSG00000004508.6
ENSMUSG00000004530.12	295.026778	ENSMUSG00000004530.12
ENSMUSG00000004535.12	85.830507	ENSMUSG00000004535.12
ENSMUSG00000004540.7	226.491838	ENSMUSG00000004540.7
ENSMUSG00000004542.15	243.448821	ENSMUSG00000004542.15
ENSMUSG00000004552.16	0.564594	ENSMUSG00000004552.16
ENSMUSG00000004558.15	1.795751	ENSMUSG00000004558.15
ENSMUSG00000004561.14	24.363873	ENSMUSG00000004561.14
ENSMUSG00000004562.16	5.075015	ENSMUSG00000004562.16
ENSMUSG00000004565.15	42.571604	ENSMUSG00000004565.15
ENSMUSG00000004567.16	68.860422	ENSMUSG00000004567.16
ENSMUSG00000004568.13	9.906854	ENSMUSG00000004568.13
ENSMUSG00000004591.16	24.587038	ENSMUSG00000004591.16
ENSMUSG00000004609.11	0.366782	ENSMUSG00000004609.11
ENSMUSG00000004610.4	322.086652	ENSMUSG00000004610.4
ENSMUSG00000004612.9	1.723266	ENSMUSG00000004612.9
ENSMUSG00000004626.14	363.24909	ENSMUSG00000004626.14
ENSMUSG00000004630.18	0.016837	ENSMUSG00000004630.18
ENSMUSG00000004631.15	43.340551	ENSMUSG00000004631.15
ENSMUSG00000004633.17	3.410056	ENSMUSG00000004633.17
ENSMUSG00000004637.15	1.334796	ENSMUSG00000004637.15
ENSMUSG00000004642.13	33.098339	ENSMUSG00000004642.13
ENSMUSG00000004651.6	0.012035	ENSMUSG00000004651.6
ENSMUSG00000004654.6	0	ENSMUSG00000004654.6
ENSMUSG00000004655.5	117.275164	ENSMUSG00000004655.5
ENSMUSG00000004661.15	25.107158	ENSMUSG00000004661.15
ENSMUSG00000004665.10	104.330664	ENSMUSG00000004665.10
ENSMUSG00000004667.18	49.393119	ENSMUSG00000004667.18
ENSMUSG00000004668.14	0.043193	ENSMUSG00000004668.14
ENSMUSG00000004677.17	16.049048	ENSMUSG00000004677.17
ENSMUSG00000004698.10	0.718957	ENSMUSG00000004698.10
ENSMUSG00000004707.14	0.133219	ENSMUSG00000004707.14
ENSMUSG00000004709.14	3.778208	ENSMUSG00000004709.14
ENSMUSG00000004730.15	0.961892	ENSMUSG00000004730.15
ENSMUSG00000004748.5	1.132722	ENSMUSG00000004748.5
ENSMUSG00000004768.14	6.204944	ENSMUSG00000004768.14
ENSMUSG00000004771.12	221.518112	ENSMUSG00000004771.12
ENSMUSG00000004788.11	41.644461	ENSMUSG00000004788.11
ENSMUSG00000004789.10	56.244876	ENSMUSG00000004789.10
ENSMUSG00000004791.7	15.084155	ENSMUSG00000004791.7
ENSMUSG00000004798.14	9.325013	ENSMUSG00000004798.14
ENSMUSG00000004814.10	0.436413	ENSMUSG00000004814.10
ENSMUSG00000004815.12	3.286339	ENSMUSG00000004815.12
ENSMUSG00000004821.1	0	ENSMUSG00000004821.1
ENSMUSG00000004837.2	14.853425	ENSMUSG00000004837.2
ENSMUSG00000004842.18	0.015522	ENSMUSG00000004842.18
ENSMUSG00000004843.7	40.871404	ENSMUSG00000004843.7
ENSMUSG00000004846.10	104.118514	ENSMUSG00000004846.10
ENSMUSG00000004849.14	94.080539	ENSMUSG00000004849.14
ENSMUSG00000004864.13	19.979639	ENSMUSG00000004864.13
ENSMUSG00000004865.16	22.478848	ENSMUSG00000004865.16
ENSMUSG00000004872.15	0.144174	ENSMUSG00000004872.15
ENSMUSG00000004880.11	7.198256	ENSMUSG00000004880.11
ENSMUSG00000004885.5	46.056338	ENSMUSG00000004885.5
ENSMUSG00000004891.16	0.791033	ENSMUSG00000004891.16
ENSMUSG00000004892.13	0	ENSMUSG00000004892.13
ENSMUSG00000004894.10	0.126885	ENSMUSG00000004894.10
ENSMUSG00000004895.9	19.847607	ENSMUSG00000004895.9
ENSMUSG00000004896.16	6.912683	ENSMUSG00000004896.16
ENSMUSG00000004897.16	85.254572	ENSMUSG00000004897.16
ENSMUSG00000004902.7	0.040963	ENSMUSG00000004902.7
ENSMUSG00000004929.12	7.068905	ENSMUSG00000004929.12
ENSMUSG00000004931.11	80.004537	ENSMUSG00000004931.11
ENSMUSG00000004933.17	1.397496	ENSMUSG00000004933.17
ENSMUSG00000004934.14	87.384283	ENSMUSG00000004934.14
ENSMUSG00000004936.8	87.713313	ENSMUSG00000004936.8
ENSMUSG00000004937.6	35.824375	ENSMUSG00000004937.6
ENSMUSG00000004939.7	0	ENSMUSG00000004939.7
ENSMUSG00000004945.15	42.956001	ENSMUSG00000004945.15
ENSMUSG00000004947.15	6.725432	ENSMUSG00000004947.15
ENSMUSG00000004948.12	0	ENSMUSG00000004948.12
ENSMUSG00000004951.10	393.518229	ENSMUSG00000004951.10
ENSMUSG00000004952.13	1.499334	ENSMUSG00000004952.13
ENSMUSG00000004961.7	0.211665	ENSMUSG00000004961.7
ENSMUSG00000004980.16	399.717489	ENSMUSG00000004980.16
ENSMUSG00000004988.9	0.581884	ENSMUSG00000004988.9
ENSMUSG00000004994.12	7.1013	ENSMUSG00000004994.12
ENSMUSG00000004996.9	11.144878	ENSMUSG00000004996.9
ENSMUSG00000005034.15	7.748085	ENSMUSG00000005034.15
ENSMUSG00000005043.13	7.411348	ENSMUSG00000005043.13
ENSMUSG00000005045.16	0.015139	ENSMUSG00000005045.16
ENSMUSG00000005054.7	389.956273	ENSMUSG00000005054.7
ENSMUSG00000005057.13	37.828627	ENSMUSG00000005057.13
ENSMUSG00000005069.12	54.822502	ENSMUSG00000005069.12
ENSMUSG00000005078.16	38.804094	ENSMUSG00000005078.16
ENSMUSG00000005087.17	1.802353	ENSMUSG00000005087.17
ENSMUSG00000005089.15	0.479977	ENSMUSG00000005089.15
ENSMUSG00000005102.13	3.168192	ENSMUSG00000005102.13
ENSMUSG00000005103.12	290.681717	ENSMUSG00000005103.12
ENSMUSG00000005107.13	0.364823	ENSMUSG00000005107.13
ENSMUSG00000005124.10	0.472781	ENSMUSG00000005124.10
ENSMUSG00000005125.13	235.128143	ENSMUSG00000005125.13
ENSMUSG00000005131.4	0.139201	ENSMUSG00000005131.4
ENSMUSG00000005142.10	10.915125	ENSMUSG00000005142.10
ENSMUSG00000005148.8	5.401115	ENSMUSG00000005148.8
ENSMUSG00000005150.16	20.321486	ENSMUSG00000005150.16
ENSMUSG00000005161.15	181.395297	ENSMUSG00000005161.15
ENSMUSG00000005198.15	11.048007	ENSMUSG00000005198.15
ENSMUSG00000005202.2	0	ENSMUSG00000005202.2
ENSMUSG00000005204.12	574.829495	ENSMUSG00000005204.12
ENSMUSG00000005220.10	2.149526	ENSMUSG00000005220.10
ENSMUSG00000005225.15	4.16461	ENSMUSG00000005225.15
ENSMUSG00000005232.11	0	ENSMUSG00000005232.11
ENSMUSG00000005233.16	7.088877	ENSMUSG00000005233.16
ENSMUSG00000005237.14	0.867826	ENSMUSG00000005237.14
ENSMUSG00000005251.15	5.337249	ENSMUSG00000005251.15
ENSMUSG00000005262.13	38.795496	ENSMUSG00000005262.13
ENSMUSG00000005267.13	0.551771	ENSMUSG00000005267.13
ENSMUSG00000005268.20	0.400741	ENSMUSG00000005268.20
ENSMUSG00000005299.6	19.366037	ENSMUSG00000005299.6
ENSMUSG00000005312.15	52.60508	ENSMUSG00000005312.15
ENSMUSG00000005320.9	0.74538	ENSMUSG00000005320.9
ENSMUSG00000005338.13	0.262146	ENSMUSG00000005338.13
ENSMUSG00000005339.10	0	ENSMUSG00000005339.10
ENSMUSG00000005354.16	281.194454	ENSMUSG00000005354.16
ENSMUSG00000005355.9	0.349534	ENSMUSG00000005355.9
ENSMUSG00000005357.9	0.101993	ENSMUSG00000005357.9
ENSMUSG00000005360.14	0.132357	ENSMUSG00000005360.14
ENSMUSG00000005362.14	8.429533	ENSMUSG00000005362.14
ENSMUSG00000005364.11	0.339398	ENSMUSG00000005364.11
ENSMUSG00000005370.4	3.850295	ENSMUSG00000005370.4
ENSMUSG00000005371.15	16.305095	ENSMUSG00000005371.15
ENSMUSG00000005373.13	0.213094	ENSMUSG00000005373.13
ENSMUSG00000005374.13	13.741064	ENSMUSG00000005374.13
ENSMUSG00000005378.17	49.053257	ENSMUSG00000005378.17
ENSMUSG00000005397.8	151.71644	ENSMUSG00000005397.8
ENSMUSG00000005410.6	7.779712	ENSMUSG00000005410.6
ENSMUSG00000005413.8	112.678982	ENSMUSG00000005413.8
ENSMUSG00000005417.17	94.389626	ENSMUSG00000005417.17
ENSMUSG00000005442.13	26.923582	ENSMUSG00000005442.13
ENSMUSG00000005447.12	33.009575	ENSMUSG00000005447.12
ENSMUSG00000005465.9	0.131556	ENSMUSG00000005465.9
ENSMUSG00000005469.10	12.451098	ENSMUSG00000005469.10
ENSMUSG00000005470.8	3.037596	ENSMUSG00000005470.8
ENSMUSG00000005474.9	1.463372	ENSMUSG00000005474.9
ENSMUSG00000005481.18	17.511315	ENSMUSG00000005481.18
ENSMUSG00000005483.10	27.066605	ENSMUSG00000005483.10
ENSMUSG00000005493.15	0.244401	ENSMUSG00000005493.15
ENSMUSG00000005501.14	2.882037	ENSMUSG00000005501.14
