abundance	gene
ENSMUSG00000002413.15	5.702876	ENSMUSG00000002413.15
ENSMUSG00000002416.13	79.454925	ENSMUSG00000002416.13
ENSMUSG00000002428.12	2.780494	ENSMUSG00000002428.12
ENSMUSG00000002455.14	18.391063	ENSMUSG00000002455.14
ENSMUSG00000002458.13	5.104537	ENSMUSG00000002458.13
ENSMUSG00000002459.17	0.049428	ENSMUSG00000002459.17
ENSMUSG00000002475.16	7.217105	ENSMUSG00000002475.16
ENSMUSG00000002477.5	94.894074	ENSMUSG00000002477.5
ENSMUSG00000002486.15	1.692099	ENSMUSG00000002486.15
ENSMUSG00000002489.16	13.859793	ENSMUSG00000002489.16
ENSMUSG00000002496.10	50.911701	ENSMUSG00000002496.10
ENSMUSG00000002500.15	2.857643	ENSMUSG00000002500.15
ENSMUSG00000002504.15	3.678137	ENSMUSG00000002504.15
ENSMUSG00000002524.17	52.525908	ENSMUSG00000002524.17
ENSMUSG00000002546.16	10.653925	ENSMUSG00000002546.16
ENSMUSG00000002550.16	12.672182	ENSMUSG00000002550.16
ENSMUSG00000002565.16	0.90508	ENSMUSG00000002565.16
ENSMUSG00000002578.18	0.219424	ENSMUSG00000002578.18
ENSMUSG00000002580.7	42.286181	ENSMUSG00000002580.7
ENSMUSG00000002588.13	0.057449	ENSMUSG00000002588.13
ENSMUSG00000002602.16	4.617523	ENSMUSG00000002602.16
ENSMUSG00000002603.15	10.08222	ENSMUSG00000002603.15
ENSMUSG00000002608.8	3.946053	ENSMUSG00000002608.8
ENSMUSG00000002617.14	0.307669	ENSMUSG00000002617.14
ENSMUSG00000002625.10	15.013471	ENSMUSG00000002625.10
ENSMUSG00000002633.4	0	ENSMUSG00000002633.4
ENSMUSG00000002635.11	20.264759	ENSMUSG00000002635.11
ENSMUSG00000002658.9	20.544735	ENSMUSG00000002658.9
ENSMUSG00000002660.8	23.056167	ENSMUSG00000002660.8
ENSMUSG00000002661.14	10.826858	ENSMUSG00000002661.14
ENSMUSG00000002664.2	0	ENSMUSG00000002664.2
ENSMUSG00000002668.8	0.694007	ENSMUSG00000002668.8
ENSMUSG00000002679.14	31.268193	ENSMUSG00000002679.14
ENSMUSG00000002688.8	0.106662	ENSMUSG00000002688.8
ENSMUSG00000002699.13	2.108303	ENSMUSG00000002699.13
ENSMUSG00000002718.14	22.641964	ENSMUSG00000002718.14
ENSMUSG00000002728.14	36.721427	ENSMUSG00000002728.14
ENSMUSG00000002731.6	5.160228	ENSMUSG00000002731.6
ENSMUSG00000002732.14	8.773472	ENSMUSG00000002732.14
ENSMUSG00000002733.8	6.207162	ENSMUSG00000002733.8
ENSMUSG00000002741.9	16.450925	ENSMUSG00000002741.9
ENSMUSG00000002748.7	4.72382	ENSMUSG00000002748.7
ENSMUSG00000002763.16	9.60999	ENSMUSG00000002763.16
ENSMUSG00000002767.13	566.881424	ENSMUSG00000002767.13
ENSMUSG00000002768.8	52.235687	ENSMUSG00000002768.8
ENSMUSG00000002769.9	0.15977	ENSMUSG00000002769.9
ENSMUSG00000002771.12	0.139282	ENSMUSG00000002771.12
ENSMUSG00000002778.14	81.262789	ENSMUSG00000002778.14
ENSMUSG00000002781.19	24.848052	ENSMUSG00000002781.19
ENSMUSG00000002797.9	2.531215	ENSMUSG00000002797.9
ENSMUSG00000002799.6	3.345907	ENSMUSG00000002799.6
ENSMUSG00000002803.14	1.11328	ENSMUSG00000002803.14
ENSMUSG00000002804.4	13.785261	ENSMUSG00000002804.4
ENSMUSG00000002808.7	2.553454	ENSMUSG00000002808.7
ENSMUSG00000002812.4	31.779957	ENSMUSG00000002812.4
ENSMUSG00000002814.15	1.372459	ENSMUSG00000002814.15
ENSMUSG00000002820.6	23.339354	ENSMUSG00000002820.6
ENSMUSG00000002825.8	17.879775	ENSMUSG00000002825.8
ENSMUSG00000002831.14	0.096715	ENSMUSG00000002831.14
ENSMUSG00000002833.11	58.253092	ENSMUSG00000002833.11
ENSMUSG00000002835.9	2.880835	ENSMUSG00000002835.9
ENSMUSG00000002844.9	37.761357	ENSMUSG00000002844.9
ENSMUSG00000002845.14	209.838733	ENSMUSG00000002845.14
ENSMUSG00000002846.9	8.79508	ENSMUSG00000002846.9
ENSMUSG00000002847.7	11.645227	ENSMUSG00000002847.7
ENSMUSG00000002870.8	20.469709	ENSMUSG00000002870.8
ENSMUSG00000002871.14	88.653785	ENSMUSG00000002871.14
ENSMUSG00000002881.14	8.425654	ENSMUSG00000002881.14
ENSMUSG00000002885.14	1.335853	ENSMUSG00000002885.14
ENSMUSG00000002897.5	1.087023	ENSMUSG00000002897.5
ENSMUSG00000002900.16	25.246504	ENSMUSG00000002900.16
ENSMUSG00000002908.17	0.153831	ENSMUSG00000002908.17
ENSMUSG00000002910.11	3.785646	ENSMUSG00000002910.11
ENSMUSG00000002930.6	0	ENSMUSG00000002930.6
ENSMUSG00000002944.15	6.132407	ENSMUSG00000002944.15
ENSMUSG00000002948.19	20.629864	ENSMUSG00000002948.19
ENSMUSG00000002949.15	23.688053	ENSMUSG00000002949.15
ENSMUSG00000002957.11	18.480716	ENSMUSG00000002957.11
ENSMUSG00000002963.17	27.104912	ENSMUSG00000002963.17
ENSMUSG00000002968.9	32.388145	ENSMUSG00000002968.9
ENSMUSG00000002980.14	12.719358	ENSMUSG00000002980.14
ENSMUSG00000002981.10	23.425196	ENSMUSG00000002981.10
ENSMUSG00000002983.17	1.452415	ENSMUSG00000002983.17
ENSMUSG00000002984.17	33.29008	ENSMUSG00000002984.17
ENSMUSG00000002985.16	224.56882	ENSMUSG00000002985.16
ENSMUSG00000002992.17	67.749034	ENSMUSG00000002992.17
ENSMUSG00000002996.17	25.392158	ENSMUSG00000002996.17
ENSMUSG00000002997.15	2.076381	ENSMUSG00000002997.15
ENSMUSG00000003031.14	10.531843	ENSMUSG00000003031.14
ENSMUSG00000003032.8	10.423147	ENSMUSG00000003032.8
ENSMUSG00000003033.15	13.045742	ENSMUSG00000003033.15
ENSMUSG00000003037.16	64.123682	ENSMUSG00000003037.16
ENSMUSG00000003038.15	125.80723	ENSMUSG00000003038.15
ENSMUSG00000003039.9	18.402703	ENSMUSG00000003039.9
ENSMUSG00000003051.13	21.718759	ENSMUSG00000003051.13
ENSMUSG00000003053.17	0	ENSMUSG00000003053.17
ENSMUSG00000003062.13	34.421889	ENSMUSG00000003062.13
ENSMUSG00000003068.16	29.838296	ENSMUSG00000003068.16
ENSMUSG00000003070.6	0.424427	ENSMUSG00000003070.6
ENSMUSG00000003072.15	137.400314	ENSMUSG00000003072.15
ENSMUSG00000003099.11	10.282725	ENSMUSG00000003099.11
ENSMUSG00000003119.14	2.954781	ENSMUSG00000003119.14
ENSMUSG00000003123.15	1.49857	ENSMUSG00000003123.15
ENSMUSG00000003131.7	31.084526	ENSMUSG00000003131.7
ENSMUSG00000003134.10	17.244826	ENSMUSG00000003134.10
ENSMUSG00000003135.15	14.547642	ENSMUSG00000003135.15
ENSMUSG00000003153.10	4.681812	ENSMUSG00000003153.10
ENSMUSG00000003154.15	2.597978	ENSMUSG00000003154.15
ENSMUSG00000003161.15	520.442367	ENSMUSG00000003161.15
ENSMUSG00000003166.20	4.585949	ENSMUSG00000003166.20
ENSMUSG00000003184.15	36.678877	ENSMUSG00000003184.15
ENSMUSG00000003190.12	5.835561	ENSMUSG00000003190.12
ENSMUSG00000003198.10	0.840057	ENSMUSG00000003198.10
ENSMUSG00000003199.16	19.703431	ENSMUSG00000003199.16
ENSMUSG00000003200.10	28.332284	ENSMUSG00000003200.10
ENSMUSG00000003206.7	0.267461	ENSMUSG00000003206.7
ENSMUSG00000003208.9	2.710432	ENSMUSG00000003208.9
ENSMUSG00000003226.7	4.111698	ENSMUSG00000003226.7
ENSMUSG00000003227.4	0.028578	ENSMUSG00000003227.4
ENSMUSG00000003228.9	0.409091	ENSMUSG00000003228.9
ENSMUSG00000003233.12	7.059468	ENSMUSG00000003233.12
ENSMUSG00000003234.16	114.745896	ENSMUSG00000003234.16
ENSMUSG00000003235.13	22.325896	ENSMUSG00000003235.13
ENSMUSG00000003269.17	77.357309	ENSMUSG00000003269.17
ENSMUSG00000003271.17	3.128214	ENSMUSG00000003271.17
ENSMUSG00000003273.14	2.604611	ENSMUSG00000003273.14
ENSMUSG00000003279.17	0.057713	ENSMUSG00000003279.17
ENSMUSG00000003282.9	0.064191	ENSMUSG00000003282.9
ENSMUSG00000003283.14	0.539062	ENSMUSG00000003283.14
ENSMUSG00000003299.10	94.263953	ENSMUSG00000003299.10
ENSMUSG00000003308.15	11.068067	ENSMUSG00000003308.15
ENSMUSG00000003309.14	19.415475	ENSMUSG00000003309.14
ENSMUSG00000003316.14	4.135969	ENSMUSG00000003316.14
ENSMUSG00000003341.9	0.023257	ENSMUSG00000003341.9
ENSMUSG00000003344.14	6.946607	ENSMUSG00000003344.14
ENSMUSG00000003345.16	159.834342	ENSMUSG00000003345.16
ENSMUSG00000003346.14	36.542238	ENSMUSG00000003346.14
ENSMUSG00000003348.10	15.076759	ENSMUSG00000003348.10
ENSMUSG00000003352.14	7.876674	ENSMUSG00000003352.14
ENSMUSG00000003354.6	0.014661	ENSMUSG00000003354.6
ENSMUSG00000003355.7	48.868395	ENSMUSG00000003355.7
ENSMUSG00000003360.15	7.422365	ENSMUSG00000003360.15
ENSMUSG00000003363.15	54.048172	ENSMUSG00000003363.15
ENSMUSG00000003378.9	0.347028	ENSMUSG00000003378.9
ENSMUSG00000003379.7	0.506096	ENSMUSG00000003379.7
ENSMUSG00000003380.11	254.882105	ENSMUSG00000003380.11
ENSMUSG00000003382.18	1.07349	ENSMUSG00000003382.18
ENSMUSG00000003402.14	38.587293	ENSMUSG00000003402.14
ENSMUSG00000003410.8	0.02033	ENSMUSG00000003410.8
ENSMUSG00000003411.10	1.685934	ENSMUSG00000003411.10
ENSMUSG00000003418.11	0.022993	ENSMUSG00000003418.11
ENSMUSG00000003420.8	66.621508	ENSMUSG00000003420.8
ENSMUSG00000003421.13	32.882171	ENSMUSG00000003421.13
ENSMUSG00000003423.15	48.018242	ENSMUSG00000003423.15
ENSMUSG00000003429.11	1010.845028	ENSMUSG00000003429.11
ENSMUSG00000003435.9	62.874262	ENSMUSG00000003435.9
ENSMUSG00000003436.11	0.058186	ENSMUSG00000003436.11
ENSMUSG00000003437.14	56.244655	ENSMUSG00000003437.14
ENSMUSG00000003438.17	30.808715	ENSMUSG00000003438.17
ENSMUSG00000003444.8	15.831885	ENSMUSG00000003444.8
ENSMUSG00000003452.15	0.293159	ENSMUSG00000003452.15
ENSMUSG00000003458.12	10.362992	ENSMUSG00000003458.12
ENSMUSG00000003464.13	25.628981	ENSMUSG00000003464.13
ENSMUSG00000003469.9	0.009349	ENSMUSG00000003469.9
ENSMUSG00000003476.16	0.047742	ENSMUSG00000003476.16
ENSMUSG00000003477.5	14.576448	ENSMUSG00000003477.5
ENSMUSG00000003484.4	14.240624	ENSMUSG00000003484.4
ENSMUSG00000003500.13	12.535382	ENSMUSG00000003500.13
ENSMUSG00000003505.15	569.328342	ENSMUSG00000003505.15
ENSMUSG00000003518.13	5.279407	ENSMUSG00000003518.13
ENSMUSG00000003526.12	1.872892	ENSMUSG00000003526.12
ENSMUSG00000003527.9	3.945601	ENSMUSG00000003527.9
ENSMUSG00000003528.15	22.895293	ENSMUSG00000003528.15
ENSMUSG00000003531.15	15.237586	ENSMUSG00000003531.15
ENSMUSG00000003534.17	17.406523	ENSMUSG00000003534.17
ENSMUSG00000003541.6	11.443952	ENSMUSG00000003541.6
ENSMUSG00000003545.3	0.422069	ENSMUSG00000003545.3
ENSMUSG00000003546.10	11.615314	ENSMUSG00000003546.10
ENSMUSG00000003549.9	109.6245	ENSMUSG00000003549.9
ENSMUSG00000003555.8	10.19344	ENSMUSG00000003555.8
ENSMUSG00000003559.8	19.99895	ENSMUSG00000003559.8
ENSMUSG00000003573.15	3.187781	ENSMUSG00000003573.15
ENSMUSG00000003575.13	1.362635	ENSMUSG00000003575.13
ENSMUSG00000003581.14	8.408152	ENSMUSG00000003581.14
ENSMUSG00000003585.13	1.310146	ENSMUSG00000003585.13
ENSMUSG00000003604.14	7.695636	ENSMUSG00000003604.14
ENSMUSG00000003617.16	0.873773	ENSMUSG00000003617.16
ENSMUSG00000003623.4	11.151451	ENSMUSG00000003623.4
ENSMUSG00000003644.17	29.30907	ENSMUSG00000003644.17
ENSMUSG00000003657.9	0	ENSMUSG00000003657.9
ENSMUSG00000003660.10	8.671003	ENSMUSG00000003660.10
ENSMUSG00000003662.10	53.835604	ENSMUSG00000003662.10
ENSMUSG00000003665.7	0.013112	ENSMUSG00000003665.7
ENSMUSG00000003680.16	14.511317	ENSMUSG00000003680.16
ENSMUSG00000003721.14	27.923228	ENSMUSG00000003721.14
ENSMUSG00000003731.13	9.960411	ENSMUSG00000003731.13
ENSMUSG00000003746.16	22.533219	ENSMUSG00000003746.16
ENSMUSG00000003752.9	2.954351	ENSMUSG00000003752.9
ENSMUSG00000003762.13	8.188997	ENSMUSG00000003762.13
ENSMUSG00000003778.14	7.764917	ENSMUSG00000003778.14
ENSMUSG00000003779.16	3.150571	ENSMUSG00000003779.16
ENSMUSG00000003808.18	35.748568	ENSMUSG00000003808.18
ENSMUSG00000003809.14	9.578893	ENSMUSG00000003809.14
ENSMUSG00000003810.12	11.718394	ENSMUSG00000003810.12
ENSMUSG00000003812.13	19.694332	ENSMUSG00000003812.13
ENSMUSG00000003813.15	42.890692	ENSMUSG00000003813.15
ENSMUSG00000003814.8	696.17798	ENSMUSG00000003814.8
ENSMUSG00000003824.12	38.817234	ENSMUSG00000003824.12
ENSMUSG00000003847.16	1.276566	ENSMUSG00000003847.16
ENSMUSG00000003848.14	9.561458	ENSMUSG00000003848.14
ENSMUSG00000003849.8	1.689166	ENSMUSG00000003849.8
ENSMUSG00000003863.18	0.081098	ENSMUSG00000003863.18
ENSMUSG00000003865.16	13.36087	ENSMUSG00000003865.16
ENSMUSG00000003868.14	258.825819	ENSMUSG00000003868.14
ENSMUSG00000003872.9	0.348276	ENSMUSG00000003872.9
ENSMUSG00000003873.11	299.946263	ENSMUSG00000003873.11
ENSMUSG00000003882.5	0.057464	ENSMUSG00000003882.5
ENSMUSG00000003923.14	30.018626	ENSMUSG00000003923.14
ENSMUSG00000003929.11	0.370391	ENSMUSG00000003929.11
ENSMUSG00000003934.5	0.082499	ENSMUSG00000003934.5
ENSMUSG00000003948.17	6.619542	ENSMUSG00000003948.17
ENSMUSG00000003949.16	0.325807	ENSMUSG00000003949.16
ENSMUSG00000003955.8	163.127179	ENSMUSG00000003955.8
ENSMUSG00000003970.9	504.757842	ENSMUSG00000003970.9
ENSMUSG00000003974.6	0.017289	ENSMUSG00000003974.6
ENSMUSG00000003992.15	2.228021	ENSMUSG00000003992.15
ENSMUSG00000004018.9	4.528816	ENSMUSG00000004018.9
ENSMUSG00000004031.13	0	ENSMUSG00000004031.13
ENSMUSG00000004032.10	20.389525	ENSMUSG00000004032.10
ENSMUSG00000004035.12	0.311929	ENSMUSG00000004035.12
ENSMUSG00000004038.9	0.074384	ENSMUSG00000004038.9
ENSMUSG00000004040.16	24.076614	ENSMUSG00000004040.16
ENSMUSG00000004043.14	1.750284	ENSMUSG00000004043.14
ENSMUSG00000004044.9	10.60937	ENSMUSG00000004044.9
ENSMUSG00000004054.9	15.495894	ENSMUSG00000004054.9
ENSMUSG00000004056.15	15.811262	ENSMUSG00000004056.15
ENSMUSG00000004069.17	11.839096	ENSMUSG00000004069.17
ENSMUSG00000004070.15	98.157653	ENSMUSG00000004070.15
ENSMUSG00000004071.13	8.993763	ENSMUSG00000004071.13
ENSMUSG00000004085.14	0.558736	ENSMUSG00000004085.14
ENSMUSG00000004096.9	84.941557	ENSMUSG00000004096.9
ENSMUSG00000004098.7	0.169065	ENSMUSG00000004098.7
ENSMUSG00000004099.16	6.993451	ENSMUSG00000004099.16
ENSMUSG00000004100.12	10.160549	ENSMUSG00000004100.12
ENSMUSG00000004105.8	3.814195	ENSMUSG00000004105.8
ENSMUSG00000004110.17	0.019167	ENSMUSG00000004110.17
ENSMUSG00000004113.18	0.713607	ENSMUSG00000004113.18
ENSMUSG00000004127.12	2.868458	ENSMUSG00000004127.12
ENSMUSG00000004151.17	0.284707	ENSMUSG00000004151.17
ENSMUSG00000004187.11	0.493312	ENSMUSG00000004187.11
ENSMUSG00000004207.14	176.246781	ENSMUSG00000004207.14
ENSMUSG00000004221.16	10.000594	ENSMUSG00000004221.16
ENSMUSG00000004231.15	0.480865	ENSMUSG00000004231.15
ENSMUSG00000004233.14	2.495029	ENSMUSG00000004233.14
ENSMUSG00000004263.15	6.977399	ENSMUSG00000004263.15
ENSMUSG00000004264.17	263.675232	ENSMUSG00000004264.17
ENSMUSG00000004266.15	179.234197	ENSMUSG00000004266.15
ENSMUSG00000004267.16	0.48781	ENSMUSG00000004267.16
ENSMUSG00000004268.11	74.70278	ENSMUSG00000004268.11
ENSMUSG00000004270.13	32.941625	ENSMUSG00000004270.13
ENSMUSG00000004285.12	158.236033	ENSMUSG00000004285.12
ENSMUSG00000004296.14	0	ENSMUSG00000004296.14
ENSMUSG00000004317.14	0.942674	ENSMUSG00000004317.14
ENSMUSG00000004319.15	2.503216	ENSMUSG00000004319.15
ENSMUSG00000004328.15	1.866794	ENSMUSG00000004328.15
ENSMUSG00000004341.8	0.42841	ENSMUSG00000004341.8
ENSMUSG00000004344.12	0.016986	ENSMUSG00000004344.12
ENSMUSG00000004347.17	0.23587	ENSMUSG00000004347.17
ENSMUSG00000004356.8	3.268061	ENSMUSG00000004356.8
ENSMUSG00000004359.16	0.116059	ENSMUSG00000004359.16
ENSMUSG00000004360.9	0	ENSMUSG00000004360.9
ENSMUSG00000004364.14	49.132951	ENSMUSG00000004364.14
ENSMUSG00000004366.4	0	ENSMUSG00000004366.4
ENSMUSG00000004371.15	0.094456	ENSMUSG00000004371.15
ENSMUSG00000004383.18	1.567487	ENSMUSG00000004383.18
ENSMUSG00000004393.10	14.762111	ENSMUSG00000004393.10
ENSMUSG00000004394.12	15.414366	ENSMUSG00000004394.12
ENSMUSG00000004415.15	0.042387	ENSMUSG00000004415.15
ENSMUSG00000004446.12	3.450829	ENSMUSG00000004446.12
ENSMUSG00000004451.14	50.087129	ENSMUSG00000004451.14
ENSMUSG00000004455.16	77.9954	ENSMUSG00000004455.16
ENSMUSG00000004460.17	114.18527	ENSMUSG00000004460.17
ENSMUSG00000004462.7	38.562372	ENSMUSG00000004462.7
ENSMUSG00000004473.10	0.204001	ENSMUSG00000004473.10
ENSMUSG00000004500.9	1.367291	ENSMUSG00000004500.9
ENSMUSG00000004508.6	5.68667	ENSMUSG00000004508.6
ENSMUSG00000004530.12	216.498175	ENSMUSG00000004530.12
ENSMUSG00000004535.12	50.457784	ENSMUSG00000004535.12
ENSMUSG00000004540.7	119.254869	ENSMUSG00000004540.7
ENSMUSG00000004542.15	154.278172	ENSMUSG00000004542.15
ENSMUSG00000004552.16	1.481114	ENSMUSG00000004552.16
ENSMUSG00000004558.15	3.67532	ENSMUSG00000004558.15
ENSMUSG00000004561.14	7.128741	ENSMUSG00000004561.14
ENSMUSG00000004562.16	1.81287	ENSMUSG00000004562.16
ENSMUSG00000004565.15	22.42687	ENSMUSG00000004565.15
ENSMUSG00000004567.16	38.660862	ENSMUSG00000004567.16
ENSMUSG00000004568.13	4.461189	ENSMUSG00000004568.13
ENSMUSG00000004591.16	16.474994	ENSMUSG00000004591.16
ENSMUSG00000004609.11	0.115873	ENSMUSG00000004609.11
ENSMUSG00000004610.4	537.085752	ENSMUSG00000004610.4
ENSMUSG00000004612.9	1.408372	ENSMUSG00000004612.9
ENSMUSG00000004626.14	337.253862	ENSMUSG00000004626.14
ENSMUSG00000004630.18	0	ENSMUSG00000004630.18
ENSMUSG00000004631.15	25.841468	ENSMUSG00000004631.15
ENSMUSG00000004633.17	2.18422	ENSMUSG00000004633.17
ENSMUSG00000004637.15	1.133417	ENSMUSG00000004637.15
ENSMUSG00000004642.13	26.70391	ENSMUSG00000004642.13
ENSMUSG00000004651.6	0.003138	ENSMUSG00000004651.6
ENSMUSG00000004654.6	0	ENSMUSG00000004654.6
ENSMUSG00000004655.5	14.219787	ENSMUSG00000004655.5
ENSMUSG00000004661.15	10.197463	ENSMUSG00000004661.15
ENSMUSG00000004665.10	78.416813	ENSMUSG00000004665.10
ENSMUSG00000004667.18	49.84378	ENSMUSG00000004667.18
ENSMUSG00000004668.14	0.019964	ENSMUSG00000004668.14
ENSMUSG00000004677.17	10.54228	ENSMUSG00000004677.17
ENSMUSG00000004698.10	0.107594	ENSMUSG00000004698.10
ENSMUSG00000004707.14	0.075946	ENSMUSG00000004707.14
ENSMUSG00000004709.14	1.557808	ENSMUSG00000004709.14
ENSMUSG00000004730.15	0.364414	ENSMUSG00000004730.15
ENSMUSG00000004748.5	1.64562	ENSMUSG00000004748.5
ENSMUSG00000004768.14	2.781657	ENSMUSG00000004768.14
ENSMUSG00000004771.12	283.221466	ENSMUSG00000004771.12
ENSMUSG00000004788.11	32.585452	ENSMUSG00000004788.11
ENSMUSG00000004789.10	41.265878	ENSMUSG00000004789.10
ENSMUSG00000004791.7	9.297118	ENSMUSG00000004791.7
ENSMUSG00000004798.14	4.54238	ENSMUSG00000004798.14
ENSMUSG00000004814.10	0.62504	ENSMUSG00000004814.10
ENSMUSG00000004815.12	1.743412	ENSMUSG00000004815.12
ENSMUSG00000004821.1	0	ENSMUSG00000004821.1
ENSMUSG00000004837.2	3.854328	ENSMUSG00000004837.2
ENSMUSG00000004842.18	0	ENSMUSG00000004842.18
ENSMUSG00000004843.7	39.278551	ENSMUSG00000004843.7
ENSMUSG00000004846.10	31.956123	ENSMUSG00000004846.10
ENSMUSG00000004849.14	76.861516	ENSMUSG00000004849.14
ENSMUSG00000004864.13	21.024559	ENSMUSG00000004864.13
ENSMUSG00000004865.16	14.652837	ENSMUSG00000004865.16
ENSMUSG00000004872.15	0.084054	ENSMUSG00000004872.15
ENSMUSG00000004880.11	3.496058	ENSMUSG00000004880.11
ENSMUSG00000004885.5	28.073765	ENSMUSG00000004885.5
ENSMUSG00000004891.16	0.554182	ENSMUSG00000004891.16
ENSMUSG00000004892.13	0	ENSMUSG00000004892.13
ENSMUSG00000004894.10	0	ENSMUSG00000004894.10
ENSMUSG00000004895.9	17.990346	ENSMUSG00000004895.9
ENSMUSG00000004896.16	4.311012	ENSMUSG00000004896.16
ENSMUSG00000004897.16	52.240445	ENSMUSG00000004897.16
ENSMUSG00000004902.7	0.029128	ENSMUSG00000004902.7
ENSMUSG00000004929.12	3.963917	ENSMUSG00000004929.12
ENSMUSG00000004931.11	54.560688	ENSMUSG00000004931.11
ENSMUSG00000004933.17	0.904843	ENSMUSG00000004933.17
ENSMUSG00000004934.14	103.046026	ENSMUSG00000004934.14
ENSMUSG00000004936.8	68.260579	ENSMUSG00000004936.8
ENSMUSG00000004937.6	25.699958	ENSMUSG00000004937.6
ENSMUSG00000004939.7	0.01594	ENSMUSG00000004939.7
ENSMUSG00000004945.15	44.591483	ENSMUSG00000004945.15
ENSMUSG00000004947.15	4.924011	ENSMUSG00000004947.15
ENSMUSG00000004948.12	0	ENSMUSG00000004948.12
ENSMUSG00000004951.10	327.075383	ENSMUSG00000004951.10
ENSMUSG00000004952.13	0.313336	ENSMUSG00000004952.13
ENSMUSG00000004961.7	0.16126	ENSMUSG00000004961.7
ENSMUSG00000004980.16	327.651047	ENSMUSG00000004980.16
ENSMUSG00000004988.9	1.045407	ENSMUSG00000004988.9
ENSMUSG00000004994.12	10.014578	ENSMUSG00000004994.12
ENSMUSG00000004996.9	7.194768	ENSMUSG00000004996.9
ENSMUSG00000005034.15	3.349035	ENSMUSG00000005034.15
ENSMUSG00000005043.13	1.775248	ENSMUSG00000005043.13
ENSMUSG00000005045.16	0.005456	ENSMUSG00000005045.16
ENSMUSG00000005054.7	468.308944	ENSMUSG00000005054.7
ENSMUSG00000005057.13	15.957363	ENSMUSG00000005057.13
ENSMUSG00000005069.12	40.075877	ENSMUSG00000005069.12
ENSMUSG00000005078.16	23.829272	ENSMUSG00000005078.16
ENSMUSG00000005087.17	0.914651	ENSMUSG00000005087.17
ENSMUSG00000005089.15	0.216834	ENSMUSG00000005089.15
ENSMUSG00000005102.13	3.57699	ENSMUSG00000005102.13
ENSMUSG00000005103.12	186.030691	ENSMUSG00000005103.12
ENSMUSG00000005107.13	0.278952	ENSMUSG00000005107.13
ENSMUSG00000005124.10	0.259627	ENSMUSG00000005124.10
ENSMUSG00000005125.13	125.408064	ENSMUSG00000005125.13
ENSMUSG00000005131.4	0.195993	ENSMUSG00000005131.4
ENSMUSG00000005142.10	3.768249	ENSMUSG00000005142.10
ENSMUSG00000005148.8	3.229439	ENSMUSG00000005148.8
ENSMUSG00000005150.16	16.252435	ENSMUSG00000005150.16
ENSMUSG00000005161.15	369.522851	ENSMUSG00000005161.15
ENSMUSG00000005198.15	4.903686	ENSMUSG00000005198.15
ENSMUSG00000005202.2	0.295784	ENSMUSG00000005202.2
ENSMUSG00000005204.12	369.509254	ENSMUSG00000005204.12
ENSMUSG00000005220.10	0.419042	ENSMUSG00000005220.10
ENSMUSG00000005225.15	2.81383	ENSMUSG00000005225.15
ENSMUSG00000005232.11	0	ENSMUSG00000005232.11
ENSMUSG00000005233.16	9.363367	ENSMUSG00000005233.16
ENSMUSG00000005237.14	0.430058	ENSMUSG00000005237.14
ENSMUSG00000005251.15	3.367868	ENSMUSG00000005251.15
ENSMUSG00000005262.13	20.270078	ENSMUSG00000005262.13
ENSMUSG00000005267.13	0.284801	ENSMUSG00000005267.13
ENSMUSG00000005268.20	0.365486	ENSMUSG00000005268.20
ENSMUSG00000005299.6	8.599268	ENSMUSG00000005299.6
ENSMUSG00000005312.15	37.939772	ENSMUSG00000005312.15
ENSMUSG00000005320.9	0.852744	ENSMUSG00000005320.9
ENSMUSG00000005338.13	0	ENSMUSG00000005338.13
ENSMUSG00000005339.10	0	ENSMUSG00000005339.10
ENSMUSG00000005354.16	210.239242	ENSMUSG00000005354.16
ENSMUSG00000005355.9	0.231962	ENSMUSG00000005355.9
ENSMUSG00000005357.9	0.108787	ENSMUSG00000005357.9
ENSMUSG00000005360.14	0.518781	ENSMUSG00000005360.14
ENSMUSG00000005362.14	10.287432	ENSMUSG00000005362.14
ENSMUSG00000005364.11	0.393977	ENSMUSG00000005364.11
ENSMUSG00000005370.4	2.510034	ENSMUSG00000005370.4
ENSMUSG00000005371.15	8.887691	ENSMUSG00000005371.15
ENSMUSG00000005373.13	0.09329	ENSMUSG00000005373.13
ENSMUSG00000005374.13	9.140578	ENSMUSG00000005374.13
ENSMUSG00000005378.17	46.87888	ENSMUSG00000005378.17
ENSMUSG00000005397.8	24.959192	ENSMUSG00000005397.8
ENSMUSG00000005410.6	5.697941	ENSMUSG00000005410.6
ENSMUSG00000005413.8	107.151827	ENSMUSG00000005413.8
ENSMUSG00000005417.17	59.451411	ENSMUSG00000005417.17
ENSMUSG00000005442.13	11.763035	ENSMUSG00000005442.13
ENSMUSG00000005447.12	45.824995	ENSMUSG00000005447.12
ENSMUSG00000005465.9	0.040091	ENSMUSG00000005465.9
ENSMUSG00000005469.10	8.370913	ENSMUSG00000005469.10
ENSMUSG00000005470.8	2.343453	ENSMUSG00000005470.8
ENSMUSG00000005474.9	1.68748	ENSMUSG00000005474.9
ENSMUSG00000005481.18	17.174304	ENSMUSG00000005481.18
ENSMUSG00000005483.10	23.005507	ENSMUSG00000005483.10
ENSMUSG00000005493.15	0.252232	ENSMUSG00000005493.15
ENSMUSG00000005501.14	2.22681	ENSMUSG00000005501.14
ENSMUSG00000005503.8	0.046052	ENSMUSG00000005503.8
