abundance	gene
ENSMUSG00000002409.18	4.761861	ENSMUSG00000002409.18
ENSMUSG00000002413.15	7.754461	ENSMUSG00000002413.15
ENSMUSG00000002416.13	73.650794	ENSMUSG00000002416.13
ENSMUSG00000002428.12	5.791875	ENSMUSG00000002428.12
ENSMUSG00000002455.14	23.287296	ENSMUSG00000002455.14
ENSMUSG00000002458.13	12.150919	ENSMUSG00000002458.13
ENSMUSG00000002459.17	0.215894	ENSMUSG00000002459.17
ENSMUSG00000002475.16	13.845357	ENSMUSG00000002475.16
ENSMUSG00000002477.5	85.148119	ENSMUSG00000002477.5
ENSMUSG00000002486.15	2.409343	ENSMUSG00000002486.15
ENSMUSG00000002489.16	6.048575	ENSMUSG00000002489.16
ENSMUSG00000002496.10	97.191571	ENSMUSG00000002496.10
ENSMUSG00000002500.15	1.136204	ENSMUSG00000002500.15
ENSMUSG00000002504.15	3.25407	ENSMUSG00000002504.15
ENSMUSG00000002524.17	51.400129	ENSMUSG00000002524.17
ENSMUSG00000002546.16	15.572896	ENSMUSG00000002546.16
ENSMUSG00000002550.16	17.651243	ENSMUSG00000002550.16
ENSMUSG00000002565.16	0.942011	ENSMUSG00000002565.16
ENSMUSG00000002578.18	0.961594	ENSMUSG00000002578.18
ENSMUSG00000002580.7	50.037871	ENSMUSG00000002580.7
ENSMUSG00000002588.13	0	ENSMUSG00000002588.13
ENSMUSG00000002602.16	12.546081	ENSMUSG00000002602.16
ENSMUSG00000002603.15	16.756988	ENSMUSG00000002603.15
ENSMUSG00000002608.8	7.148755	ENSMUSG00000002608.8
ENSMUSG00000002617.14	1.502022	ENSMUSG00000002617.14
ENSMUSG00000002625.10	17.48495	ENSMUSG00000002625.10
ENSMUSG00000002633.4	0	ENSMUSG00000002633.4
ENSMUSG00000002635.11	18.051807	ENSMUSG00000002635.11
ENSMUSG00000002658.9	18.037367	ENSMUSG00000002658.9
ENSMUSG00000002660.8	27.461541	ENSMUSG00000002660.8
ENSMUSG00000002661.14	7.957813	ENSMUSG00000002661.14
ENSMUSG00000002664.2	0	ENSMUSG00000002664.2
ENSMUSG00000002668.8	0.256116	ENSMUSG00000002668.8
ENSMUSG00000002679.14	33.730555	ENSMUSG00000002679.14
ENSMUSG00000002688.8	0.174871	ENSMUSG00000002688.8
ENSMUSG00000002699.13	6.471145	ENSMUSG00000002699.13
ENSMUSG00000002718.14	29.918012	ENSMUSG00000002718.14
ENSMUSG00000002728.14	42.859828	ENSMUSG00000002728.14
ENSMUSG00000002731.6	5.669856	ENSMUSG00000002731.6
ENSMUSG00000002732.14	16.78869	ENSMUSG00000002732.14
ENSMUSG00000002733.8	9.516082	ENSMUSG00000002733.8
ENSMUSG00000002741.9	24.421931	ENSMUSG00000002741.9
ENSMUSG00000002748.7	7.65858	ENSMUSG00000002748.7
ENSMUSG00000002763.16	11.101634	ENSMUSG00000002763.16
ENSMUSG00000002767.13	599.742116	ENSMUSG00000002767.13
ENSMUSG00000002768.8	46.798515	ENSMUSG00000002768.8
ENSMUSG00000002769.9	0.067743	ENSMUSG00000002769.9
ENSMUSG00000002771.12	0.205975	ENSMUSG00000002771.12
ENSMUSG00000002778.14	127.63884	ENSMUSG00000002778.14
ENSMUSG00000002781.19	69.299367	ENSMUSG00000002781.19
ENSMUSG00000002797.9	2.345387	ENSMUSG00000002797.9
ENSMUSG00000002799.6	4.849201	ENSMUSG00000002799.6
ENSMUSG00000002803.14	1.403301	ENSMUSG00000002803.14
ENSMUSG00000002804.4	19.097611	ENSMUSG00000002804.4
ENSMUSG00000002808.7	7.187886	ENSMUSG00000002808.7
ENSMUSG00000002812.4	43.664601	ENSMUSG00000002812.4
ENSMUSG00000002814.15	2.190451	ENSMUSG00000002814.15
ENSMUSG00000002820.6	24.896244	ENSMUSG00000002820.6
ENSMUSG00000002825.8	19.33239	ENSMUSG00000002825.8
ENSMUSG00000002831.14	0.458541	ENSMUSG00000002831.14
ENSMUSG00000002833.11	58.03177	ENSMUSG00000002833.11
ENSMUSG00000002835.9	2.730223	ENSMUSG00000002835.9
ENSMUSG00000002844.9	39.775625	ENSMUSG00000002844.9
ENSMUSG00000002845.14	283.308941	ENSMUSG00000002845.14
ENSMUSG00000002846.9	10.015255	ENSMUSG00000002846.9
ENSMUSG00000002847.7	44.105739	ENSMUSG00000002847.7
ENSMUSG00000002870.8	36.111204	ENSMUSG00000002870.8
ENSMUSG00000002871.14	138.14994	ENSMUSG00000002871.14
ENSMUSG00000002881.14	11.528431	ENSMUSG00000002881.14
ENSMUSG00000002885.14	4.646111	ENSMUSG00000002885.14
ENSMUSG00000002897.5	2.69439	ENSMUSG00000002897.5
ENSMUSG00000002900.16	64.509045	ENSMUSG00000002900.16
ENSMUSG00000002908.17	0.423864	ENSMUSG00000002908.17
ENSMUSG00000002910.11	5.191905	ENSMUSG00000002910.11
ENSMUSG00000002930.6	0.027223	ENSMUSG00000002930.6
ENSMUSG00000002944.15	5.272755	ENSMUSG00000002944.15
ENSMUSG00000002948.19	31.071742	ENSMUSG00000002948.19
ENSMUSG00000002949.15	23.330969	ENSMUSG00000002949.15
ENSMUSG00000002957.11	33.223794	ENSMUSG00000002957.11
ENSMUSG00000002963.17	27.721716	ENSMUSG00000002963.17
ENSMUSG00000002968.9	49.496082	ENSMUSG00000002968.9
ENSMUSG00000002980.14	76.695154	ENSMUSG00000002980.14
ENSMUSG00000002981.10	58.862636	ENSMUSG00000002981.10
ENSMUSG00000002983.17	2.651545	ENSMUSG00000002983.17
ENSMUSG00000002984.17	32.17692	ENSMUSG00000002984.17
ENSMUSG00000002985.16	1050.697253	ENSMUSG00000002985.16
ENSMUSG00000002992.17	156.10268	ENSMUSG00000002992.17
ENSMUSG00000002996.17	37.059838	ENSMUSG00000002996.17
ENSMUSG00000002997.15	2.504153	ENSMUSG00000002997.15
ENSMUSG00000003031.14	17.273316	ENSMUSG00000003031.14
ENSMUSG00000003032.8	11.459713	ENSMUSG00000003032.8
ENSMUSG00000003033.15	16.262217	ENSMUSG00000003033.15
ENSMUSG00000003037.16	61.036718	ENSMUSG00000003037.16
ENSMUSG00000003038.15	117.391779	ENSMUSG00000003038.15
ENSMUSG00000003039.9	19.881095	ENSMUSG00000003039.9
ENSMUSG00000003051.13	32.768488	ENSMUSG00000003051.13
ENSMUSG00000003053.17	0	ENSMUSG00000003053.17
ENSMUSG00000003062.13	43.082306	ENSMUSG00000003062.13
ENSMUSG00000003068.16	41.024932	ENSMUSG00000003068.16
ENSMUSG00000003070.6	0.850716	ENSMUSG00000003070.6
ENSMUSG00000003072.15	128.339131	ENSMUSG00000003072.15
ENSMUSG00000003099.11	18.674076	ENSMUSG00000003099.11
ENSMUSG00000003119.14	3.784409	ENSMUSG00000003119.14
ENSMUSG00000003123.15	2.457759	ENSMUSG00000003123.15
ENSMUSG00000003131.7	32.377921	ENSMUSG00000003131.7
ENSMUSG00000003134.10	11.003881	ENSMUSG00000003134.10
ENSMUSG00000003135.15	19.723509	ENSMUSG00000003135.15
ENSMUSG00000003153.10	16.503733	ENSMUSG00000003153.10
ENSMUSG00000003154.15	4.35897	ENSMUSG00000003154.15
ENSMUSG00000003161.15	350.149278	ENSMUSG00000003161.15
ENSMUSG00000003166.20	11.848526	ENSMUSG00000003166.20
ENSMUSG00000003184.15	50.427026	ENSMUSG00000003184.15
ENSMUSG00000003190.12	5.683574	ENSMUSG00000003190.12
ENSMUSG00000003198.10	1.700984	ENSMUSG00000003198.10
ENSMUSG00000003199.16	21.369995	ENSMUSG00000003199.16
ENSMUSG00000003200.10	31.610006	ENSMUSG00000003200.10
ENSMUSG00000003206.7	0.24949	ENSMUSG00000003206.7
ENSMUSG00000003208.9	3.029184	ENSMUSG00000003208.9
ENSMUSG00000003226.7	7.811697	ENSMUSG00000003226.7
ENSMUSG00000003227.4	0.054527	ENSMUSG00000003227.4
ENSMUSG00000003228.9	1.010547	ENSMUSG00000003228.9
ENSMUSG00000003233.12	12.200182	ENSMUSG00000003233.12
ENSMUSG00000003234.16	149.358416	ENSMUSG00000003234.16
ENSMUSG00000003235.13	25.529191	ENSMUSG00000003235.13
ENSMUSG00000003269.17	82.507977	ENSMUSG00000003269.17
ENSMUSG00000003271.17	2.370085	ENSMUSG00000003271.17
ENSMUSG00000003273.14	5.229829	ENSMUSG00000003273.14
ENSMUSG00000003279.17	0.026105	ENSMUSG00000003279.17
ENSMUSG00000003282.9	0.158767	ENSMUSG00000003282.9
ENSMUSG00000003283.14	0.345635	ENSMUSG00000003283.14
ENSMUSG00000003299.10	69.148437	ENSMUSG00000003299.10
ENSMUSG00000003308.15	18.576334	ENSMUSG00000003308.15
ENSMUSG00000003309.14	31.556097	ENSMUSG00000003309.14
ENSMUSG00000003316.14	19.977847	ENSMUSG00000003316.14
ENSMUSG00000003341.9	0.113405	ENSMUSG00000003341.9
ENSMUSG00000003344.14	10.283044	ENSMUSG00000003344.14
ENSMUSG00000003345.16	219.502964	ENSMUSG00000003345.16
ENSMUSG00000003346.14	51.797883	ENSMUSG00000003346.14
ENSMUSG00000003348.10	19.979763	ENSMUSG00000003348.10
ENSMUSG00000003352.14	7.388829	ENSMUSG00000003352.14
ENSMUSG00000003354.6	0.04973	ENSMUSG00000003354.6
ENSMUSG00000003355.7	58.19827	ENSMUSG00000003355.7
ENSMUSG00000003360.15	10.214022	ENSMUSG00000003360.15
ENSMUSG00000003363.15	94.795984	ENSMUSG00000003363.15
ENSMUSG00000003378.9	0.77185	ENSMUSG00000003378.9
ENSMUSG00000003379.7	0.35683	ENSMUSG00000003379.7
ENSMUSG00000003380.11	315.361049	ENSMUSG00000003380.11
ENSMUSG00000003382.18	2.623061	ENSMUSG00000003382.18
ENSMUSG00000003402.14	73.475688	ENSMUSG00000003402.14
ENSMUSG00000003410.8	0.550367	ENSMUSG00000003410.8
ENSMUSG00000003411.10	3.085348	ENSMUSG00000003411.10
ENSMUSG00000003418.11	0.075208	ENSMUSG00000003418.11
ENSMUSG00000003420.8	529.801234	ENSMUSG00000003420.8
ENSMUSG00000003421.13	31.074413	ENSMUSG00000003421.13
ENSMUSG00000003423.15	50.228827	ENSMUSG00000003423.15
ENSMUSG00000003429.11	930.481811	ENSMUSG00000003429.11
ENSMUSG00000003435.9	68.359684	ENSMUSG00000003435.9
ENSMUSG00000003436.11	0.148026	ENSMUSG00000003436.11
ENSMUSG00000003437.14	67.096395	ENSMUSG00000003437.14
ENSMUSG00000003438.17	35.818566	ENSMUSG00000003438.17
ENSMUSG00000003444.8	18.358259	ENSMUSG00000003444.8
ENSMUSG00000003452.15	0.642091	ENSMUSG00000003452.15
ENSMUSG00000003458.12	28.178984	ENSMUSG00000003458.12
ENSMUSG00000003464.13	39.791929	ENSMUSG00000003464.13
ENSMUSG00000003469.9	0.366093	ENSMUSG00000003469.9
ENSMUSG00000003476.16	0.057272	ENSMUSG00000003476.16
ENSMUSG00000003477.5	12.477487	ENSMUSG00000003477.5
ENSMUSG00000003484.4	7.824004	ENSMUSG00000003484.4
ENSMUSG00000003500.13	16.086878	ENSMUSG00000003500.13
ENSMUSG00000003505.15	807.373384	ENSMUSG00000003505.15
ENSMUSG00000003518.13	15.072079	ENSMUSG00000003518.13
ENSMUSG00000003526.12	2.561949	ENSMUSG00000003526.12
ENSMUSG00000003527.9	5.099175	ENSMUSG00000003527.9
ENSMUSG00000003528.15	27.962811	ENSMUSG00000003528.15
ENSMUSG00000003531.15	13.778713	ENSMUSG00000003531.15
ENSMUSG00000003534.17	38.016653	ENSMUSG00000003534.17
ENSMUSG00000003541.6	17.687013	ENSMUSG00000003541.6
ENSMUSG00000003545.3	0.668424	ENSMUSG00000003545.3
ENSMUSG00000003546.10	15.392207	ENSMUSG00000003546.10
ENSMUSG00000003549.9	79.114627	ENSMUSG00000003549.9
ENSMUSG00000003555.8	9.104239	ENSMUSG00000003555.8
ENSMUSG00000003559.8	25.903239	ENSMUSG00000003559.8
ENSMUSG00000003573.15	2.323619	ENSMUSG00000003573.15
ENSMUSG00000003575.13	1.456206	ENSMUSG00000003575.13
ENSMUSG00000003581.14	12.064123	ENSMUSG00000003581.14
ENSMUSG00000003585.13	1.689027	ENSMUSG00000003585.13
ENSMUSG00000003604.14	5.536793	ENSMUSG00000003604.14
ENSMUSG00000003617.16	2.902212	ENSMUSG00000003617.16
ENSMUSG00000003623.4	18.669854	ENSMUSG00000003623.4
ENSMUSG00000003644.17	32.311621	ENSMUSG00000003644.17
ENSMUSG00000003657.9	0	ENSMUSG00000003657.9
ENSMUSG00000003660.10	12.433081	ENSMUSG00000003660.10
ENSMUSG00000003662.10	50.362527	ENSMUSG00000003662.10
ENSMUSG00000003665.7	0.088954	ENSMUSG00000003665.7
ENSMUSG00000003680.16	13.990739	ENSMUSG00000003680.16
ENSMUSG00000003721.14	84.54043	ENSMUSG00000003721.14
ENSMUSG00000003731.13	14.170419	ENSMUSG00000003731.13
ENSMUSG00000003746.16	42.824638	ENSMUSG00000003746.16
ENSMUSG00000003752.9	4.997152	ENSMUSG00000003752.9
ENSMUSG00000003762.13	10.310221	ENSMUSG00000003762.13
ENSMUSG00000003778.14	10.126047	ENSMUSG00000003778.14
ENSMUSG00000003779.16	4.958408	ENSMUSG00000003779.16
ENSMUSG00000003808.18	29.216655	ENSMUSG00000003808.18
ENSMUSG00000003809.14	10.599611	ENSMUSG00000003809.14
ENSMUSG00000003810.12	19.171495	ENSMUSG00000003810.12
ENSMUSG00000003812.13	26.21232	ENSMUSG00000003812.13
ENSMUSG00000003813.15	38.74911	ENSMUSG00000003813.15
ENSMUSG00000003814.8	1154.477594	ENSMUSG00000003814.8
ENSMUSG00000003824.12	37.26548	ENSMUSG00000003824.12
ENSMUSG00000003847.16	3.787386	ENSMUSG00000003847.16
ENSMUSG00000003848.14	9.849623	ENSMUSG00000003848.14
ENSMUSG00000003849.8	2.156515	ENSMUSG00000003849.8
ENSMUSG00000003863.18	0.147241	ENSMUSG00000003863.18
ENSMUSG00000003865.16	21.802371	ENSMUSG00000003865.16
ENSMUSG00000003868.14	256.965418	ENSMUSG00000003868.14
ENSMUSG00000003872.9	0.443012	ENSMUSG00000003872.9
ENSMUSG00000003873.11	385.862399	ENSMUSG00000003873.11
ENSMUSG00000003882.5	0.116028	ENSMUSG00000003882.5
ENSMUSG00000003923.14	35.145604	ENSMUSG00000003923.14
ENSMUSG00000003929.11	0.566396	ENSMUSG00000003929.11
ENSMUSG00000003934.5	0.083952	ENSMUSG00000003934.5
ENSMUSG00000003948.17	8.74126	ENSMUSG00000003948.17
ENSMUSG00000003949.16	0.205529	ENSMUSG00000003949.16
ENSMUSG00000003955.8	120.792625	ENSMUSG00000003955.8
ENSMUSG00000003970.9	429.546524	ENSMUSG00000003970.9
ENSMUSG00000003974.6	0	ENSMUSG00000003974.6
ENSMUSG00000003992.15	4.213349	ENSMUSG00000003992.15
ENSMUSG00000004018.9	4.931681	ENSMUSG00000004018.9
ENSMUSG00000004031.13	0	ENSMUSG00000004031.13
ENSMUSG00000004032.10	23.961971	ENSMUSG00000004032.10
ENSMUSG00000004035.12	0.374755	ENSMUSG00000004035.12
ENSMUSG00000004038.9	0.258038	ENSMUSG00000004038.9
ENSMUSG00000004040.16	28.931962	ENSMUSG00000004040.16
ENSMUSG00000004043.14	2.699455	ENSMUSG00000004043.14
ENSMUSG00000004044.9	16.860391	ENSMUSG00000004044.9
ENSMUSG00000004054.9	16.103409	ENSMUSG00000004054.9
ENSMUSG00000004056.15	22.021441	ENSMUSG00000004056.15
ENSMUSG00000004069.17	13.918261	ENSMUSG00000004069.17
ENSMUSG00000004070.15	79.794714	ENSMUSG00000004070.15
ENSMUSG00000004071.13	16.777345	ENSMUSG00000004071.13
ENSMUSG00000004085.14	0.943877	ENSMUSG00000004085.14
ENSMUSG00000004096.9	73.673326	ENSMUSG00000004096.9
ENSMUSG00000004098.7	0.982602	ENSMUSG00000004098.7
ENSMUSG00000004099.16	10.806468	ENSMUSG00000004099.16
ENSMUSG00000004100.12	9.888869	ENSMUSG00000004100.12
ENSMUSG00000004105.8	12.07117	ENSMUSG00000004105.8
ENSMUSG00000004110.17	0.065611	ENSMUSG00000004110.17
ENSMUSG00000004113.18	0.800511	ENSMUSG00000004113.18
ENSMUSG00000004127.12	2.216899	ENSMUSG00000004127.12
ENSMUSG00000004151.17	0.04033	ENSMUSG00000004151.17
ENSMUSG00000004187.11	0.79666	ENSMUSG00000004187.11
ENSMUSG00000004207.14	416.79221	ENSMUSG00000004207.14
ENSMUSG00000004221.16	16.054601	ENSMUSG00000004221.16
ENSMUSG00000004231.15	0.882793	ENSMUSG00000004231.15
ENSMUSG00000004233.14	2.347541	ENSMUSG00000004233.14
ENSMUSG00000004263.15	11.270432	ENSMUSG00000004263.15
ENSMUSG00000004264.17	252.90346	ENSMUSG00000004264.17
ENSMUSG00000004266.15	112.152027	ENSMUSG00000004266.15
ENSMUSG00000004267.16	1.470027	ENSMUSG00000004267.16
ENSMUSG00000004268.11	62.035703	ENSMUSG00000004268.11
ENSMUSG00000004270.13	79.769371	ENSMUSG00000004270.13
ENSMUSG00000004285.12	164.525898	ENSMUSG00000004285.12
ENSMUSG00000004296.14	0	ENSMUSG00000004296.14
ENSMUSG00000004317.14	7.171039	ENSMUSG00000004317.14
ENSMUSG00000004319.15	8.28912	ENSMUSG00000004319.15
ENSMUSG00000004328.15	6.681597	ENSMUSG00000004328.15
ENSMUSG00000004341.8	0.22577	ENSMUSG00000004341.8
ENSMUSG00000004344.12	0	ENSMUSG00000004344.12
ENSMUSG00000004347.17	0.418538	ENSMUSG00000004347.17
ENSMUSG00000004356.8	4.069485	ENSMUSG00000004356.8
ENSMUSG00000004359.16	0.06497	ENSMUSG00000004359.16
ENSMUSG00000004360.9	0	ENSMUSG00000004360.9
ENSMUSG00000004364.14	65.519639	ENSMUSG00000004364.14
ENSMUSG00000004366.4	0	ENSMUSG00000004366.4
ENSMUSG00000004371.15	0.109715	ENSMUSG00000004371.15
ENSMUSG00000004383.18	5.452657	ENSMUSG00000004383.18
ENSMUSG00000004393.10	15.799036	ENSMUSG00000004393.10
ENSMUSG00000004394.12	28.986374	ENSMUSG00000004394.12
ENSMUSG00000004415.15	1.336453	ENSMUSG00000004415.15
ENSMUSG00000004446.12	6.24839	ENSMUSG00000004446.12
ENSMUSG00000004451.14	55.265666	ENSMUSG00000004451.14
ENSMUSG00000004455.16	87.161556	ENSMUSG00000004455.16
ENSMUSG00000004460.17	112.080018	ENSMUSG00000004460.17
ENSMUSG00000004462.7	49.406753	ENSMUSG00000004462.7
ENSMUSG00000004473.10	0.188038	ENSMUSG00000004473.10
ENSMUSG00000004500.9	1.022682	ENSMUSG00000004500.9
ENSMUSG00000004508.6	6.716971	ENSMUSG00000004508.6
ENSMUSG00000004530.12	279.240046	ENSMUSG00000004530.12
ENSMUSG00000004535.12	65.827784	ENSMUSG00000004535.12
ENSMUSG00000004540.7	178.282615	ENSMUSG00000004540.7
ENSMUSG00000004542.15	195.210312	ENSMUSG00000004542.15
ENSMUSG00000004552.16	0.962051	ENSMUSG00000004552.16
ENSMUSG00000004558.15	6.612872	ENSMUSG00000004558.15
ENSMUSG00000004561.14	17.204648	ENSMUSG00000004561.14
ENSMUSG00000004562.16	3.546593	ENSMUSG00000004562.16
ENSMUSG00000004565.15	37.784266	ENSMUSG00000004565.15
ENSMUSG00000004567.16	77.756088	ENSMUSG00000004567.16
ENSMUSG00000004568.13	9.131121	ENSMUSG00000004568.13
ENSMUSG00000004591.16	23.152764	ENSMUSG00000004591.16
ENSMUSG00000004609.11	0.164352	ENSMUSG00000004609.11
ENSMUSG00000004610.4	461.905332	ENSMUSG00000004610.4
ENSMUSG00000004612.9	0.600901	ENSMUSG00000004612.9
ENSMUSG00000004626.14	364.538564	ENSMUSG00000004626.14
ENSMUSG00000004630.18	0	ENSMUSG00000004630.18
ENSMUSG00000004631.15	53.346137	ENSMUSG00000004631.15
ENSMUSG00000004633.17	3.852616	ENSMUSG00000004633.17
ENSMUSG00000004637.15	0.963907	ENSMUSG00000004637.15
ENSMUSG00000004642.13	27.299247	ENSMUSG00000004642.13
ENSMUSG00000004651.6	0	ENSMUSG00000004651.6
ENSMUSG00000004654.6	0.038047	ENSMUSG00000004654.6
ENSMUSG00000004655.5	71.885011	ENSMUSG00000004655.5
ENSMUSG00000004661.15	20.521529	ENSMUSG00000004661.15
ENSMUSG00000004665.10	73.650904	ENSMUSG00000004665.10
ENSMUSG00000004667.18	51.331446	ENSMUSG00000004667.18
ENSMUSG00000004668.14	0.042975	ENSMUSG00000004668.14
ENSMUSG00000004677.17	18.33227	ENSMUSG00000004677.17
ENSMUSG00000004698.10	0.386365	ENSMUSG00000004698.10
ENSMUSG00000004707.14	0.08881	ENSMUSG00000004707.14
ENSMUSG00000004709.14	2.087971	ENSMUSG00000004709.14
ENSMUSG00000004730.15	0.453239	ENSMUSG00000004730.15
ENSMUSG00000004748.5	2.808668	ENSMUSG00000004748.5
ENSMUSG00000004768.14	3.378806	ENSMUSG00000004768.14
ENSMUSG00000004771.12	323.864197	ENSMUSG00000004771.12
ENSMUSG00000004788.11	27.235919	ENSMUSG00000004788.11
ENSMUSG00000004789.10	64.742132	ENSMUSG00000004789.10
ENSMUSG00000004791.7	11.160086	ENSMUSG00000004791.7
ENSMUSG00000004798.14	7.628414	ENSMUSG00000004798.14
ENSMUSG00000004814.10	0.401945	ENSMUSG00000004814.10
ENSMUSG00000004815.12	3.201249	ENSMUSG00000004815.12
ENSMUSG00000004821.1	0	ENSMUSG00000004821.1
ENSMUSG00000004837.2	8.245563	ENSMUSG00000004837.2
ENSMUSG00000004842.18	0	ENSMUSG00000004842.18
ENSMUSG00000004843.7	54.703061	ENSMUSG00000004843.7
ENSMUSG00000004846.10	68.483134	ENSMUSG00000004846.10
ENSMUSG00000004849.14	97.338119	ENSMUSG00000004849.14
ENSMUSG00000004864.13	19.355099	ENSMUSG00000004864.13
ENSMUSG00000004865.16	18.535447	ENSMUSG00000004865.16
ENSMUSG00000004872.15	0.04218	ENSMUSG00000004872.15
ENSMUSG00000004880.11	7.770205	ENSMUSG00000004880.11
ENSMUSG00000004885.5	47.613662	ENSMUSG00000004885.5
ENSMUSG00000004891.16	0.408639	ENSMUSG00000004891.16
ENSMUSG00000004892.13	0.01677	ENSMUSG00000004892.13
ENSMUSG00000004894.10	0.039303	ENSMUSG00000004894.10
ENSMUSG00000004895.9	18.07419	ENSMUSG00000004895.9
ENSMUSG00000004896.16	4.794024	ENSMUSG00000004896.16
ENSMUSG00000004897.16	65.139348	ENSMUSG00000004897.16
ENSMUSG00000004902.7	0.086452	ENSMUSG00000004902.7
ENSMUSG00000004929.12	4.216341	ENSMUSG00000004929.12
ENSMUSG00000004931.11	54.49075	ENSMUSG00000004931.11
ENSMUSG00000004933.17	0.843795	ENSMUSG00000004933.17
ENSMUSG00000004934.14	87.581453	ENSMUSG00000004934.14
ENSMUSG00000004936.8	67.89475	ENSMUSG00000004936.8
ENSMUSG00000004937.6	30.765318	ENSMUSG00000004937.6
ENSMUSG00000004939.7	0.013671	ENSMUSG00000004939.7
ENSMUSG00000004945.15	41.611712	ENSMUSG00000004945.15
ENSMUSG00000004947.15	5.254731	ENSMUSG00000004947.15
ENSMUSG00000004948.12	0	ENSMUSG00000004948.12
ENSMUSG00000004951.10	369.48544	ENSMUSG00000004951.10
ENSMUSG00000004952.13	0.783651	ENSMUSG00000004952.13
ENSMUSG00000004961.7	0.08205	ENSMUSG00000004961.7
ENSMUSG00000004980.16	336.158078	ENSMUSG00000004980.16
ENSMUSG00000004988.9	0.886516	ENSMUSG00000004988.9
ENSMUSG00000004994.12	6.382489	ENSMUSG00000004994.12
ENSMUSG00000004996.9	9.42965	ENSMUSG00000004996.9
ENSMUSG00000005034.15	6.838387	ENSMUSG00000005034.15
ENSMUSG00000005043.13	6.584709	ENSMUSG00000005043.13
ENSMUSG00000005045.16	0	ENSMUSG00000005045.16
ENSMUSG00000005054.7	415.047605	ENSMUSG00000005054.7
ENSMUSG00000005057.13	8.785399	ENSMUSG00000005057.13
ENSMUSG00000005069.12	39.57225	ENSMUSG00000005069.12
ENSMUSG00000005078.16	28.759199	ENSMUSG00000005078.16
ENSMUSG00000005087.17	1.413846	ENSMUSG00000005087.17
ENSMUSG00000005089.15	0.035289	ENSMUSG00000005089.15
ENSMUSG00000005102.13	3.969386	ENSMUSG00000005102.13
ENSMUSG00000005103.12	213.567553	ENSMUSG00000005103.12
ENSMUSG00000005107.13	0.162601	ENSMUSG00000005107.13
ENSMUSG00000005124.10	1.697818	ENSMUSG00000005124.10
ENSMUSG00000005125.13	249.50216	ENSMUSG00000005125.13
ENSMUSG00000005131.4	0.210285	ENSMUSG00000005131.4
ENSMUSG00000005142.10	16.274759	ENSMUSG00000005142.10
ENSMUSG00000005148.8	6.861308	ENSMUSG00000005148.8
ENSMUSG00000005150.16	14.740925	ENSMUSG00000005150.16
ENSMUSG00000005161.15	266.763192	ENSMUSG00000005161.15
ENSMUSG00000005198.15	8.841685	ENSMUSG00000005198.15
ENSMUSG00000005202.2	0.192982	ENSMUSG00000005202.2
ENSMUSG00000005204.12	463.047496	ENSMUSG00000005204.12
ENSMUSG00000005220.10	3.968506	ENSMUSG00000005220.10
ENSMUSG00000005225.15	3.057709	ENSMUSG00000005225.15
ENSMUSG00000005232.11	0	ENSMUSG00000005232.11
ENSMUSG00000005233.16	10.402189	ENSMUSG00000005233.16
ENSMUSG00000005237.14	0.322379	ENSMUSG00000005237.14
ENSMUSG00000005251.15	6.614831	ENSMUSG00000005251.15
ENSMUSG00000005262.13	25.65336	ENSMUSG00000005262.13
ENSMUSG00000005267.13	0.47601	ENSMUSG00000005267.13
ENSMUSG00000005268.20	3.21736	ENSMUSG00000005268.20
ENSMUSG00000005299.6	11.595175	ENSMUSG00000005299.6
ENSMUSG00000005312.15	54.22333	ENSMUSG00000005312.15
ENSMUSG00000005320.9	2.536576	ENSMUSG00000005320.9
ENSMUSG00000005338.13	0.008368	ENSMUSG00000005338.13
ENSMUSG00000005339.10	0	ENSMUSG00000005339.10
ENSMUSG00000005354.16	190.785383	ENSMUSG00000005354.16
ENSMUSG00000005355.9	0.199897	ENSMUSG00000005355.9
ENSMUSG00000005357.9	0.080721	ENSMUSG00000005357.9
ENSMUSG00000005360.14	0.403812	ENSMUSG00000005360.14
ENSMUSG00000005362.14	9.299797	ENSMUSG00000005362.14
ENSMUSG00000005364.11	0.399715	ENSMUSG00000005364.11
ENSMUSG00000005370.4	3.969843	ENSMUSG00000005370.4
ENSMUSG00000005371.15	12.734601	ENSMUSG00000005371.15
ENSMUSG00000005373.13	0.59491	ENSMUSG00000005373.13
ENSMUSG00000005374.13	11.508359	ENSMUSG00000005374.13
ENSMUSG00000005378.17	42.346227	ENSMUSG00000005378.17
ENSMUSG00000005397.8	76.209262	ENSMUSG00000005397.8
ENSMUSG00000005410.6	5.663436	ENSMUSG00000005410.6
ENSMUSG00000005413.8	85.215012	ENSMUSG00000005413.8
ENSMUSG00000005417.17	61.84264	ENSMUSG00000005417.17
ENSMUSG00000005442.13	42.618426	ENSMUSG00000005442.13
ENSMUSG00000005447.12	39.475844	ENSMUSG00000005447.12
ENSMUSG00000005465.9	0.101994	ENSMUSG00000005465.9
ENSMUSG00000005469.10	12.971938	ENSMUSG00000005469.10
ENSMUSG00000005470.8	2.387393	ENSMUSG00000005470.8
ENSMUSG00000005474.9	0.941031	ENSMUSG00000005474.9
ENSMUSG00000005481.18	16.113198	ENSMUSG00000005481.18
ENSMUSG00000005483.10	24.799397	ENSMUSG00000005483.10
ENSMUSG00000005493.15	0.268594	ENSMUSG00000005493.15
ENSMUSG00000005501.14	4.674733	ENSMUSG00000005501.14
